Song Name,Lyrics
It's Time,"So, this is what you meant when you said that you were spent?
And now it's time to build from the bottom of the pit
Right to the top, don't hold back
Packing my bags and giving the academy a rain-check
I don't ever wanna let you down
I don't ever wanna leave this town
'Cause after all
This city never sleeps at night
It's time to begin, isn't it?
I get a little bit bigger, but then I'll admit
I'm just the same as I was
Now, don't you understand
That I'm never changing who I am?
So, this is where you fell, and I am left to sell?
The path to heaven runs through miles of clouded hell
Right to the top, don't look back
Turning to rags and giving the commodities a rain-check
I don't ever wanna let you down
I don't ever wanna leave this town
'Cause after all
This city never sleeps at night
It's time to begin, isn't it?
I get a little bit bigger, but then I'll admit
I'm just the same as I was
Now, don't you understand
That I'm never changing who I am?
It's time to begin, isn't it?
I get a little bit bigger, but then I'll admit
I'm just the same as I was
Now, don't you understand
That I'm never changing who I am?
This road never looked so lonely
This house doesn't burn down slowly
To ashes, to ashes
It's time to begin, isn't it?
I get a little bit bigger, but then I'll admit
I'm just the same as I was
Now, don't you understand
That I'm never changing who I am?
It's time to begin, isn't it?
I get a little bit bigger, but then I'll admit
I'm just the same as I was
Don't you understand
That I'm never changing who I am?"
Next To Me,Unavailable
"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",Unavailable
Born To Be Yours,"I know I've given up
A hundred times before
But I know a miracle
Is not something to ignore
You take me for a fool
You take me for a fool
I never knew anybody 'til I knew you
I never knew anybody 'til I knew you
And I know when it rains, oh, it pours
And I know I was born to be yours
I never knew anybody 'til I knew you
I never knew anybody 'til I knew you
And I know when it rains, oh, it pours
And I know I was born to be yours
Are you the only one
Lost in the millions?
Or are you my grain of sand
That's blowing in the wind?
I never knew anybody 'til I knew you
I never knew anybody 'til I knew you
And I know when it rains, oh, it pours
And I know I was born to be yours
I never knew anybody 'til I knew you
I never knew anybody 'til I knew you
And I know when it rains, oh, it pours
And I know I was born to be yours
I was born to be yours
I was born, born, born, born
I was born to be yours
I was born, born, born
I was born to be yours
I was born, born, born, born
I was born to be yours
Oh woah
Oh woah (hey)
Born to be yours
I was born, born, born, born
I was born to be yours
I was born, born, born
I was born to be yours
I was born, born, born, born
I was born to be yours (oh)"
My Life,"Can I wish on a star for another life?
'Cause it feels like I'm all on my own tonight
And I find myself in pieces
There are pills on the table and a thought in my head
And I walk through the halls where I used to be led
My heart is filled with reasons
I'm tryin' to be somebody else
I'm findin' it hard to love myself
I've wanted to be somebody new
But that is impossible to do
I'm runnin' out of my mind
Is this really my life?
I'm runnin' out of time
Is this really my life? My life
I could run from it all but I'd only get lost
Oh, I've walked on the bridge that I shouldn't have crossed
And I find myself, a user
Oh, I wake every day with addictions to feed
They all call me a friend but I'll never be freed
From the face of a faithless future
I'm tryin' to be somebody else
I'm findin' it hard to love myself
I've wanted to be somebody new
But that is impossible to do
I'm runnin' out of my mind
Is this really my life?
I'm runnin' out of time
Is this really my life? My life
These years pass by and we're growin' older
And I think of you, all we've made it through
Some have passed away, some have moved on
But I'm still here today (I'm here today)
These years pass by and I'm growin' older
And I think of you, and all we've made it through
Some have passed away, there's no words to say
No second tries, is this my life?
And I think of you
I'm runnin' out of my mind
Is this really my life?
I'm runnin' out of time
Is this really my life? My life"
Walking The Wire,"Do you feel the same when I'm away from you? (Ooh-oh, ooh-oh)
Do you know the line that I'd walk for you? (Ooh-oh, ooh-oh)
We could turn around and we could give it up
But we'll take what comes, take what comes
Oh, the storm is raging against us now (ooh-oh, ooh-oh)
If you're afraid of falling, then don't look down (ooh-oh, ooh-oh)
But we took the step, oh, we took the leap
And we'll take what comes, take what comes
Feel the wind in your hair
Feel the rush way up here
We're walking the wire, love
We're walking the wire, love
We couldn't be higher, up
We're walking the wire, wire, wire
There's nights we had to just walk away (ooh-oh, ooh-oh)
And there's tears we'll cry, but those tears will fade (ooh-oh, ooh-oh)
It's a price you pay when it comes to love
And we'll take what comes, take what comes
Feel the wind in your hair
Feel the rush way up here
We're walking the wire, love
We're walking the wire, love
We couldn't be higher, up
We're walking the wire, wire, wire
So look out down below
Look out down below
Look out down below
Walking the wire, wire, wire
So look out down below
Oh, I'll take your hand when thunder roars
And I'll hold you close, I'll stay the course
I promise you from up above
That we'll take what comes, take what comes, love
We're walking the wire, love
We're walking the wire, love
We couldn't be higher (couldn't be, couldn't be), up
We're walking the wire, wire, wire
So look out down below
Look out down below (couldn't be, couldn't be)
Look out down below
Walking the wire, wire, wire
So look out down below
We're walking the wire
We're walking the wire
We're walking the wire, wire, wire"
Roots,"Don't throw stones at me
Don't tell anybody
Trouble finds me
All the noise of this
Has made me lose my belief
I'm going back to my roots
Another day, another door
Another high, another low
Rock bottom, rock bottom, rock bottom
I'm going back to my roots
Another day, another door
Another high, another low
Rock bottom, rock bottom, rock bottom
I'm going back to my roots
Had to lose my way
To know which road to take
Trouble found me
All I look forward
Washed away by a wave
I'm going back to my roots
Another day, another door
Another high, another low
Rock bottom, rock bottom, rock bottom
I'm going back to my roots
Another day, another door
Another high, another low
Rock bottom, rock bottom, rock bottom
I'm going back to my roots
I know it's gotta go like this, I know
Hell will always come before you grow
Trouble found me, trouble found me
I know it's gotta go like this, I know
Hell will always come before you grow
Trouble found me, trouble found me
I'm going back to my roots
Another day, another door
Another high, another low
Rock bottom, rock bottom, rock bottom
I'm going back to my roots
Another day, another door
Another high, another low
Rock bottom, rock bottom, rock bottom
I'm going back to my roots"
Not Today,Unavailable
Higher Ground,"I know when my day will come
Go back to the place that I came from
Looking back, will I think that I did the right?
I still don't sleep at night
I got these symphonies
Stuck in my head and they don't leave
Filling up the silence with these notes
I don't want them to go
Ghosts follow me around these days
Haunting my head and house
My mind is crazy loud
But I won't give in to it
Take it all in stride
This life is such a ride, I live until I die
I walk into the fire
I'm searching for the higher ground
What a life, I live until I die
Won't fail unless I try
I'm searching for the higher ground
I've got that golden gun
I was born as the seventh son
Everything comes with conditions
Everyone's got their dirty dishes
I've got these memories
Stuck in my head and they won't leave
Filling up my treetops with these crows
I wish that they would go
This life is such a ride, I live until I die
I walk into the fire
I'm searching for the higher ground
What a life, I live until I die
Won't fail unless I try
I'm searching for the higher
This life is such a ride, I live until I die
I walk into the fire
I'm searching for the higher ground
What a life, I live until I die
Won't fail unless I try
I'm searching for the higher ground
Get it, got it, want it
Tell me what to do and I'm on it
I am the witness, the genesis, the reason
Get it, got it, want it
Tell me what to do and I'm on it
I am the witness, the witness, the witness!
(The witness, the witness, the witness)
This life is such a ride, I live until I die
I walk into the fire
I'm searching for the higher ground
What a life, I live until I die
Won't fail unless I try
Bleeding, keep on breathing
Higher ground
Hey, hey, higher, higher
Higher, higher ground
Higher ground
Hey, hey, higher, higher
Higher, higher ground"
Rise Up,"I was hoping for an indication
I was seeking higher elevation
(Aye-aye-aye, aye-aye-aye)
I've been shaken, waking in the night light
I've been breaking, hiding from the spotlight
(Aye-aye-aye, aye-aye-aye)
The more I stray, the less I fear
And the more I reach, the more I fade away
The darkness right in front of me
Oh, it's calling out, and I won't walk away
I would always open up the door
Always looking up for higher floors
Want to see it all, give me more (rise, rise up)
I was always up for making changes
Walking down the street meeting strangers
Flipping through my life, turning pages (rise, rise up)
Like a prayer that only needs a reason
Like a hunter waiting for the season
(Aye-aye-aye, aye-aye-aye)
I was there, but I was always leaving
I've been living, but I was never breathing
(Aye-aye-aye, aye-aye-aye)
The more I stray, the less I fear
And the more I reach, the more I fade away
The darkness right in front of me
Oh, it's calling out, and I won't walk away
I would always open up the door
Always looking up for higher floors
Want to see it all, give me more (rise, rise up)
I was always up for making changes
Walking down the street meeting strangers
Flipping through my life, turning pages (rise, rise up)
I'm bursting like the Fourth of July
So color me and blow me away
I'm broken in the prime of my life
So embrace it and leave me to stray
I would always open up the door
Always looking up for higher floors
Want to see it all, give me more (rise, rise up)
I was always up for making changes
Walking down the street meeting strangers
Flipping through my life, turning pages (rise, rise up)
I would always open up the door
Always looking up for higher floors
Want to see it all, give me more (rise, rise up)
I was always up for making changes
Walking down the street meeting strangers
Flipping through my life, turning pages (rise, rise up)"
Blank Space/Stand By Me - Live From Spotify London,Unavailable
West Coast,"One more day we'll spend together
Let your eyes look up upon me for the better
Oh, I know I'm worse for weather
But my love I won't give up
Spend my days cursing my soul
Wishing I could paint my scars and make me whole
Oh, I know I could be better
But my love I won't give up
I ain't no Superman, I ain't no Holy Ghost
I'm just the one that keeps you up at night, you love the most
I'll be your strong man, I'll be your West Coast
I'll be the sun, I'll be the waves, I'll be the one you love the most
Ooh-ooh, hey, hey, hey, oh
I'll be, I'll be, I'll be, I'll be, I'll be your West Coast, honey
Ooh-ooh, hey, hey, hey, oh
I'll be, I'll be, I'll be, I'll be, I'll be your West Coast, honey
Ooh-ooh, ooh-ooh-ooh, ooh-ooh, ooh-ooh
Ooh-ooh, ooh-ooh-ooh, ooh-ooh, ooh-ooh
I'll change my ways if you would stay
And all your tears you have cried will go away
Oh, just grant me one more day
Oh, my love please don't give up
See the devil at my door
I see the future of the ones that I've ignored
I guess I was born to be at war
And my love I won't give up
So my love please don't give up
I ain't no Superman, I ain't no Holy Ghost
I'm just the one that keeps you up at night, you love the most
I'll be your strong man, I'll be your West Coast
I'll be the sun, I'll be the waves, I'll be the one you love the most
Ooh-ooh, hey, hey, hey, oh
I'll be, I'll be, I'll be, I'll be, I'll be your West Coast, honey
Ooh-ooh, hey, hey, hey, oh
I'll be, I'll be, I'll be, I'll be, I'll be your West Coast, honey
Ooh-ooh, hey, hey, hey, oh
I'll be, I'll be, I'll be, I'll be, I'll be your West Coast, honey
Ooh-ooh, hey, hey, hey, oh
I'll be, I'll be, I'll be, I'll be, I'll be your West Coast, honey"
I’m So Sorry,"About time for anyone telling you off for all your deeds
No sign the roaring thunder stopped in cold to read
No time
Get mine and make no excuses waste of precious breath
No time
The sun shines on everyone, everyone love yourself to death
So you gotta fire up, you gotta let go
You'll never be loved till you've made your own
You gotta face up, you gotta get yours
You never know the top till you get too low
A son of a stepfather
A son of a
I'm so sorry
A son of a stepfather
A son of a
I'm so sorry
No lies and no deceiving, that is what he loves
I keep tryin' to conceive that death is from above
No time
I get by and make no excuses waste of precious breath
No time
The sun shines on everyone, everyone love yourself to death
So you gotta fire up, you gotta let go
You'll never be loved till you've made your own
You gotta face up, you gotta get yours
You never know the top till you get too low
A son of a stepfather
A son of a
I'm so sorry
A son of a stepfather
A son of a
I'm so sorry
Life isn't always what you think it'd be
Turn your head for one second and the tables turn
And I know, I know that I did you wrong
But will you trust me when I say that I'll
Make it up to you somehow, somehow
So you gotta fire up, you gotta let go
You'll never be loved till you've made your own
You gotta face up, you gotta get yours
You never know the top till you get too low
A son of a stepfather
A son of a
I'm so sorry
A son of a stepfather
A son of a
I'm so sorry
I'm so sorry
I'm so sorry
I'm so sorry
A son of"
Love Of Mine - Night Visions Demo,"I see it now, you're flyin' in the fast lane
Don't stop now, you're livin' for the octane
Not some cry just for the attention
Not some low, hopin' for ascension
All my life, tryin' just to touch you
All my life, lookin' in the rearview
Take me now, standin' with my open
Hands drawn out, prayin' for an omen
I'm not sure where this is goin'
I'm not sure what the stars are showin'
All my life, tryin' just to touch you
All my life, lookin' in the rearview
Oh, you look so far away
Love of mine, give me attention
Love of mine, make this connection
If I said you were all that I had to live for
Would you run away from me? (Me, me, me, oh!)
Come on now, come a little closer
Don't back down, lookin' for the closer
Not some try, lookin' for a mention
Not some lie, broken intervention
All my life, tryin' just to touch you
All my life, lookin' in the rearview
Take me now, standin' with my open
Hands drawn out, prayin' for an omen
I'm not sure where this is goin'
I'm not sure what the stars are showin'
All my life, tryin' just to touch you
All my life, lookin' in the rearview
Oh, you look so far away
Love of mine, give me attention
Love of mine, make this connection
If I said you were all that I have to live for
Would you run away from me?
Please, just let me stay
Love of mine, give me attention
Love of mine, make this connection
If I said you were all that I have to live for
Would you run away from me?
Love of mine, give me attention
Love of mine, make this connection
If I said you were all that I have to live for
Would you run away from me?
oh-oh-oh-oh-oh-oh
Love
(Oh, oh!) oh-oh-oh-oh-oh-oh
Love"
Believer (feat. Lil Wayne),Unavailable
Machine,"All my life I've been sittin' at the table
Watchin' them kids, they're living in a fable
Looks, luck, money and never left a'wishin'
But now it's 'bout time to raise up and petition
All my life I've been sittin' at the table
Watching them kids, they're living in a fable
Looks, luck, money and never left a'wishin'
Now it's 'bout time to stand up and petition
'Cause I've been wondering
When you gonna see I'm not for sale
I've been questioning
When you gonna see I'm not a part of your machine
Not a part of your machine
I'm not scared of what you're gonna tell me
No, I'm not scared of the beast in the belly
Fill my cup with endless ambition
And paint this town with my very own vision
I'm not scared of what you're gonna tell me
And I'm not scared of the beast in the belly
Fill my cup with endless ambition
And paint this town with my very own vision
'Cause I've been wondering
When you gonna see I'm not for sale
I've been questioning
When you gonna see I'm not a part of your machine
Not a part of your machine
I am the machine
I am the machine
'Cause I've been wondering
When you gonna see I'm not for sale
I've been questioning
When you gonna see I'm not a part of your machine
Not a part of your machine
'Cause I've been wondering
When you gonna see I'm not for sale
I've been questioning
When you gonna see I'm not a part of your machine
Not a part of your machine
I am the machine"
Heart Upon My Sleeve (feat. Imagine Dragons),"With my heart upon my sleeve
My head down low, I still feel broken
Down upon my knees
With my head down low and I still feel broken
Where are you? Where are you?
Oh, now that I need you most and
A heart upon my sleeve, broken down, woah
I guess I'm just down on my luck a bit, shakin' me out of it
I guess I'm just down on my luck a bit, shakin' me out of it
With my heart upon my sleeve
My head down low, I still feel broken
Down upon my knees
With my head down low and I still feel broken
Where are you? Where are you?
Oh, now that I need you most and
A heart upon my sleeve, broken down, down, down, down
Now, I can't go a single day without thinking of the words I'd say
And I can't do a single thing without thinking of you, thinking of you
Now I'm just left with the pieces to put back together
(Together, together, together)
(Forever, forever, forever)
With my heart upon my sleeve
My head down low, I still feel broken
Down upon my knees
With my head down low and I still feel broken
Where are you? Where are you?
Oh, now that I need you most and
My heart upon my sleeve, broken down, down, down, down"
Monster,"Ever since I could remember
Everything inside of me
Just wanted to fit in (oh, oh, oh, oh)
I was never one for pretenders
Everything I tried to be
Just wouldn't settle in (oh, oh, oh, oh)
If I told you what I was
Would you turn your back on me?
And if I seem dangerous
Would you be scared?
I get the feeling just because
Everything I touch isn't dark enough
If this problem lies in me
I'm only a man with a candle to guide me
I'm taking a stand to escape what's inside me
A monster, a monster
I've turned into a monster
A monster, a monster
And it keeps getting stronger
Can I clear my conscience
If I'm different from the rest
Do I have to run and hide? (Oh, oh, oh, oh)
I never said that I want this
This burden came to me
And it's made it's home inside (oh, oh, oh, oh)
If I told you what I was
Would you turn your back on me?
And if I seem dangerous
Would you be scared?
I get the feeling just because
Everything I touch isn't dark enough
If this problem lies in me
I'm only a man with a candle to guide me
I'm taking a stand to escape what's inside me
A monster, a monster
I've turned into a monster
A monster, a monster
And it keeps getting stronger
I'm only a man with a candle to guide me
I'm taking a stand to escape what's inside me
A monster, a monster
I've turned into a monster
A monster, a monster
And it keeps getting stronger"
Bad Liar – Stripped,"Oh, hush, my dear, it's been a difficult year
And terrors don't prey on
Innocent victims
Trust me, darling, trust me darling
It's been a loveless year
I'm a man of three fears
Integrity, faith and
Crocodile tears
Trust me, darling, trust me, darling
So look me in the eyes
Tell me what you see
Perfect paradise
Tearing at the seams
I wish I could escape
I don't wanna fake it
Wish I could erase it
Make your heart believe
But I'm a bad liar, bad liar
Now you know
Now you know
I'm a bad liar, bad liar
Now you know, you're free to go (go)
Did all my dreams never mean one thing?
Does happiness lie in a diamond ring?
Oh, I've been askin'
Oh, I've been askin' for problems, problems, problems
I wage my war, on the world inside
I take my gun to the enemy's side
Oh, I've been askin' for (trust me, darling)
Oh, I've been askin' for (trust me, darling)
Problems, problems, problems
So look me in the eyes
Tell me what you see
Perfect paradise
Tearing at the seams
I wish I could escape
I don't wanna fake it
Wish I could erase it
Make your heart believe
But I'm a bad liar, bad liar
Now you know
Now you know
That I'm a bad liar, bad liar
Now you know, you're free to go
I can't breathe, I can't be
I can't be what you want me to be
Believe me, this one time
Believe me
I'm a bad liar, bad liar
Now you know
Now you know
That I'm a bad liar, bad liar
Now you know, you're free to go
Oh
Please believe me
Please believe me"
Fallen,Unavailable
Bleeding Out,"I'm bleeding out
So if the last thing that I do
Is bring you down
I'll bleed out for you
So I bare my skin
And I count my sins
And I close my eyes
And I take it in
I'm bleeding out
I'm bleeding out for you, for you
When the day has come
That I've lost my way around
And the seasons stop
And hide beneath the ground
When the sky turns gray
And everything is screaming
I will reach inside
Just to find my heart is beating
Oh, you tell me to hold on
Oh, you tell me to hold on
But innocence is gone
And what was right is wrong
'Cause I'm bleeding out
So if the last thing that I do
Is bring you down
I'll bleed out for you
So I bare my skin
And I count my sins
And I close my eyes
And I take it in
And I'm bleeding out
I'm bleeding out for you, for you
When the hour is nigh
And hopelessness is sinking in
And the wolves all cry
To fill the night with hollering
When your eyes are red
And emptiness is all you know
With the darkness fed
I will be your scarecrow
You tell me to hold on
Oh, you tell me to hold on
But innocence is gone
And what was right is wrong
'Cause I'm bleeding out
So if the last thing that I do
Is bring you down
I'll bleed out for you
So I bare my skin
And I count my sins
And I close my eyes
And I take it in
And I'm bleeding out
I'm bleeding out for you, for you
I'm bleeding out for you, for you
I'm bleeding out for you, for you
I'm bleeding out for you, for you
I'm bleeding out for you
'Cause I'm bleeding out
So if the last thing that I do
Is bring you down
I'll bleed out for you
So I bare my skin
And I count my sins
And I close my eyes
And I take it in
And I'm bleeding out
I'm bleeding out for you, for you"
I Bet My Life,"I know I took the path that you would never want for me
I know I let you down, didn't I?
So many sleepless nights where you were waiting up on me
Well I'm just a slave unto the night
Now remember when I told you that's the last you'll see of me
Remember when I broke you down to tears
I know I took the path that you would never want for me
I gave you hell through all the years
So I, I bet my life, I bet my life
I bet my life for you
I, I bet my life, I bet my life
I bet my life for you
I've been around the world and never in my wildest dreams
Would I come running home to you
I've told a million lies but now I tell a single truth
There's you in everything I do
Now remember when I told you that's the last you'll see of me
Remember when I broke you down to tears
I know I took the path that you would never want for me
I gave you hell through all the years
So I, I bet my life, I bet my life
I bet my life for you
I, I bet my life, I bet my life
I bet my life for you
Don't tell me that I'm wrong
I've walked that road before
And left you on your own
And please believe them when they say
That it's left for yesterday
And the records that I've played
Please forgive me for all I've done
So I, I bet my life, I bet my life
I bet my life for you
I, I bet my life, I bet my life
I bet my life for you
I, I bet my, I bet my, I bet my
I, I bet my, I bet my, I bet my"
Thunder / Young Dumb & Broke (with Khalid) - Medley,"So you're still thinking of me, just like I know you should
I cannot give you everything, you know I wish I could
I'm so high at the moment, I'm so caught up in this
Yeah, we're just young, dumb and broke
But we still got love to give
While we're young dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb, broke high school kids
Just a young gun with a quick fuse
I was uptight, wanna let loose
I was dreaming of bigger things
And wanna leave my old life behind
Not a yessir, not a follower
Fit the box, fit the mold
Have a seat in the foyer, take a number
I was lightning before the thunder
Thunder, thunder, thunder, thun-
Thunder, thun-thun-thunder, thunder
Thunder, thunder, thun-
Thunder, thun-thun-thunder, thunder
Thunder, feel the thunder
Lightning, then the thunder
Thunder, feel the thunder
Lightning, then the thunder, thunder
Thunder, thunder
We have so much in common, we argue all the time
You always say I'm wrong, I'm pretty sure I'm right
They say you're basic, they say you're easy
You're always riding in the backseat
Now I'm smiling from the stage
While you were clapping in the nose bleeds
While we're young dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb, broke high school kids
Thunder, feel the thunder
Lightning, then the thunder, thunder
Thunder, feel the thunder
Lightning, then the thunder, thunder
Oh, yeah
Nah, yeah
Oh, no, oh, yeah
Young, dumb
Young, young, dumb and broke
Lightning, then the thunder, thunder
Thunder, feel the thunder
Lightning, then the thunder, thunder
Thunder, feel the thunder
Lightning, then the thunder, thunder
Young, dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb, broke high school kids
Ya da da da da da da, ya da da da da da da
Ya da da da da da da
Young, dumb, broke high school kids
Ya da da da da da da, ya da da da da da da
Ya da da da da da da
Young, dumb, broke high school kids"
Bubble - Night Visions Demo,"Yeah, we were young and we're so impressed
Yeah, I had that girl with the diamond dress
It's only things that I couldn't believe
And now you took it all away from me
You said, ""Call on me when you're in trouble""
I got this feeling that I'm living in a bubble
Call on me when you're in trouble
I got this feeling that I'm living in a bubble
We're just wandering, we don't need anything
We don't want your sympathy
We don't want your sympathy
You had the money and you had the moves
And I had nothing 'cause I'm born to lose
So are you happy now?
You made a fool of me
You said, ""Call on me when you're in trouble""
I got this feeling that I'm living in a bubble
Call on me when you're in trouble
I got this feeling that I'm living in a bubble
We're just wandering, we don't need anything
We don't want your sympathy
We don't want your sympathy
We're just wandering, we don't need anything
We don't want your sympathy
We don't want your sympathy
But, you're the clever one
Got me falling for your fun
Got me falling for your fun
But, you crawl inside your hole
And count those corners on your stone
That would make you feel human again
You said, ""Call on me when you're in trouble""
I got this feeling that I'm living in a bubble
Call on me when you're in trouble
I got this feeling that I'm living in a bubble
We're just wandering, we don't need anything
We don't want your sympathy
We don't want your sympathy
We're just wandering, we don't need anything
We don't want your sympathy
We don't want your sympathy
We're just wandering, we don't need anything
We don't want your sympathy (I got this feeling that I'm living in a bubble)
We don't want your sympathy
We're just wandering, we don't need anything (call on me when you're in trouble)
We don't want your sympathy (I got this feeling that I'm living in a bubble)
We don't want your sympathy"
Battle Cry,"Just one more time before I go, I'll let you know
That all this time I've been afraid, wouldn't let it show
Nobody can save me now, no
Nobody can save me now
Stars are only visible in darkness
Fear is ever-changing and evolving
And I, I've been poisoned inside
But I, I feel so alive
Nobody can save me now
King is crowned, it's do or die
Nobody can save me now
The only sound is the battle cry
Is the battle cry
Is the battle cry
Nobody can save me now, it's do or die
Nobody can save me now
King is crowned, it's do or die
Nobody can save me now
The only sound is the battle cry
Is the battle cry
Is the battle cry
Nobody can save me now, it's do or die
Just one more time before I go, I'll let you know
That all this time I've been afraid, wouldn't let it show
Nobody can save me now, no
Nobody can save me now"
