Song Name,Lyrics
Stronger,"Work it, make it, do it
Makes us harder, better, faster, stronger
N-n-now that that don't kill me
Can only make me stronger
I need you to hurry up now
'Cause I can't wait much longer
I know I got to be right now
'Cause I can't get much wronger
Man, I've been waiting all night now
That's how long I been on ya
(Work it harder, make it better)
(Do it faster, makes us stronger)
I need you right now
(More than ever, hour after hour, work)
I need you right now
Let's get lost tonight
You could be my black Kate Moss tonight
Play secretary, I'm the boss tonight
And you don't give a fuck what they all say, right?
Awesome, the Christian in Christian Dior
Damn, they don't make 'em like this anymore
I ask, 'cause I'm not sure
Do anybody make real shit anymore?
Bow in the presence of greatness
'Cause right now thou hast forsaken us
You should be honored by my lateness
That I would even show up to this fake shit
So go ahead, go nuts, go apeshit
'Specially in my Pastelle, on my Bape shit
Act like you can't tell who made this
New Gospel, homie, take six and take this, haters
N-n-now that that don't kill me
Can only make me stronger
I need you to hurry up now
'Cause I can't wait much longer
I know I got to be right now
'Cause I can't get much wronger
Man, I've been waiting all night now
That's how long I been on ya
(Work it harder, make it better)
(Do it faster, makes us stronger)
I need you right now
(More than ever, hour after hour, work)
I need you right now (me likey)
I don't know if you got a man or not
If you made plans or not
If God put me in your plans or not
I'm trippin', this drink got me sayin' a lot
But I know that God put you in front of me
So how the hell could you front on me?
It's a thousand yous, there's only one of me
I'm trippin', I'm caught up in the moment, right?
'Cause it's Louis Vuitton Don night
So we gonna do everything that Kan' like
Heard they'd do anything for a Klondike
Well, I'd do anything for a blonde dyke
And she'll do anything for the limelight
And we'll do anything when the time's right
Uh, baby you're makin' it (harder, better, faster, stronger)
N-n-now that that don't kill me (oh, oh)
Can only make me stronger (oh)
I need you to hurry up now (oh)
'Cause I can't wait much longer (oh)
I know I got to be right now (oh)
'Cause I can't get much wronger (oh)
Man I've been waiting all night now
That's how long I been on ya
(Work it harder, make it better)
(Do it faster, makes us stronger)
I need you right now
(More than ever, hour after hour)
(Work is never over) I need you right now
You know how long I've been on ya?
Since Prince was on Apollonia
Since O.J. had Isotoners
Don't act like I never told ya
Don't act like I (never) told ya, uh
Don't act like I (never) told ya
Don't act like I (never) told ya
Don't act like I (never) told ya
Uh, baby, you're makin' it (harder, better, faster, stronger)
N-n-now that that don't kill me
Can only make me stronger
I need you to hurry up now
'Cause I can't wait much longer
I know I got to be right now
'Cause I can't get much wronger
Man, I've been waiting all night now
That's how long I been on ya
(Work it harder, make it better)
(Do it faster, makes us stronger)
I need you right now
(More than ever, hour after hour)
(Work is never over) I need you right now
(Work it harder, make it better)
(Do it faster, makes us stronger)
I need you right now
(More than ever, hour after hour)
(Work is never over) I need you right now
You know how long I've been on ya?
Since Prince was on Apollonia
Since O.J. had Isotoners
Don't act like I never told ya
(Told ya, told ya, never told ya)
(Told ya, told ya, never told ya)
(Told ya, told ya, never told ya)
(Told ya, told ya, never told ya)
(More than ever, hour after hour)
(Work is never over)
(Work it harder, make it better)
(Do it faster, makes us stronger)
(More than ever, hour after hour)
(Work is never over)"
Follow God,"Father, I stretch
Stretch my hands to You
Lifelike, this is what your life like, try to live your life right
People really know you, push your buttons like type write
This is like a movie, but it's really very lifelike
Every single night right, every single fight, right?
I was looking at the 'Gram and I don't even like likes
I was screamin' at my Dad, he told me, ""It ain't Christ-like""
I was screamin' at the referee just like Mike
Lookin' for a bright light, Sigel, what your life like
Riding on a white bike, feeling like excite bike (stretch my hands to You)
Pressin' on the gas, supernova for a night light
Screamin' at my dad and he told me, ""It ain't Christ-like""
But nobody never tell you when you're being like Christ
Only ever seein' me only when they needin' me
Like if Tyler Perry made a movie for BET
Searchin' for a deity, now you wanna see it free
Now you wanna see if we, let's just see if three a piece
Tell me what your life like, turn it down, a bright light
Drivin' with my dad, and he told me, ""It ain't Christ-like"" (stretch my hands to You)
I'm just tryna find, I've been lookin' for a new way
I'm just really tryna not to really do the fool way
I don't have a cool way, bein' on my best, though
Block 'em on the text though, nothin' else next though
Not another word, letter, picture, or a decimal (Father, I stretch)
Wrestlin' with God, I don't really want to wrestle
Man, it's really lifelike, everything in my life (stretch my hands to You)
Arguing with my dad, and he said, ""It ain't Christ-like""
Man
You know, it's like
Somebody only close who can get you, like, off your
I be on my
I woke up this morning, I said my prayers
I'm all good, then I tried to talk to my dad (stretch my hands to You)
Give him some advice, he starts spazzin' on me
I start spazzin' back, he said ""That ain't Christ-like""
I said, ""Aah"""
Praise God,"That she wrote, ""Speech to the Young: Speech to the Progress Toward""
Say to them, say to the down-keepers, the sun-slappers
The self-soilers, the harmony-hushers
Even if you are not ready for the day, it cannot always be night
Serve, flex, I do work (work), six, I'm like Mike
He's out of sight, woo, you done got me piped
Two-man like Ike, six out the spot (uh, uh)
Into the night
Yeah, I'm shaking the drop (drop)
I'm still up on top (aight)
I been had the bop (ooh-ooh)
The devil my opp, can't pay me to stop (It's lit)
My God at the top (La Flame)
We gon' praise our way out the grave, dawg
Living, speaking, praise God
Walking out the graveyard back to life
I serve, follow your worth, see with new sight, into the night (hey)
Yeah, this life I'm living (I'm living)
All the advice been tipped in (that thing)
Gave me that grip, no slipping (that grip)
Out of my mind, went tripping (my mind)
Tell me take two when I'm on one (I'm on)
That lookout like no one, kept it real tight like yo' son (yo' son)
Yeah (La Flame)
We gon' praise our way out the grave, dawg
Living, speaking, praise God
Walking out the graveyard back to life (hey)
I serve, follow your worth, see with new sight, into the night (hey)
Still on sight, huh, still outside
I just, huh, still outside, huh, still outside
Tame Imp-, Tame Impala
Tame Impala stay outside, huh
And I'm still outside, I'm still outside, still outside, huh
Let's get right, huh, let's get right, uh, let's get right, uh, huh
Let's get right, let's get (ayy, ayy, ayy), let's get right
Let's get (ayy, ayy, ayy), let's get- (hey)
Look at new scenes, I opened my life, I'm subject to memes
I signed a few -, I polished their dreams
An angel on Earth, come under my wing
Stop running your publishers-
They publish the headlines and say the wrong things
Y'all treat your Lord and Savior like renters' insurance
You know what I mean?
Bada the bada the boom, I bada the boom, I bada the bing
I need a new girl, my old one was mean
I had to let go, forgave all them evils that came to my shows
I channeled them bad, all in abode
I challenge the trust, I challenge the turbulence
I came with the life
I gathered my sinners and asked if I'm right, let's get-
I just get right, huh
Let's get right, let's get right, let's get right, shh, shh
Ain't on sight, it's on sight
I don't know you, you, you, you, it's on sight
I don't know you, you, you, you (ayy, ayy), let's get right
Ayy, all of my n-as on Channel 5
I don't channel ten 'til it go time
Used to throw up my uncle's spaghetti
Been toting totes since before I was ready
Back when my mama told me that I was challenged
A single black woman, you know that she petty
I turned a heavy heart to two million dollars
I put that in totals, reverse out the day
I gotta, I gotta put on a rager one time
I swung the powder, went major one time
I know some white people serving no time
I gotta do it for me, do it for, pray for me
Doing it for all the ones dying
I wanna do it for all the ones crying
I wanna, uh, uh, uh, let's get right, huh"
All Mine,"Yeah, you supermodel thick
Damn, that ass bustin' out the bottom
I'ma lose my mind in it, crazy that medulla oblongata
Get to rubbin' on my lamp
Get the genie out the bottle
Fuck it up, fuck it up
Pussy good, gon' back it up
Pipe her up, I'ma pipe her up
Make her mine, I done fell in love
Juicy thing, make that pussy sing
One more time, baby, do it big
Make it cry, come, go hold this shit
Yeah, you supermodel thick
Damn, that ass bustin' out the bottom
I'ma lose my mind in it, crazy that medulla oblongata
Get to rubbin' on my lamp
Get the genie out the bottle
If I pull up with a Kerry Washington
That's gon' be an enormous scandal
I could have Naomi Campbell
And still might want me a Stormy Daniels
Sometimes, you gotta bag the boss up
I call that takin' Corey Gambles
Find yourself up in the food court
You might have to enjoy your sample
All these thots on Christian Mingle
Almost what got Tristan single
If you don't ball like him or Kobe
Guarantee that bitch gonna leave you
Ayy, time is extremely valuable
And I prefer to waste it
On girls that's basic
That's just some Ye shit
Right now, let's do what we want
Let's have a threesome, me, you and the blunt
I love your titties 'cause they prove I can focus on two things at once
Yeah, you supermodel thick
Damn, that ass bustin' out the bottom
I'ma lose my mind in it, crazy that medulla oblongata
Get to rubbin' on my lamp
Get the genie out the bottle
Get the genie out the bottle
Let me hit it raw like fuck the outcome
Ayy, none of us'd be here without cum
Ayy, if it ain't all about the income
Ayy, ayy, let me see you gon' ahead and spend some
Ayy, if you drivin' 'round in some Dri-Fit
Ayy, I'ma think that you the type to dry snitch
Hmm-mm, If I see you pull up with the three stripes
Ayy, ayy, I'ma fuck around and make you my bitch
Yeah, you supermodel thick
Damn, that ass bustin' out the bottom
I'ma lose my mind in it, crazy that medulla oblongata
Get to rubbin' on my lamp
Get the genie out the bottle
Get the genie out the bottle"
Can't Tell Me Nothing,"La, la, la-la (yeah)
Wait 'til I get my money right (oh, oh, oh, oh, oh)
I had a dream I could buy my way to Heaven
When I awoke, I spent that on a necklace (oh, oh, oh, oh, oh)
I told God I'd be back in a second
Man, it's so hard not to act reckless
To whom much is given much is tested
Get arrested, guess until he get the message (oh, oh, oh, oh, oh)
I feel the pressure, under more scrutiny
And what I do? Act more stupidly (oh, oh, oh, oh, oh)
Bought more jewelry, more Louis V
My mama couldn't get through to me (oh, oh, oh, oh, oh)
The drama, people suing me
I'm on TV talkin' like it's just you and me
I'm just saying how I feel, man
I ain't one of the Cosby's, I ain't go to Hell, man (oh, oh, oh, oh, oh)
I guess the money should have changed him
I guess I should have forgot where I came from
La, la, la-la (ayy)
Wait 'til I get my money right
La, la, la-la (yeah)
Then you can't tell me nothing, right?
Excuse me? Was you saying something?
Uh uh, you can't tell me nothing (yeah)
(Ha ha) you can't tell me nothing (yeah, yeah, yeah)
Uh uh, you can't tell me nothing (oh, oh, oh, oh, oh)
Let up the suicide doors
This is my life, homie, you decide yours (oh, oh, oh, oh, oh)
I know that Jesus died for us
But I couldn't tell you who decide wars
So I parallel double park that motherfucker sideways
Old folks talking 'bout back in my day (oh, oh, oh, oh, oh)
But, homie, this is my day, class started two hours ago
Oh, am I late? (Oh, oh, oh, oh, oh)
No, I already graduated
And you can live through anything if Magic made it (oh, oh, oh, oh, oh)
They say I talk with so much emphasis
Ooh, they so sensitive
Don't ever fix yo' lips like collagen
And then say something where you gonna end up apologin' (oh, oh, oh, oh, oh)
Let me know if it's a problem man
A'ight man, holla then
La, la, la-la (ayy)
Wait 'til I get my money right
La, la, la-la (yeah)
Then you can't tell me nothing, right?
Excuse me? Was you saying something?
Uh uh, you can't tell me nothing (yeah)
(Ha ha) you can't tell me nothing (yeah, yeah, yeah)
Uh uh, you can't tell me nothing (oh, oh, oh, oh, oh)
Let the champagne splash
Let that man get cash
Let that man get passed
He 'on't even stop to get gas
If he can move through the rumors
He can drive off of fumes 'cause
How he move in a room full of no's?
How he stay faithful in a room full of hoes?
Must be the Pharaohs, he in tune with his soul
So when he buried in a tomb full of gold
Treasure, what's yo' pleasure?
Life is a, uh, dependin' how you dress her
So if the Devil wear Prada, Adam, Eve wear nada
I'm in between but way more fresher
With way less effort
'Cause when you try hard, it's when you die hard
Y'all homies lookin' like, why God?
When they reminisce over you, my God
La, la, la-la (ayy)
Wait 'til I get my money right
La, la, la-la (yeah)
Then you can't tell me nothing, right?
Excuse me? Was you saying something?
Uh uh, you can't tell me nothing (yeah)
(Ha ha) you can't tell me nothing (yeah, yeah, yeah)
Uh uh, you can't tell me nothing (oh, oh, oh, oh, oh)
La, la, la-la (ayy)
Wait 'til I get my money right
La, la, la-la (yeah)
Then you can't tell me nothing, right? (I'm serious, nigga)
Ayy
Yeah, ha, ha, yeah, yeah
Nah, I'm serious nigga, I got money
Oh, oh, oh, oh, oh, G.O.O.D. got it made
Oh, oh, oh, oh, oh, G.O.O.D. got it made
Oh, oh, oh, oh, oh, G.O.O.D. got it made"
POWER,"I'm living in that 21st century
Doing something mean to it
Do it better than anybody you ever seen do it
Screams from the haters, got a nice ring to it
I guess every superhero need his theme music
No one man should have all that power
The clock's ticking, I just count the hours
Stop tripping, I'm tripping off the power
(21st-century schizoid man)
The system broken, and the school's closed, the prisons open
We ain't got nothin' to lose, ma'fucka, we rollin'
Huh? Ma'fucka, we rollin'
With some light-skinned girls and some Kelly Rowlands
In this white man's world, we the ones chosen
So goodnight, cruel world, I'll see you in the mornin'
Huh? I'll see you in the mornin'
This is way too much, I need a moment
No one man should have all that power
The clock's ticking, I just count the hours
Stop tripping, I'm tripping off the power
'Til then, fuck that, the world's ours
And they say, and they say
And they say, and they say
And they say, and they say
(21st-century schizoid man)
Fuck SNL and the whole cast
Tell 'em Yeezy said they can kiss my whole ass
More specifically, they can kiss my asshole
I'm an asshole? You niggas got jokes
You short-minded niggas thoughts is Napoleon
My furs is Mongolian, my ice brought the goalies in
Now I embody every characteristic of the egotistic
He knows he so fuckin' gifted
I just needed time alone, with my own thoughts
Got treasures in my mind but couldn't open up my own vault
My childlike creativity, purity and honesty
Is honestly being crowded by these grown thoughts
Reality is catching up with me
Taking my inner child, I'm fighting for custody
With these responsibilities that they entrusted me
As I look down at my diamond encrusted piece
Thinkin', no one man should have all that power
The clock's ticking, I just count the hours
Stop tripping, I'm tripping off the powder
'Til then, fuck that, the world's ours
And they say, and they say
And they say, and they say
And they say, and they say
(21st-century schizoid man)
Colin Powells, Austin Powers
Lost in translation with a whole fuckin' nation
They say I was the abomination of Obama's nation
Well that's a pretty bad way to start the conversation
At the end of the day, goddammit, I'm killin' this shit
I know damn well y'all feeling this shit
I don't need your pussy, bitch, I'm on my own dick
I ain't gotta power trip, who you goin' home with?
How 'Ye doing? I'm surviving
I was drinking earlier, now I'm driving
Where the bad bitches, huh? Where y'all hiding?
I got the power make your life so exciting
Now this will be a beautiful death
I'm jumping out the window
I'm letting everything go
I'm letting everything go
Mmm, now this will be a beautiful death
I'm jumping out the window
I'm letting everything go
I'm letting everything go
Now this will be a beautiful death
Jumping out the window
Letting everything go
Letting everything go
You got the power to let power go?
(21st-century schizoid man)"
No Church In The Wild,"Human beings in a mob
What's a mob to a king?
What's a king to a God?
What's a God to a non-believer
Who don't believe in anything?
Will he make it out alive?
Alright, alright
No church in the wild
Tears on the mausoleum floor
Blood stains the Coliseum doors
Lies on the lips of a priest
Thanksgiving disguised as a feast
Rollin' in the Rolls-Royce Corniche
Only the doctors got this, I'm hidin' from police
Cocaine seats
All white like I got the whole thing bleached
Drug dealer chic
I'm wonderin' if a thug's prayers reach
Is Pious pious 'cause God loves pious?
Socrates asks, ""Whose bias do y'all seek?""
All for Plato, screech
I'm out chere' ballin', I know y'all hear my sneaks
Jesus was a carpenter, Yeezy, laid beats
Hova flow the Holy Ghost, get the hell up out your seats, preach
Human beings in a mob
What's a mob to a king?
What's a king to a God?
What's a God to a non-believer
Who don't believe in anything?
Will he make it out alive?
Alright, alright
No church in the wild
I live by you, desire
I stand by you, walk through the fire
Your love is my scripture
And let me in through your encryption, yeah, yeah
Coke on her black skin made it stripe like a zebra
I call that jungle fever
You will not control the threesome
Just roll the weed up until I get me some
We formed a new religion
No sins as long as there's permission
And deception is the only felony
So never fuck nobody without tellin' me
Sunglasses and Advil
Last night was mad real
Sun comin' up five AM
I wonder if they got cabs still
Thinkin' 'bout the girl in all-leopard
Who was rubbin' the wood like Kiki Shepard
Two tattoos, one read ""No apologies""
The other said ""Love is cursed by monogamy""
That's somethin' that the pastor don't preach
That's somethin' that a teacher can't teach
When we die, the money we can't keep
But we prolly spend it all 'cause the pain ain't cheap, preach
Human beings in a mob
What's a mob to a king?
What's a king to a God?
What's a God to a non-believer
Who don't believe in anything?
Will he make it out alive?
Alright, alright
No church in the wild
No church in the wild
No church in the wild
No church in the wild"
Runaway,"Look at ya, look at ya, look at ya, look at ya
Look at ya, look at ya, look at ya, look at ya
Look at ya, look at ya, look at ya, look at ya
Look at ya, look at ya (ladies and gentlemen)
Look at ya, look at ya (ladies, ladies and gentlemen)
And I always find, yeah, I always find somethin' wrong
You been puttin' up wit' my shit just way too long
I'm so gifted at findin' what I don't like the most
So I think it's time (so I think it's time)
For us to have a toast
Let's have a toast for the douche bags
Let's have a toast for the assholes
Let's have a toast for the scumbags
Every one of them that I know
Let's have a toast for the jerk offs
That'll never take work off
Baby, I got a plan
Run away fast as you can
She find pictures in my email
I sent this bitch a picture of my dick
I don't know what it is with females
But I'm not too good at that shit
See, I could have me a good girl
And still be addicted to them hood rats
And I just blame everything on you
At least you know that's what I'm good at
And I always find
Yeah, I always find
Yeah, I always find somethin' wrong
You been puttin' up wit' my shit just way too long
I'm so gifted at findin' what I don't like the most
So I think it's time (so I think it's time)
For us to have a toast
Let's have a toast for the douche bags
Let's have a toast for the assholes
Let's have a toast for the scumbags
Every one of them that I know
Let's have a toast for the jerk offs
That'll never take work off
Baby, I got a plan
Run away fast as you can
Run away from me, baby
Run away
Run away from me, baby
Run away
When it starts to get crazy, then run away
Babe, I got a plan, run away as fast as you can
Run away from me, baby
Run away
Run away from me, baby
Run away
When it starts to get crazy
Why can't she just run away?
Baby, I got a plan
Run away as fast as you can
Twenty-four seven, three sixty-five
Pussy stays on my mind
I-I-I-I did it
Alright, alright, I admit it
Now pick your next move
You can leave or live wit' it
Ichabod Crane with that mothafuckin' top off
Split and go where?
Back to wearin' knockoffs? Haha
Knock it off, Neiman's, shop it off
Let's talk over mai tais, waitress, top it off
Hoes like vultures, wanna fly in your Freddy loafers
You can't blame 'em, they ain't never seen Versace sofas
Every bag, every blouse, every bracelet
Comes with a price tag, baby, face it
You should leave if you can't accept the basics
Plenty hoes in the baller-nigga matrix
Invisibly set, the Rolex is faceless
I'm just young, rich, and tasteless
P
Never was much of a romantic
I could never take the intimacy
And I know it did damage
'Cause the look in your eyes is killin' me
I guess then you at an advantage
'Cause you could blame me for everything
And I don't know how I'ma manage
If one day you just up and leave
And I always find, yeah, I always find somethin' wrong
You been puttin' up wit' my shit just way too long
I'm so gifted at findin' what I don't like the most
So I think it's time (so I think it's time)
For us to have a toast
Let's have a toast for the douche bags
Let's have a toast for the assholes
Let's have a toast for the scumbags
Every one of them that I know
Let's have a toast for the jerk offs
That'll never take work off
Baby, I got a plan
Run away fast as you can"
Good Life,"Like we always do at this time
I go for mine, I gots to shine
Now throw yo' hands up in the sky
I go-go for mine, I gots to shine
Now throw yo' hands up in the sky
I'ma get on this TV mama, I'ma
I'ma put shit down
Ayy (ayy), ayy (ayy)
Ayy (ayy), ayy (ayy)
I'm good
Welcome to the good life
Where niggas who sell D
Won't even get pulled over in they new V
The good life, let's go on a living spree
Shit, they say the best things in life are free
The good life, it feel like Atlanta
It feel like L.A., it feel like Miami
It feel like N.Y., summertime Chi, ahh
Now throw yo' hands up in the sky
So I roll through good
Y'all pop the trunk, I pop the hood, Ferrari
And she got the goods
And she got that ass, I got to look, sorry
Yo, it's got to be 'cause I'm seasoned
Haters give me them salty looks, Lawry's
50 told me, ""Go 'head, switch the style up
And if they hate then let 'em hate
And watch the money pile up"" the good life
Now I, I go for mine, I got to shine
Now throw yo' hands up in the sky
Now I, I go for mine, I got to shine
Now throw yo' hands up in the sky (ayy)
I'ma get on this TV mama, I'ma
I'ma put shit down
Ayy (ayy), ayy (ayy)
Ayy (ayy), ayy (ayy)
I'm good
Welcome to the good life
Where we like the girls who ain't on TV
'Cause they got more (ass than the models)
The good life, so keep it coming with the bottles
'Til she feel booze like she bombed at Apollo
The good life, it feel like Houston
It feel like Philly, it feel like D.C.
It feel like VA, or the Bay, or Yay
Ayy, this is the good life
Welcome to the good life
Uh, homie, tell me what's good
Why I only got a problem when you in the hood?
Welcome to the good life
Like I'm new in the hood, the only thing I wish
(I wish a nigga would)
Welcome to the good life
He probably think he could, but, but
I don't think he should
Welcome to the good life
50 told me, ""Go 'head, switch the style up
And if they hate then let 'em hate
And watch the money pile up"" the good life
Now I, I go for mine, I got to shine (yeah)
Now throw yo' hands up in the sky
Now I, I go for mine, I got to shine
Now throw yo' hands up in the sky (ayy)
I'ma get on this TV mama, I'ma
I'ma put shit down
Ayy (ayy), ayy (ayy)
Ayy (ayy), ayy (I'm good)
Have you ever popped champagne on a plane
While getting some brain?
Whipped it out, she said, ""I never seen snakes on a plane""
Whether you broke or rich, you gotta get this
Havin' money's the everything, not havin' it is
I was splurgin' on trizz
But when I get my card back activated
I'm back to Vegas (welcome to the good life)
'Cause I always had a passion for flashin' before I had it
I close my eyes and imagine the good life (hey)
Is the good life better than the life I live
When I thought that I was gonna go crazy
And now my grandmama ain't the only girl calling me baby
And if you feelin' me now then put your hands up in the sky
And let me hear you say hey, hey, hey, ooh
I'm good"
Gotta Have It,"Turn my headphones up
Louder
Uh-huh, uh-huh (look here now, look here now)
What you need, what-what you need
I got what you need, what-what you need (look here now)
What you need, what-what (uh) you need
I got what you need
'Ello, 'ello, 'ello
'Ello, White America, assassinate my character (tryna hurt my name, huh?)
Money matrimony, yeah, they tryna break the marriage up
Who gon' act phonier? Who gon' try to embarrass ya?
I'ma need a day off, I think I'll call Ferris up (look here now)
Bueller had a Mueller, but I switched it for a Miele
'Cause I'm richer, and prior to this shit was movin' freebase
Had a conference with the DJs (yeah), Puerto Rico three-days
Parlay with them GDs, now they got our shit on replay
Sorry I'm in pajamas, but I just got off the PJ
And last party we had, they shut down Prive
Ain't that where the Heat play? (Yep)
Niggas hate ballers these days (yep)
Ain't that like LeBron James?
Ain't that just like D-Wade?
Wait
What you need, what-what you need
I got what you need, what-what you need (look here now)
What you need, what-what you need
I got what you need
Look here now
Wassup, wassup, wassup, wassup?
Wassup, muh'fucka, where my money at? (What you need)
You gon' make me come down to your house where yo' mummy at (what you need)
Mummy wrap the kids, have 'em cryin' for they mummy back
Dummy that your daddy is, tell 'em I just want my racks
Racks on racks, on racks (racks)
Maybachs on 'bachs, on 'bachs, on 'bachs, on 'bachs (who in that?)
Oh shit, it's just blacks on blacks, on blacks
Hunnid stack (how you get it?)
Nigga, layin' raps on tracks
I wish I could give you this feelin', I'm plankin' on a million
I'm riding through yo' hood, you can bank I ain't got no ceiling
Made a left on Nostrand Ave' (right), we in Bed-Stuy
Made a right on 79th, I'm coming down South Shore Drive
I remain Chi-town
Brooklyn 'til I die, uh
Take 'em on home
I got what you need, what-what you need
T-T-Take 'em on home
What you need, what-what you need
I got what you need, what-what you need
Take 'em on home
Tryna hurt my name, huh?"
Erase Me - Main,"She said I don't spend time like I really should
She said she don't know me, anymore
I think she hates me deep down, I know she does
She wants to erase me, hm
A couple days no talking, I seen my baby
And this what she tells me
She said
I keep on running, keep on running
And nothing works
I can't get away from you, no
I keep on ducking, keep on ducking
And nothing helps
I can't stop missing you, yeah
It's like I'm her new nightmare, she ain't escapin'
It makes me feel a bit complete, yeah
Knowing someone you love don't feel the same way about ya
Memories they soon delete, hm
A couple weeks no talking, I seen my baby
I've missed you so damn much, hey
I wish we could start over, I told my baby
This what this bitch tells me, she said
I keep on running, keep on running
And nothing works
I can't get away from you, no
I keep on ducking, keep on ducking
And nothing helps
I can't stop missing you, yeah
'Cause I'm in the magazines
On the T-V
No matter where you are you might hear me
I'm in the magazines
On the T-V
No matter where you go you might see me
Uh, I'm Yeezy
She said ""Hi, I'm Aria""
No, you an angel, you wave hi to Aaliyah
I got a show in Korea
They built a new arena
Why don't you come watch a nigga tear the whole scene up?
I know I've seen you before
But don't know where I've seen ya
Oh, I remember now
It's something I that I dreamed of
Don C said she cool
But don't let her fuck ya cream up
Monica Lewinsky on ya dress, take ya to the cleaners
Sure enough a week later I'm in extra love
And everybody know she mine so she extra plug
Every bouncer every club show her extra love
We just praying the new fame don't get the best of us
But all good things gotta come to an end-a
She let it go to her head, no, not my Aria
The height of her shopping was writers blocking me
I couldn't get my shit out anyway, I hope you die, Aria
I keep on running, keep on running
And nothing works
I can't get away from you, no
I keep on ducking, keep on ducking you
Nothing helps
I can't stop missing you, yeah"
American Boy,"Just another one champion sound
Yeah, Estelle, we 'bout to get down (get down)
Who the hottest in the world right now
Just touched down in London town
Bet they give me a pound
Tell them put the money in my hand right now
Tell the promoter we need more seats
We just sold out all the floor seats
Take me on a trip, I'd like to go someday
Take me to New York, I'd love to see L.A.
I really want to come kick it with you
You'll be my American boy
He said ""Hey, sister, it's really, really nice to meet you""
I just met this 5 foot 7 guy who's just my type
I like the way he's speaking, his confidence is peaking
Don't like his baggy jeans
But I'mma like what's underneath them
And no I ain't been to M.I.A
I heard that Cali never rains and New York's heart awaits
First let's see the west end, I'll show you to my brethren
I'm liking this American boy, American boy
Take me on a trip, I'd like to go someday
Take me to New York, I'd love to see L.A.
I really want to come kick it with you
You'll be my American boy, American boy
Would you be my American boy, American boy
Can we get away this weekend? Take me to Broadway
Let's go shopping, baby, then we'll go to a café
Let's go on the subway, take me to your hood
I never been to Brooklyn and I'd like to see what's good
Dress in all your fancy clothes
Sneakers looking fresh to death, I'm loving those Shell Toes
Walking that walk, talk that slick talk
I'm liking this American boy, American boy
Take me on a trip, I'd like to go someday
Take me to New York, I'd love to see L.A.
I really want to come kick it with you
You'll be my American boy
Tell 'em kno wagwan blud
Who killing 'em in the U.K.
Everybody gonna say, ""You, K""
Reluctantly 'cause most of this press don't fuck with me
Estelle once said to me, ""Cool down, down
Don't act a fool now, now""
I always act a fool, oww, oww, ain't nothing new now, now
He crazy, I know what ya thinking
Ribena I know what you're drinking
Rap singer, Chain Blinger
Holla at the next chick soon as you're blinking
What's your persona?
About this Americana Brama
Am I shallow 'cause all my clothes designer
Dressed smart like a London Bloke
Before he speak his suit bespoke
And you thought he was cute before
Look at this peacoat, tell me he's broke
And I know you ain't into all that
I heard your lyrics, I feel your spirit
But I still talk that ca-ah-ash
'Cause a lot wags wanna hear it
And I'm feeling like Mike at his Baddest
Like The Pips at they Gladys
And I know they love it
So to hell with all that rubbish
Would you be my love, my love? (Would you be mine?)
Would you be my love, my love? (Would you be mine?)
Could you be my love, my love?
Ooh, would you be my American boy? American boy
Take me on a trip, I'd like to go someday
Take me to Chicago, San Francisco Bay
I really want to come kick it with you
You'll be my American boy, American boy
Take me on a trip, I'd like to go someday
Take me to New York, I'd love to see L.A.
I really want to come kick it with you
You'll be my American boy, American boy"
Otis,"It makes it easier, easier to bear
You won't regret it, no, no
Some girls they don't forget it
Love is their only happiness, yeah
Squee-, squee-, squee- (sounds so soulful, don't you agree?)
Squeeze her, don't tease her (ow!) Never leave her
Uh, I invented swag
Poppin' bottles, puttin' supermodels in the cab
Proof
I guess I got my swagger back, truth
New watch alert, Hublot's
Or the big-face Rollie, I got two of those
Arm out the window, through the city I maneuver slow
Cock back, snap back, see my cut through the holes, Hov
Damn, Yeezy and Hov, where the hell you been?
Niggas talkin' real reckless, stuntmen
I adopted these niggas, Phillip Drummond 'em
Now I'm 'bout to make 'em tuck they whole summer in
They say I'm crazy, well, I'm 'bout to go dumb again
They ain't see me 'cause I pulled up in my other Benz
Last week I was in my other, other Benz
Throw your diamonds up 'cause we in this bitch another 'gain (yea)
Photoshoot fresh, lookin' like wealth
I'm 'bout to call the paparazzi on myself
Uh, live from the Mercer
Run up on Yeezy the wrong way, I might murk ya
Flee in the G450, I might surface
Political refugee, asylum can be purchased
Uh, everything's for sale, I got five passports
I'm never goin' to jail
I made Jesus walk, so I'm never goin' to hell
Couture-level flow, it's never goin' on sale
Luxury rap, the Hermès of verses
Sophisticated ignorance, write my curses in cursive
I get it custom, you a customer
You ain't 'customed to goin' through customs
You ain't been nowhere, hah?
And all the ladies in the house, got 'em showin' off
I'm done, I'll hit you up maña-, nah
Welcome to Havana
Smokin' cubanos with Castro in cabanas
Viva México, Cubano
Dominicano, all the plugs that I know
Drivin' Benzes, wit' no benefits
Not bad, huh? For some immigrants
Build your fences, we diggin' tunnels
Can't you see? We gettin' money up under you
Can't you see the private jets flyin' over you?
Maybach bumper sticker read, ""What would Hova do?""
Jay is chillin'(uh), 'Ye is chillin' (uh)
What more can I say? We killin' 'em
Hold up, before we end this campaign
As you can see, we done bodied the damn lames
Lord, please let them accept the things they can't change
And pray that all of their pain be champagne"
