Song Name,Lyrics
Way 2 Sexy (with Future & Young Thug),"I'm too sexy for my shirt
Too sexy for my shirt
So sexy, it hurts
I'm too sexy for Milan
Too sexy for Milan
New York or Japan
Yeah, whoa, whoa, whoa
I'm too sexy for this syrup
Too sexy for your girl
Too sexy for this world
Too sexy for this ice
Too sexy for that jack, yeah, yeah
I'm too sexy for this chain
Too sexy for your gang
Too sexy for this fame, yeah, yeah
I'm too sexy for the trap
Too sexy for that cap
Too sexy for that jack, yeah, yeah
Okay, alright, that's fine, okay (okay)
I'm feelin' too sexy to accept requests (way too sexy)
And I'm way too sexy to go unprotected (way too sexy)
And she popped a Tesla, now she goin' electric
Okay, alright, that's fine, okay
Think we got too sexy for that metro housin' (way too sexy)
Diamond popped out, almost swallowed sixty thousand (sixty piece)
Section need more tings in here, I like it crowded, ayy (whoa, whoa)
Yeah, I like it crowded
Oh, you like the boy? Well, tell me what you like about him
You a turnt up little thotty, ain't no wife about it
I'ma fuck her friends and send her back to metro housin'
Yeah, whoa, whoa, whoa
I'm too sexy for this syrup
Too sexy for your girl
Too sexy for this world
Too sexy for this ice
Too sexy for that jack, yeah, yeah
I'm too sexy for this chain
Too sexy for your gang
Too sexy for this fame, yeah, yeah
I'm too sexy for the trap
Too sexy for that cap
Too sexy for that jack, yeah, yeah (yeah)
I pop out, get ghost on a bitch, she don't know where I went (where I go?)
Pray for all my dogs, all my niggas behind the fence (prayer)
Drippin' in it, I be spillin' in it, new designer gear bicoastal
Pay attention to the detail, goin' two-tone on a choker
Young niggas always ready to murk somethin', call them some smokers
Young nigga havin' motion, he gon' make sure the car get
Did a 360 windmill when I left the scene
That's that action, her best work on her knees (whoa)
Too sexy for this cash
Too sexy for this syrup
Too sexy for these pills, I'm too sexy for this
I get cash wherever I fly, got bitches sexin' on me (whoa)
Money, cars, and all this jewelry make a bitch look sexy (whoa, whoa)
I get cash wherever I fly, got bitches sexin' on me
Yeah, whoa, whoa, whoa
I'm too sexy for this syrup
Too sexy for your girl
Too sexy for this world
Too sexy for this ice
Too sexy for that jack, yeah, yeah
I'm too sexy for this chain
Too sexy for your gang
Too sexy for this fame, yeah, yeah
I'm too sexy for the trap
Too sexy for that cap
Too sexy for that jack, yeah, yeah
Too sexy to count (ah), fetty (ooh)
My neck baguetty (hoo)
Red diamonds, spaghetti (ooh)
This paper, I shred it (yeah)
I swindled, no sweatin'
I saw you (bitch), beggin' (ho)
Goddamn, you petty (ha)
I ain't done spendin' (yeah)
No penny pinch, I spend it (spend)
Bags in and out (let's get bags)
My man ain't gon' steal it (on God)
Hundred bags for her (hundred bags)
Make these young hoes wish they was rich (woo)
All-green gators, they look like a switch (yeah)
Giorgio, I spent twenty-six licks ('Mari)
I'm too sexy (yeah)
My neck (yeah), baguetties (yeah)
Molest me (whoa), caress me (whoa)
I'll let you (ah), todayski (ski)
I been kickin' shit (whoa, whoa), might need a prosthetic (yeah)
I pray to the chopper under my pillow, tooth fairy (woo)"
Chicago Freestyle (feat. Giveon),"Two-thirty, baby, won't you meet me by The Bean?
Too early, maybe later you can show me things
You know what it is, whenever I visit
Windy city, she blowing me kisses, no
30 degrees, way too cold, so hold me tight
Will I see you at the show tonight?
Will I see you at the show tonight?
Ayy, truck to the plane, to the truck
Truck to the hotel lobby
Me, I go through underground garages
It's presidential suite, on deposit
Elevator up to the room
Shower up and then we hit the club
Touch down, gotta see what's up
Area code in my phone
What numbers do I still have?
Who do I know from the past?
Hit one, she say she got a man
Hit another one, it goes green
Must've changed phones on the team
'Member when you lead me in between?
That was 2017
All good, Chubbs'll look around
Find one that seem my type
That my dawg and he know what I like
He done found me plenty in my life
Problem is, I meet a girl tonight
Then I go and treat her too nice
Galleria credit card swipes
I don't even know if she a wife
But I do know one thing though
Women they come they go
Saturday, through Sunday, Monday
Monday through Sunday, yo
Maybe I'll love you one day
Maybe we'll someday grow
'Til then I'll sit my drunk ass on that runway
On this one way
Two-thirty, baby, won't you meet me by The Bean?
Too early, maybe later you can show me things
You know what it is, whenever I visit
Windy city, she blowing me kisses, no
30 degrees, way too cold, so hold me tight
Will I see you at the show tonight?
Will I see you at the show tonight?
Jewelry in the safe on arrival
Pistol on J for survival
Lot of people gunnin' for the title
Lot of people tryna take us viral
I'm just trying to have a nice night, though
Waiter brought the check for the meal
She said, ""Babe, I think there was a typo""
Nah, girl, I got it, that's light though
I could show you bigger things than that
It's gon' be a minute 'til I'm back
Let me give you images that last
AMEX had a limit in the past
I had plenty women in the past
I done plenty sinnin' in the past
You don't need to know, but you can ask
Stickin' on your backstage pass
All access 'cause you bad
You could go wherever with that ass
Show, to the shower, to the truck
Truck, to the club, for the party
You go in first with your girls
'Cause I don't know who's out there watching
But I do know one thing though
Women they come they go
Saturday, through Sunday, Monday
Monday, Sunday, yo
Maybe I'll love you one day
Maybe we'll someday grow
'Til then I'll sit my drunk ass on that runway
On this one way
Two thirty, baby, won't you meet me by The Bean?
Too early, maybe later you can show me things
You know what it is, whenever I visit
Windy city, she blowing me kisses, no
30 degrees, way too cold, so hold me tight
Will I see you at the show tonight?
Will I see you at the show tonight?"
Massive,"I've been alone in my thoughts
Can't fill this void between us
I cannot stand losing you, whoa-oh
All these feelings intertwined, oh
Fighting the urge to reach out
And my stance remains unchanged, baby
I can't help it, I'm so into you
Oh, when you're ready
We can put this behind us
Baby, we can find us again, I know
Put this behind us
We can find us again
'Cause I don't wanna go
I was alone, I was alone in this world
And I needed people
I know my funeral gon' be lit 'cause of how I treated people
I don't wanna go, I don't wanna-
Swervin' between emotions
I know we got real issues
Can't give in so easily, whoa, whoa
Whoa, whoa, whoa, whoa
Ain't going out with no fight, no
I'm just tryna play my part, yeah
I'm not ready to let go, whoa, whoa
Oh, when you're ready
We can put this behind us
Baby, we can find us again, I know
Put this behind us
We can find us again
'Cause I don't wanna go
I was alone, I was alone in this world
And I needed people
I know my funeral gon' be lit 'cause of how I treated people
I don't wanna go, I don't wanna-"
Stars Align (with Drake),"Woah-oh, oh-oh-oh
Woah-oh, oh-oh-oh
I know you been searchin' for someone
To make you happy and get the job done
You said you needed a man with money
But I can't be there, so will you still care?
I know you been searchin' for someone
To make you happy and get the job done (getting the job done)
You said you needed a man with money
But I can't be there, so will you still care?
Freaky girl, Aries sign
I'm gonna try and get it right this time
I just really need a place and time
I was just starin' at your face online
I wanna rock right now if it's time
I just did a double and it tasted fine
Can't afford no more wasted time
I'm tryna show you bein' patient is not my vibe, not my vibe
I'm tryna link on some ASAP vibes
I never really had a patient side
I'm tryna rock right now if the time is right, time is right
To make you and I the thing that last through the night
I know you been searchin' for someone (searchin' for someone)
To make you happy and get the job done (getting the job done)
You said you needed a man with money
But I can't be there, so will you still care?
I know you been searchin' for someone (searchin' for someone)
To make you happy and get the job done (getting the job done)
You said you needed a man with money
But I can't be there (I can't be there), so will you still care?
Woah-oh, oh-oh-oh
Woah-oh, oh-oh-oh
Woah-oh, oh-oh-oh
Freaky girl, Libra sign
I know how you get when the stars align
I know how you get when the full moon shine
I know how you need space and your time, space and time
I'm tryna rock right now if it's time
Know about your sign 'cause it's close to mine
I know we can be the same sometimes
I know you need healin'
Know you rollin' off of the real thing
Know you passed down with these other things
Know that you didn't mean to ruin my week
Know what you meant when you said those things
Know you mean well when you say your piece
Know you even though you don't know me
Know you already
I know you been searchin' for someone
To make you happy and get the job done (getting the job done)
You said you needed a man with money
But I can't be there, so will you still care? (searchin' for someone)
I know you been searchin' for someone
To make you happy and get the job done (getting the job done)
You said you needed a man with money
But I can't be there, so will you still care?"
Girls Want Girls (with Lil Baby),"Whoa, whoa
Whoa, whoa, whoa
Ayy
Starin' at your dress 'cause it's see through
Yeah, talkin' all the shit that you done been through
Yeah, say that you a lesbian, girl, me too
Ayy, girls want girls where I'm from
Wait, whoa, yeah, girls want girls
Whoa, yeah, whoa, yeah, girls want girls where I'm from
Oh, yeah, yeah, girls want girls where
Ayy, whoa, girls want girls where I'm from, ayy
Cannot play a player, bae
I grew up with Drea faith
I done seen the realest ones come and leave a crazy way
Had to take my spot, it wasn't somethin' they just gave away
Sorry to all my fans that might've caught me on a crazy day
Fuck you niggas thinkin' tryna block me on a fadeaway?
I've been on that shit, I only vibe with a payday
Say you go that way, I guess we both go the same way
Girls want girls where I'm from
Yeah, yeah, where we both from
Ayy, and you just got to Miami, need hotel rooms
Niggas told you that they love you, but they fell through
So you shop in 42 'cause you
Ayy, and you throwin' on that dress 'cause it's see through
Yeah, talkin' all the shit that you done been through
Yeah, textin' me and say, ""I need to see you""
I don't know (I don't know)
I might come, I might go, I don't know (I don't know)
I might come, I might go, I don't know
Starin' at your dress 'cause it's see through
Yeah, talkin' all the shit that you done been through
Yeah, say that you a lesbian, girl, me too
Ayy, girls want girls where I'm from
Wait, yeah, whoa, girls want girls where
Oh, yeah, oh, yeah, girls want girls where I'm from
Oh, yeah, yeah, girls want girls where
Ayy, yeah, girls want girls where I'm from
My girl got a girlfriend
Ain't tryna be out of shape, well, stay up on them curls then
If gym don't work, get surgery
I'll pay for that, my courtesy
Can't imagine no bitch curvin' me
I put in that work overly
I handle business
And I got two pretty bitches, keep 'em both on fleek
They got matching Benz and matching APs
Now they can really call each other twins
I'm cool with all the owners, they love me, so they gon' let us in
And bring all of your peers, it look better with more people
We got 1942, Casamigos, it's getting heated
They gotta follow us in the Uber, my car filled up with shooters
It be lights, camera, action when you with us, it's a movie
I don't drive my coupe to house parties, I'm tryna leave with two of 'em
Yeah, don't nobody know the shit that we do
She like eating pussy, I'm like, ""Me too""
I can't wait to get off work to go and see you
Please bring your girlfriend along with you
Y'all been on my mind too much, like what the fuck is wrong with me?
She said it's somethin' about the way your girl just makes her feel
Whatever you've been dreamin' 'bout, I swear to make it real
Just run around the town with me
Then come lay down with me
I don't know (I don't know)
I might come, I might go, I don't know (I don't know, I don't know)
I might come, I might go, I don't know
Starin' at your dress 'cause it's see through
Yeah, talkin' all the shit that you done been through
Yeah, say that you a lesbian, girl, me too
Ayy, girls want girls where I'm from
Wait, whoa, yeah, girls want girls
Whoa, yeah, whoa, yeah, girls want girls where I'm from
Oh, yeah, yeah, girls want girls where
Yeah, whoa, girls want girls where I'm from
But I know you wanna roll with the gang
And I know you want the finest of things
Askin' me about settlin' down 'cause you know that things are going my way"
BackOutsideBoyz,"BackOutsideBoyz, totin' a seventy on the strip, I'm ready to die (die)
Cutting the traction, bending the corner, bet I make sh- glide (shh)
Tried to bring the drama to me, he ain't know how we cha-cha slide (yeah)
I'll never lose sleep over no b-, way too much pride (yeah, yeah, yeah)
Fill it up in a briefcase, split this sh- with the vibes (yeah, yeah)
Hm, hm, hm (pssh), hm (pssh)
Breaking a Brink's truck, my right wrist Van Cleef (Cleef)
I spent days in the East tryna figure if I'm geeked (huh, 'kay)
This b- tweaking, talked too much while I was geeked, blew my peep (brr)
F- rap n-' hoes, I'm on the street, this sh- sweet (hey)
I went half a million on rosé and four million on my ice (hey, hey)
Couple million on my cars, I went Tyson, I'm too nice (hey, hey)
N- stopped me on the street, wanted to talk, so he asked my price (yeah, hey, 'kay)
The number was as high as me, I ain't gon' lie (yeah, okay)
I was f- with this lil' woe, I think she bi (bi)
Tweaking, the 6 God is comin' back (brrat)
BackOutsideBoyz, totin a seventy on the strip, I'm ready to die (okay)
Cutting the traction, bending the corner, bet I make sh- glide (hm)
Tried to bring the drama to me, he ain't know how we cha-cha slide (hm, slide)
I'll never lose sleep over no b-, way too much pride (brr, brr)
Fill it up in a briefcase, split this sh- with the vibes
Hm, hm (it's us), hm (yeah, slatt, slatt), hm (let's go)
I don't know nothing 'bout no crime or no news
I'm an owl, but I'll never tell you who (who)
Wagon when she walk, she get on planes, it take up two (go)
My member just got out, he still on papers, still'll shoot (shoot)
Shoot, ayy (shoot it up)
Still'll shoot (shoot up, brrt, sh-)
Love on me, stay down just like a root (just like a root, yeah)
She a ten tryna rap, it's good on mute (it's good on mute, shh)
It's financial, girl, I got the loot, ayy, yeah (I got the loot)
For the bands, lil' bae, what you gon' do? Yeah (oh, what you do?)
Tropicana, that sh- there the juice, yeah (juice)
I'm the president, some Secret Service sh-, we down to dump (brrt)
Yeah, who the president? I never voted once, ayy, yeah
If I did, I would vote Teanna Trump, ayy, yeah (hm, go)
If you play with me, I'm backing out that one (backing out that one)
I treat mil' tickets like a hundred racks (let's go)
Tweaking, the 6 God is comin' back (damn, damn, okay)
BackOutsideBoyz, toting a seventy on the strip, I'm ready to die (die)
Cutting the traction, bending the corner, bet I make sh- glide (shh)
Tried to bring the drama to me, he ain't know how we cha-cha slide (yeah)
I'll never lose sleep over no b-, way too much pride (yeah, yeah, yeah)
Fill it up in a briefcase, split this sh- with the vibes (yeah, yeah)
Hm, hm, hm (pssh), hm (pssh)"
Talk To Me,"I don't know if what we have is love, but it's on my mind
We might slide on a nigga inside this club, girl, close your eyes
15 brothers, no friends when I pull up, for peace of mind
Lights come on, I'ma need you to come find me, don't be so shy
'Cause I know you want me, girl
'Cause I know you want me, girl
'Cause I know you want me, girl
'Cause I know you want me
Want me, girl (I know you want me)
'Cause I know you want me (shit)
'Cause I know you want me, girl (they all want me)
Don't be shy, I got killers with me, stupid
I march with sticks, I ain't worried 'bout no groupies
I know you want me 'cause your BD is a goofy
Boss you up, your lifestyle could be exclusive
But I don't know, 'cause you be hangin' 'round with losers
Internet trolls and niggas tryna do me
650S, bitch, I feel like Lil Boosie
You want me, so do all your friends, is you stupid?
Stop complaining to me, I am not the one you love
Ain't comin' over late night, don't want no shoulder rubs
In the trenches every night, bitch, I'm holdin' guns
Hold me down or could you slow me down?
I'm a dog 'cause you really know me now?
On black and white just 'cause I'm gettin' holy now?
Another reason I'ma have to slow it down
Snakes in the grass, you know I had to blow 'em down
We at the club, all my niggas down to slide
Look for the bright lights, I ain't really hard to find
We at the club, all my niggas down to slide
Look for the bright lights, I ain't really hard to find, the Ruler
I don't know if what we have is love, but it's on my mind
We might slide on a nigga inside this club, girl, close your eyes
15 brothers, no friends when I pull up, for peace of mind
Lights come on, I'ma need you to come find me, don't be so shy
'Cause I know you want me, girl
'Cause I know you want me, girl
'Cause I know you want me, girl
'Cause I know you want me
Want me, girl
'Cause I know you want me
'Cause I know you want me, girl
I know you want me, I know you love me
You can't control me, why you acting like the police?
Pussy ain't that good to keep me from my homies
We just cool, bro, you gettin' too excited
Ain't seen your face when I was up on that indictment
Ain't get a letter, I was strugglin' and fightin'
With these peoples, they was demons
Tried to put me in a cage, was sayin', ""Free me""
Now we on TV, drag racin' at 8A
Rugrats in the car, we was Bébés
Ayy, baby, was your name on any JPays?
Got the audacity to talk to me crazy, you buggin'
I don't know if what we have is love, but it's on my mind
We might slide on a nigga inside this club, girl, close your eyes
15 brothers, no friends when I pull up, for peace of mind
Lights come on, I'ma need you to come find me, don't be so shy
'Cause I know you want me, girl
'Cause I know you want me, girl
'Cause I know you want me, girl
'Cause I know you want me
Want me, girl
'Cause I know you want me
'Cause I know you want me, girl"
You’re Mines Still (feat. Drake),"So you wanna be riding around with your new bitch
That's real cute
Don't have me drag you and her out that motherfuckin' car
Key your shit
Aha! I wish I would see you in that Bentley
So I could flat all four of your motherfuckin' tires
And you know what? I just got tickets to the Lakers game anyway
Nigga, you could never
If I ever made you angry, girl
Just know that it get better over time (time)
They say time heals (they say time heals)
She can't see her life without me, she so blessed still (so blessed still)
Fuck that nigga, you can tell him that you're mine still (that you're mine still)
And she don't wanna go to sleep she angry
Latеly she been noticing he ain't me
I wish that wе can change places
Don't want no new, new faces
She got my heartbeat racing
They say time heals (they say time heals)
Don't go build no life without me 'cause you're mine still (you're mine still)
Oh, and I don't wanna go unless you make me
Lately I've been gone, I'm feeling crazy
Yeah, I'm from the bricks, we gotta whole lot of bricks
You gotta whole lotta tricks and I wanna see what you do with them
I just saw you in Miami, girl, what you doing here? (What you doing here?)
I hope you with your girlfriends (girlfriends)
I ain't pay attention to your heart, I played ya
Now she fell in love with an NBA player
Had her on the stage, now she ballin' at the stadium
Matter fact I hope you stay with him
'Cause I don't wanna go unless you take me
I know you feel the pain
And she don't wanna go to sleep she angry
Lately she been noticing he ain't me
I wish that we can change places
Don't want no new, new faces
She got my heartbeat racing
They say time heals (they say time heals)
Don't go build no life without me 'cause you're mine still (you're mine still)
And I don't wanna go unless you make me
Down on my knees hoping you take me
Better tell that nigga you mine
Heard you've been trying to tie the knot, girl, tell me you lyin'
Let me beat that pussy up one more time
Let me beat that pussy up one more time
I know that you feen for this
I know that you did not forget
So don't go to sleep
And she don't wanna go to sleep she angry
Lately she been noticing he ain't me
I wish that we can change places
Don't want no new, new faces
She got my heartbeat racing
They say time heals (they say time heals)
Don't go build no life without me 'cause you're mine still (you're mine still)
Oh, and I don't wanna go unless you make me
Lately I've been gone, I'm feeling crazy"
Race My Mind,"Just hung up the phone and I
Could already tell that you're comin' home intoxicated, ooh
So you better take your time with me
'Cause I remember last time you wouldn't make love to me
Then you fell fast asleep (I hope you niggas sleep)
Wouldn't even talk to me, no
Say, say I'm so crazy, baby (I'm so crazy)
I wanted you to race my mind, I got the keys
Please, for me
Since you're comin' home intoxicated, oh
For me, please
I wanted you to race my mind, mind
They said you got high as the sky
Up all night just dancing, huh
I hit you like, ""Please come home to me"" (come home to me)
But you're not understanding, no
You gon' make me beg, make me plead (plead)
I wanted you to race my mind, I got the keys
I just figured you could make time for me
Since that you're comin' home intoxicated, oh, yeah
Race, race my mind
I got the keys
Picture me rollin' through downtown in the A4
Picture my signature on a pair of some J4s
Picture me carin' what niggas sayin' on Wi-Fi they don't pay for
Knew I needed love but I think I value the hate more
To push towards things that I prayed for
Retrograde energy shifts are what I was made for
And don't you dare hit me back with no, ""K, sure""
Soon as I tell you that you the one I will wait for
You too saucy, too flossy
You moved in then moved off me
All to be with niggas who just startin' to move bossy
Maybe I just handled you too softly
Them boys got no Kelis in they blood
If your whole heart wasn't in it, I know a piece of it was
Posted that pic you sent me, it wasn't recent enough
How I'm supposed to wife it? You not Ayesha enough
You love gettin' T-d up, love showin' the cakes
You know that they eat it up
Love touchin' the road as soon as it's heatin' up
Invited you over, you said that you showin' up
All them spellin' mistakes, I know that you drunk as fuck
All them other mistakes, let's let it be what it was
(Them niggas just can't understand it)
I want you to change my mind, I'm prayin' you pullin' up
Know who you bein' 'round, I know that they teamin' up
Tellin' you you better off leavin' me in the dust
I wanted you to race my mind
I got the keys
Please, for me
Since you're comin' home intoxicated, oh
For me, please
I wanted you to race my mind, mind
Please, please, please
Since you're comin' home intoxicated, oh
For me, please"
Circo Loco,"I've been blowin' through the money like it grow on trees
I've been fuckin' on a French bitch, c'est la vie
I just put 'em on a jet, now they all Italian
Way I'm dressin', tell I've been to a thousand islands
This bitch lie 'bout gettin shots but she still a stallion
She don't even get the joke but she still smilin'
Every night, late night like I'm Jimmy Fallon
Crod' shoot from anywhere like he Ray Allen
Crody turn me up
Crody turn me up
Crody turn me up
Got a fur on a temp but got me burning up
Shorty say she graduated, she ain't learn enough
Play the album track one, 'kay I heard enough
Girl, the driver downstairs, better hurry up
Savage got a new stick, he wanna dirt it up
Touchdown in N.Y., turn the Mercer up
Ayy, Bottega shades with the grey tints
Introduce me to a nigga, yeah it make sense
Gotta put her on the team, got a grey Benz
Linking with the opps, bitch I did that shit for J Prince
Bitch I did it for the mob ties
Feel like seventeen, two percs, frog eyes
And I never been the one to go apologize
Me, I'd rather hit 'em up one more time
Ayy, known a girl for six months, dinner up at my place
But I got these diamonds on my neck so it's a blind date
All my niggas on the roads raising up the crime rate
Your name not ringin' out here, its on vibrate
And she took a score now shorty gotta hydrate
And he did some dirt now my crodie gotta migrate
Prolly won't see him for some years, when I do though, turn me up
Crody turn me up
Crody turn me up
Ayy, Crodie, turn me
Ayy, yeah, what? Crodie turn me (what)
21, in a droptop Benz like it's '03
21, had the shooters aim down from the nosebleeds
21, gotta get this passport, keep my nose clean
Bitch tried to burn me up, keep a magnum tucked (yeah)
I'a never slip (never)
SF90 rims red like a poker chip (pussy)
Rich as hell, still hood, in the stroker's ville (pussy)
Pink slip in the glove for the ownership (21)
Limping with the thirty on like a broke hip (21)
Red flag giving blood on some donor shit (on god)
All the opps get a bullet on some Oprah shit
Went from Angel Town estates to a bigger state
Prolly woulda had a zombie on me if I woulda stayed (21)
Still'a caught a case if I woulda stayed (facts)
I been thugging all my life, that's just how I play it (facts)
Still posted in the A' where niggas feel me (facts)
Still gotta see the Gunners win the Premier League (facts)
Still gotta keep a gun that's always near me and I'm down to hit em up
One more time (21), hit my line, you know that head was great
Oh, yeah, alright, don't do romancing
One more time, you gotta run the face
Oh, yeah, alright
One more time"
No Friends In The Industry,"No friends in the industry
My brothers been my brothers, man
You niggas ain't no kin to me, a fact (whoa)
Yeah, you heard about me, you don't know me more than that
Yeah, I know, I
Hey, hey, yeah
No friends in the industry
My brothers been my brothers, man
You niggas ain't no kin to me, a fact (whoa)
I was known for snappin' when I chat before the app
Stood on everything I said and never took it back (whoa)
No friends in the industry
I had to draw the line between my brothers and my enemies, a fact
Niggas love to start the beef, don't wanna keep it rap
Yeah, you hit us up and now we owe you something back
See, when I was young angel but these niggas turned me evil
Yeah, I know I know you, but you really ain't my people
Yeah, I heard some people say they know 'em as my equal
Truth be told, I son these niggas, girl, I don't compete with 'em
Ask about The Boy and they gon' say they got the streets with him
Niggas so offensive knowin' they don't have no defense
Why they always act like we can fix it with a meeting?
All that linking up, man, I'ma see ya when I see ya
Yeah
Yeah
Yeah, brothers been my brothers, man
You niggas ain't no kin and that's a fact (ayy)
And I'm like Sha'Carri, smoke 'em on and off the track (ayy)
And you love that ho, but me, I put her on her back
You get Drizzy on a track, he'll put you on the map
Oh, it's like that? Hell yeah it's like that (ayy)
And I got a contract, it's a max (ayy)
Since I got in contact, she attached
When I signed my first deal, that shit came through a fax
That should let you know how long I been out here runnin' laps
(I been doin' this for a long time)
Yeah, no friends in the industry
My brothers been my brothers, man
You niggas ain't no kin to me, a fact (whoa)
I was known for snappin' when I chat before the app
Stood on everything I said and never took it back (whoa)
No friends in the industry
I had to draw the line between my brothers and my enemies, a fact
Niggas love to start the beef, don't wanna keep it rap
Yeah, you hit us up and now we owe you something back
Damn, this shit too dirty, gotta yellow tape it
And I got her waitin' at the telly naked
We ain't drop though, how you niggas celebratin'?
Already disrespecting, something I ain't tolerating
You niggas fuck with me, I give 'em motivation
And your circle shrinkin', see some boys escapin'
Rest of them is guilty by association (ayy, what?)
Fuck debatin' who the G.O.A.T.
Better not make the shit up 'bout the numbers all I know
Better not make the shit up 'bout the summer all I know
Better find you someone else to hit with all that smoke, nigga, yeah
And all them tweets and all them posts
Ain't got the type of time to be playin' with you folk
I had a Richard prior to these niggas, that's the joke
I'm really down to die behind these verses in my notes
Yeah
Yeah
Yeah, brothers been my brothers, man
You niggas ain't no kin and that's a
(I could play off the iPod?
Yeah 'cause this a motherfuckin' 2016, baby
I see the way the lights go, on the dashboard
The lights go to the dashboard
That's how you know it's new, ooh)"
POPSTAR (feat. Drake),"Bitches
We The Best Music
Another one, yeah
DJ Khaled
Bitches callin' my phone like I'm locked up, nonstop
From the plane to the fuckin' helicopter, yeah
Cops pullin' up like I'm givin' drugs out, nah, nah
I'm a popstar, not a doctor
Bitches callin' my phone like I'm locked up, nonstop
From the plane to the fuckin' helicopter, yeah
Cops pullin' up like I'm givin' drugs out, nah, nah
I'm a popstar, not a doctor
Ayy, shawty with the long text, I don't talk, ayy
Shawty with the long legs, she don't walk, ayy
Yeah, last year, I kept it on the tuck, ayy
2020, I came to fuck it up, yeah
I want a long life, a legendary one (yeah)
I want a quick death (yeah), and a easy one (yeah)
I want a pretty girl (yeah), and a honest one (yeah)
I want this drink (yeah), and another one, yeah
And I'm troublesome, yeah
I'm a popstar, but this shit ain't bubblegum, yeah
You would probably think my manager is Scooter Braun, yeah
But my manager with twenty hoes in Buddakan, yeah, ayy
Look, Ariana, Selena, my Visa
It can take as many charges as it needs to, my girl
That shit platinum just like all of my releases, my girl
Niggas come for me, I tear them all to pieces, my girl
I'ma show your sexy ass what relief is, my girl
Please don't take no shit that's 'bout to have you geekin'
And I'm not drivin' nothin' that I gotta stick the keys in
Wonder how I got this way? I swear I got the
Bitches callin' my phone like I'm locked up, nonstop
From the plane to the fuckin' helicopter, yeah
Cops pullin' up like I'm givin' drugs out, nah, nah
I'm a popstar, not a doctor
Bitches callin' my phone like I'm locked up, nonstop
From the plane to the fuckin' helicopter, yeah
Cops pullin' up like I'm givin' drugs out, nah, nah
I'm a popstar, not a doctor
I'm a popstar, not a doctor, watch her
Say she rep a whole different block, so I blocked her
Busy at the crib, cookin' salmon with the lobster
If we talkin' joints, it's just me and David Foster
Bodyguards don't look like Kevin Costner, you tweakin'
Just pulled up to Whitney Houston, Texas for the evenin'
They tell the same story so much, they start to believe it
The ones that start like, ""Drizzy's shit was cool, but we even""
Man, how the fuck?
Two, four, six, eight watches, factory, so they appreciate
Crown in my hand and I'm really playin' keep-away
Shit don't even usually get this big without a Bieber face
Nah, nah, piece of cake, nah, nah, Turks and Caic', yeah, yeah
Go and get your friends, we can sneak away, yeah, yeah
Yeah, I keep a, like I keep the faith
Wonder how I got this way? Swear I got the
Bitches callin' my phone like I'm locked up, nonstop
From the plane to the fuckin' helicopter, yeah
Cops pullin' up like I'm givin' drugs out, nah, nah
I'm a popstar, not a doctor
Bitches callin' my phone like I'm locked up, nonstop
From the plane to the fuckin' helicopter, yeah
Cops pullin' up like I'm givin' drugs out, nah, nah
I'm a popstar, not a doctor"
Currents,"Don't think twice
We're still in formation
Testing the current
Already I'm sailing, it's all so sudden
Catching a flight
You think we're moving too fast, I'm
Intoxicated
We can move in slow motion if that's what you want, babe
I don't want to come on too strong
But I'm moving to your room now
With every move, with every move you make, babe
I'm tumbling
In your own time
Would you show me something please, babe?
Don't wanna wait in vain
You're the missing piece I, I been longing for
Don't deny, oh no
The temperature's rising inside
The cracks are showing
Show me all your colors, I may not deserve you
I don't want to come on too strong
But I'm moving to your room now
With every move, with every move you make, babe
I'm tumbling"
