Song Name,Lyrics
Can't Be Broken,"You cannot break down what can't be broken
Out of all the rankless, I was chosen
When all of the lights, they get low
And all of the curtains, they close
You cannot break down what can't be broken
They can do all they can do but they can't break unbreakable
They scared to face the truth because they hate the view
They taste the juice, I hope it make 'em puke, I'm breakin' loose
Should I throw up the deuce or should I wave the deuce?
In 1982, my momma taped me to a space shuttle
Say, ""Now I'm raising you and ain't no baby food
Unless you go and take the neighbors' food
And be afraid of who, I made the loot""
When money went from army green to navy blue
I said salute, bulletproof, I gave 'em proof
Sometimes feel like my head a screw, twisted like tornadoes, too
Man, I'ma need some Krazy Glue
Her walls is what I'm breakin' through
Her nails, she gon' break a few
You could never break me down
And I can't hit the brakes for you, uh
You cannot break down what can't be broken
Out of all the rankless, I was chosen (yuh)
When all of the lights, they get low (low)
And all of the curtains, they close (they close)
You cannot break down what can't be broken (you can't)
G-code, G-code, we can't break the G-code
We bros (can't be broken) yeah
We bros, we bros, we can't break for these -
G-code (can't be broken)
I ain't finna break or fix the brakes
You emulate, I'm laughing in your face
Now fix your face, I can't disintegrate 'cause I facilitate a mil' a day
For like a million days
At least the bills are paid, the children safe
Want to get away? No I'm here to stay
I'm really great, but don't discriminate
'Cause I done seen a mirror break behind a pretty face
You stickin' out your chest, your - fake
Don't make me pick your fate
I'm pickin' out a mate, she get replaced
The heart was built to break
I'm smokin' icky watchin' Ricki Lake
I got a lawyer that turn any case into a pillow case
My killers straight, let's do some Q&A
You saw the news today
Got news to break and rules to break
It hurt to say, they want to get Lil' Tune to break
It's worth the wait, commercial break
You cannot break down what can't be broken (G-code)
Out of all the rankless, I was chosen
When all of the lights, they get low
And all of the curtains, they close
You cannot break down what can't be broken (uh)
G-code, G-code, we can't break the G-code
We bros (can't be broken) yeah
We bros, we bros, we can't break for these -
G-code (can't be broken)"
Dark Side Of The Moon (feat. Nicki Minaj),"As I wipe the stars off the windows on my space ship
Call out the spirits in my basement
Crawl out the center of the snake pit
And fall into the middle of her greatness
Fireballs reflect off the frames of the pictures
She's not at all impressed with the flames or the flickers
But take her for a walk on the moon as she wears slippers
The end of the world is coming soon, I'ma miss it
The sky is fallling down, I am falling for her quicker
We hide amongst the clouds, then we pardon the enigma
High above the ground but I'm under her charisma
Her sound is in surround when I'm in her solar system
The quiet calms my quasars, the eclipses eclipsin'
My astronaut helmet kinda shifted, full of lipstick
Planet of the aches, and she is my prescription
We out of this world baby we have been evicted
Intergalactical love
The sky is falling, intergalactical, intergalactical love
And I'll be waiting for you, for you, for you
On the dark side of the moon
Said I'll be waiting, I'll be waiting for you
On the dark side of the moon
And If you happen to get there before me
Leave a message in the dust just for me
If I don't see it I'll be waiting for you
On the dark side of the moon (yeah, yeah, yeah, yeah)
Open up the curtains
Window watching, people killing, robbing
The sky is falling, falling down
It turn into news and this is the apocalypse
People living on their rocket ships
My mama always told me that there would be no stopping this
Fireball reflections on the friends and the pictures in my room, of I and you
Tell me will I see you soon
Meet you on the moon?
Intergalactical love
The sky is falling, falling down
I'll be waiting for you, for you, for you
On the dark side of the moon
I'll be waiting, I'll be waiting for you
On the dark side of the moon
And if you happen to get there before me
Leave a message in the dust just for me
If I don't see it I'll be waiting for you
On the dark side of the moon (yeah, yeah, yeah, yeah)
Said I'll be waiting, I'll be waiting for you
On the dark side of the moon
And If you happen to get there before me
Leave a message in the dust just for me
If I don't see it I'll be waiting for you
On the dark side of the moon (yeah, yeah, yeah, yeah)
Intergalactical love
The sky is falling, intergalactic, intergalactical love
And I'll be waiting for you, for you, for you
On the dark side of the moon
Said I'll be waiting, I'll be waiting for you
On the dark side of the moon (yeah, yeah, yeah, yeah)"
Mona Lisa (feat. Kendrick Lamar),"Quieren llegarme, pero es que no tiene el swagger, ey
Quieren los trucos, pero es que a ninguno le sale, ey
Yo estoy en mi liga ya nadie me pisa, mi precio le llega al de la Monalisa
Yo la he adelantado, sintieron la brisa
Tu jevo me escucha, se moja y se friza
Y ellos quieren llegarme y no tiene el swagger, ey
Quieren los trucos, pero es que a ninguno le sale, ey
Yo estoy en mi liga ya nadie me pisa, mi precio le llega al de la Monalisa
Yo la he adelantado, sintieron la brisa
Tu jevo me escucha, se moja y se friza, ey, ey
Hace rato que voy volado y ustedes esperando a que yo aterrice
Muchos dicen infravalorado, pero si no he despegado fue porque yo no quise
Ya no busquen corona porque la robé y de Bilabo soy el prince
Tengo la boca caliente y ya no me friza aunque traigan el freezer
Quieren volver a llevarse conmigo, pero les he bloqueado
Todas las mujeres que pincharon antes llamaron pa atrás y a toditas les he dado
Que no he confiado, lo dejan botado, el buzón de voz ni lo he contestado
Si quieres tirarme pues tira ma nigga, pero te aseguro que quedas noqueado
Porque de flow le falta un chingo
Tienen los códigos, yo tengo el PIN
Como Mickey Goodman, nigga andamos clean
No te mete en mi línea pa que no desvíe, yeah
Toditos están rezando pa que yo me quite
Pero mientras ellos miran desde los bleachers
Quieren llegarme, pero es que no tiene el swagger, ey
Quieren los trucos, pero es que a ninguno le sale, ey
Yo estoy en mi liga ya nadie me pisa, mi precio le llega al de la Monalisa
Yo la he adelantado, sintieron la brisa
Tu jevo me escucha, se moja y se friza
Y ellos quieren llegarme y no tiene el swagger, ey
Quieren los trucos pero es que a ninguno le sale, ey
Yo estoy en mi liga ya nadie me pisa, mi precio le llega al de la Monalisa
Yo la he adelantado, sintieron la brisa
Tu jevo me escucha, se moja y se friza, ey, ey
Como humo yo voy subiendo de rango
Soy la influencia que los haters están copiando
Pero yo estoy tranquilo, que la vuelta se está dando
Ando chilling con los míos, con los míos cosechando
Roncan de gangster y no son de nada
Roncan del money que le dio mamá
Lo he humillado pa vaguito, ahora es el de cool mess
Siempre suena por como pisé
Ya marqué que la suela, ah
Lo dijé de chamaquito, el dolor de muela
Mi nombre va a seguir sonando en la calle, manito
Aunque me muera
Es de Weezy yeah
Young boss nigga
KD
Delex on the track
Uh, ey, dímelo muzik
SanblazZ, ey
Me dio más, me dio más, yeh
Es de ese del Norte, uh"
Open Letter,"Ahem
Sometimes I feel like I ain't s-
Sometimes a n- feel like s-
Talkin' 'bout some real life s-
Goodbye letter, dear life s-
So if a n- kill me, hope he mean it
I just hope I die for a reason
They probably won't miss me 'til they need me
Have problems with admittin' that they need me, Lord
I'm talkin' 'bout some real life s-
Goodbye letter, dear life s-
Way too concerned to be conceited
I live then I learn, then die tryna teach 'em, Lord
Die tryna reach 'em
They care more about how much I leave than where I leave it
I hope I leave more of an impression on my kids
To be destined to have blessings to believe in, Lord
Just got off the phone with my son
Told him, ""You a son of a gun""
Just got off the phone with my daughter
Told her, ""I won't hesitate to f- a young n- up""
Lord
A few b- left me
That only got a new b- elected
My old b- was too disrespectful
And only get my new b- respected
That's power, yes
It's now or next
Can't lie though, I tried though
I'll die tryin', that's a common death
We was such a team, we was chasin' our dreams
Then it stopped, now I'm outta breath
Now they try to tell me I need rest
And I'll find love again, I ain't find it yet
Oh, but I guess it is what it is
As it appears, oh s-
The object in the mirror is more near than it appears, oh s-
And sometimes I fear who in the mirror
That n- weird
He done died so many times but still here
Why am I here?
Dear life
What is my meaning? My reason?
Naked b- really love ones
Sometimes our loved ones don't love us
I'm f- more than I'm makin' love
Sometimes I make my rubber wear a rubber
I just tell my lady, ""Nothing's easy""
Even though I make it look easy
But understand looks are deceiving
Lookin' like I'm lookin' for some grievance
'Cause I been through way too much, don't wanna think about it
Cranky 'bout it, gotta drink about it
Gotta synchronize it, tranquilize it
Doctor ain't prescribin' what he ain't realizin'
Pain inside me got me thinkin' 'bout me
Tryna hang my body, sanctifyin'
I'm a gangsta dyin' 'cause all gangsters die
Can't deny it, you can't tame my lion
I'm a angry lion hangin' by a string
I can't describe it
Feel like a anchor tied to my finger
Got me sinkin' to the bottom of my drink
I know a lotta n- think I got a lotta n-
There's strength in numbers but there's honor over strength
I talked to God the other day, he said he got a n-
So, I look death up in her eye and then I wink
It's way too real
The s- I'm talkin' way, way too real
I hope it gave you chills
The dirt under your feet could be the grave, you fill
You don't know how dead you feel 'til you're dead for real
Gettin' high after I paid the bill
Lower than a Navy SEAL
Show up with them Navy guns
I hope somebody prayin' for 'em
Price tags on mistakes, somebody payin' for 'em
Ice bath when my face numb, no expression
What's the life expectancy when you don't expect s-?
Mama told me, f- the world and be so aggressive
Be so fluorescent, watch these h- 'cause they so obsessive
Don't get too high to look over blessings
Never come in second, make the most of your seconds
They so precious
'Cause if we could buy time every store would sell it
If you want me to read your mind, need correct spelling
I keep it real, n- better keep it copacetic
Where the weed? I feel like I'm getting sober-headed
Lookin' in the mirror at the one that know me better
I was too busy to talk, I wrote an open letter
Dear life
What is my meaning? My reason?
That's the question
I ask the reader
God bless the reader
Dear life
What is my meaning? My reason?
That's the question
You know, when he told me that Toya was havin' a baby, I say
Y'all young, you know y'all young, I said
Be the best father you can be, you know
And truly, he is that"
Famous (feat. Reginae Carter),"Welcome to your name in lights
All the lighters in the sky, yeah
You must be famous
This is how you live your life, different city every night, yeah
You must be famous, famous
I'ma be on the TV mama, Pac voice
People point at me, say ""Oh my God""
They got a point
Tried to blow my nose and blew my mind
That's mind blowing
And gold diggers dig until they find oil
And I'm sittin' here reading what was written 'bout what I do, what I didn't
I ruined relationships before my image but
All I ever wanted was everybody's attention
'Cause most people are nobody 'til somebody kill 'em
Probably thought that my career, be short and sweet
Wishin' I was in your shoes, I'd take them off and find a beach
And superstars don't sparkle, we high-beam
You can't spell fame, without me
And may my Hall of Fame speech be short and sweet
Like ""Thank God, fuck fame and thank me""
'Cause superstars don't sparkle, superstars beam
I was your main man, 'til I went mainstream
I'ma be on the TV mama
Welcome to your name in lights (woo!)
All the lighters in the sky (I must be famous)
You must be famous (yeah, oh my God I must be famous)
This is how you live your life (yeah)
Different city every night (I must be famous)
You must be famous, famous
Rich and famous, it's better to be rich and famous
Message to my lawyer, ""don't let me make these bitches famous""
You know entertainers, sex, drugs and entertainment get so instantaneous
Simultaneous, miscellaneous, party long and hard
And pray death is quick and painless
Livin' in the spotlight, twistin' life up when it's blinking
I'm never alone
I got my demons and my angels
Can't talk to myself 'cause mama said don't talk to strangers
Relatives, ain't seen 'em since the grass been greener
And some people say I changed but they can't hear me jingle
I want Tina and Nancy, I get Nancy and Tina
Never question myself unless I ask, ""Am I dreamin'?""
The fan mail and subpoenas, jail cells to arenas
Car wash to the cleaners, Walmart to Neiman's
They told me time would tell
I told time to kiss my ass and I heard, ""Can you look this way?
Can you look this way?""
Flash! I must be famous
Welcome to your name in lights (yeah!)
All the lighters in the sky (you must be famous)
You must be famous (I'ma be on the TV mama!)
This is how you live your life (yeah, yeah)
Different city every night (oh my God, I must be famous)
You must be famous, famous
You probably thought that my career, be short and sweet
You wish that I was in your shoes, I'd take them off 'cause life's a beach
And superstars don't sparkle, we shine deep
You can't spell fame, without me
And may my Hall of Fame speech be short and sweet
Like ""Thank God, fuck fame and thank me""
'Cause superstars don't twinkle, superstars gleam
I was your main man, 'til i went mainstream
I'ma be on the TV mama
Welcome to your name in lights
All the lighters in the sky (oh my God, I must be famous)
You must be famous (oh my God, I must be famous)
This is how you live your life
Different city every night (oh my God, I must be famous)
You must be famous, famous
I'ma be on the TV mama (famous)
Kiss my motherfuckin' ass"
Problems,"Zaytoven
If lovin' me is wrong, I don't wanna be right then, damn, b- you hatin'
I'm never wrong
One time thought I was wrong, and I was only mistaken
I live all alone, no house telephone, talk to you later
I'm never home every time I thought I was home and it was only the matrix
Off button
Pause button
Stop button
Lock button
Belly button
Big ol' ti- she pop buttons
Head buttin'
Versace button down unbuttoned to the top button
Percosets that's my buttons, hit the pop button
Psychopath, blunt big, big as Mama June off the diet plan
Smoking science lab
I should have tattoo that say ""I'm not like my dad""
Jesus Christ, Amen
My hand in the psychic's hand, she see righteous plans
I see business plans then I lose my mind and my attention span
She see empty hands like, ""Ooh, Lordy""
Smelling like Cool Water
Y'all got them new Cartier the Rollie was too salty
That's rich n- problems, lil' whoadie
My little b- body a trophy
Naked pics, five in the morning
Sunglasses, smilin' emoji
Pull up on the opps, surprise party
Better get up and stand up like Bob Marley
That is your homie, he died for ya
Check your home screen, that's God calling (brr, hello?)
We making an impact my n-
We not just black n-
We rich and black n-
And all them b- they been after n-
They run away then they come limpin' back, n-
Amen, feeling like Our Father
Should I get off my high horse?
To get on my flying horses
That's rich nigga problems avoid it
My lil' bitch body will solve it
And when you say, ""Timber"", please, will you whisper?
My n- I'm quietly falling
If lovin' me is wrong, I don't wanna be right then, damn, b- you hatin'
I'm never wrong
One time thought I was wrong, and I was only mistaken
I live all alone, no house telephone, talk to you later
I'm never home every time I thought I was home and it was only the matrix
Hello? Hello? Rich n-, rich n-, rich n-
That's rich n- problems, lil' whoadie
Rich n- problems, lil' whoadie
Rich n- problems, lil' whoadie
I got rich n- problems, lil' whoadie
If lovin' me is wrong, I don't wanna be right then, damn, b- you hatin'
I'm never wrong
One time thought I was wrong, and I was only mistaken
I live all alone, no house telephone, talk to you later
I'm never home every time I thought I was home and it was only the matrix
Rest in peace, I rest in peace and harmony
I don't talk, I speak, after I pray, I preach
I don't play, I cheat, after I stay, I leave
The f- in the road, grab the fork and eat
Turn that piggy bank to some hog head cheese
But you doin' nothin' but they say
""Nothin' ain't never worth nothin', but it's always free""
Psychopath
Blunt thick, thick as Mama June off the diet plan, smokin' science lab
I should have tattoo that say, ""I'm nothin' like your man""
Jesus Christ, Amen
My hand in the psychic' hand
She see righteous plans, I see power plans
She take my hands put 'em in her pants
Do the hyphy dance then I wipe my hands
Feeling like Our Father
Should I get off my high horse to get on my flyin' horses?
That's rich n- problems, lil' whoadie
That's rich n- problems, lil' whoadie
Rich n- problems, lil' whoadie
Rich n- problems, lil' whoadie
You got penny pinch n- problems, lil' whoadie
On the bench n- problems, lil' whoadie
I got a b- n- problem, lil' whoadie
More b- more problems, lil' whoadie
That's rich n- problems, lil' whoadie
Rich n- problems, lil' whoadie
What is this n- problem, lil' whoadie?
I got rich n- problems, lil' whoadie
Yeah
If lovin' me is wrong, I don't wanna be right then, damn, b- you hatin'
I'm never wrong
One time thought I was wrong, and I was only mistaken
I live all alone, no house telephone, talk to you later
I'm never home every time I thought I was home and it was only the matrix"
Dope Niggaz (feat. Snoop Dogg),"Uh
I thank the Lord I'm not a broke n-
I'm dope, n-
Change my name I ain't like average Joe n-
Up above of my above average, h- n-
Tight frame with a tight camel, toe n-
I got killers on the front line
You're on the sideline
Follow the guidelines or you be in the skyline
Killas on the inside, and on your blindside
Shoot you right between your motherf- eyebrows
Ooh, kill 'em, it's that Carter V, let me get 'em
I'm feeling like John Gotti Lennon
And you gon' respect my mind, and my sign, and my emblem
You got money on your mind and we're aiming at your temple
Check me out or just be quiet in the library, n-
Or the flowers on your bread gon' be dyin' every winter
And as long as I'm alive I'm a financial wizard
And as long as I can make a dollar outta dime and a nickle
Thank the Lord I'm not a broke n-
I get the money I'm a hustler
So if you're buying what I'm selling, you're a customer
See I can get it to you anywhere, anything
But it's point-blank range, when the pistol bang
I mix it up, I fix it up, and I switched it up
I locked down this end and got it twisted up
See I'm a dog, but I loc, with my locs
They say ""You're what you smoke""
I grew up around dope niggas
Uh, uh, uh, dope niggas
I grew up around dope niggas
Yeah, I grew up around dope n- and cold killers
And most nigga was both n-
Two sports n-
I was no different from those n-
But I was chose n-
See those n- somewhere with me in these hoes n-
Momma was a go-getter, a coach n-
Taught me everything I know, n-
A soul sister, taught me how to be a goal tender
Support system for that b-, you played her role with ya
And those children, I ain't lying, slime
All my n- balling, it's a f- team sport
I could change the world but I done lost the remote
All my n- balling, that's how it's supposed to be, h-
I could change the world, I rather change than be smoked
Coke sniffers and dope sticklers
And most n- was both, n-
Explode nigga, pop a motherfuckin' cork, n-
To those n-, 'cause life's too fucking short n-
Get old n-, I ain't lying
Got a gold mirror just to see my goal clearer
Be a role player, role model, when you roll with 'em
And they say you don't need to be with us, stay on the road n-
That way I wouldn't come to the end of the road with 'em
Man, all my n- targets, that's including me, h-
I could change the world, I rather change the people
And definitions 'cause we're defined by our legal roles
All your haters fueling, my needle broke
Lord I ain't a broke n-
I thank the Lord I ain't a broke n-
I thank the Lord I ain't a broke n-
I get the money I'm a hustler
So if you're buying what I'm selling, you're a customer
See I can get it to you anywhere, anything
But it's point-blank range, when the pistol bang
(I thank the Lord I ain't a broke n-)
I mix it up, I fix it up, and I switched it up
I locked down this end and got it twisted up
See I'm a dog, but I loc, with my locs
They say ""You're what you smoke""
I grew up around dope n-
Uh, uh, uh, dope n-
I grew up around dope n-
I thank the Lord I ain't a broke n-"
Hittas,"Is it true you performed with Willie Nelson at the Country Music Awards?
I don't know, but I know I did perform at this bad ass bitch birthday party recently
She was crazy, stupid thick
Mack in here, Scoob here in here with me
Tell them hoes get they mind right, tell them niggas back up
Man, I heard the truth is hard to swallow, do you have cups?
Used the rope to hang myself to tie a money bag up
Tell 'em get they iron right before Iron-Man come
Tell 'em bring my car around
Tell 'em bitches lap up
I'ma cut this music down
Tell 'em put they AP's up
Tell 'em throw they pride out
Roll them windows back up
Money in the air, who say white men can't jump?
Catch that nigga late night on the phone at a gas pump
Let me get the phone and the car once it's gassed up
Ak-47 make a sittin' duck stand up
I could let it blast, but I much rather have one
Tell 'em bring my car around
Tell 'em bitches lap up
Then them hoes get passed down
Then them hoes get passed up
Sittin' on this money to me feel like a cactus
I'm stickin' to this shit
You would've been have hopped yo' ass up
Tell 'em, I got hittas whoadie (hittas whoadie)
I got, yeah I got plenty whoadie (plenty whoadie)
I got hittas whoadie (hittas whoadie)
I got, yeah I got plenty whoadie
I got hittas whoadie
Yeah I got plenty whoadie
And they just wait for the word
This shit like Wheel of Fortune
Goddamn, these snitches nosy
Goddamn, these snitches nosy
Nigga, I'm a ass with that semi
Call me semicolon
Yeah I got hittas whoadie
Yeah I got plenty whoadie
They kick the door and kill yo' ass
And leave the children snoring
I'm sippin' lean out a glass
Make me feel important
I made some green in the past
And now it's good as golden
Yeah
Clearly, Lil' Wayne answers to no one
Tell 'em, I got hittas whoadie (hittas whoadie)
I got, yeah I got plenty whoadie (plenty whoadie)
I got hittas whoadie (hittas whoadie)
I got, yeah I got plenty whoadie
I'm so lifted, I'm so lifted
I wrote my will in hieroglyphics
Weezy, where you been? The people miss you
Crickets
I got hittas and they not kidders
That's my niggas
You got niggas but they not hittas
They got jitters, they get hit up
I'm placin' figures on your niggas
Takin' bidders, yo' bae yo' niggas
Don't make a difference
I got shooters, on pharmaceut'
They armed and brutal
Armed intruders, 'cause we don't doodle
We draw conclusions
I got sprayers, all type of sprayers
We gon' need Google
I got paper, on top of paper
We gon' need rulers
I'm effective, been doin' numbers since Roman numerals
Strong as sumo, we armed as usual
My hittas hungry
Charleston Chew you, bazookas chew you
Just like Bazookas, don't confuse 'em
We only hittas, y'all only humans
Don't get hit up, whoadie
'Cause I got hittas, whoadie
He's a very small child
And I just said he was a genius, you know what I'm sayin'?
Which I used to pray, and ask the Lord to send me one
You know, he did
He say he's so smart, I can't teach him nothin'
He's, he's done been here before"
Took His Time,"Momma said God took his time when he made me
I put my pride to the side, off safety
I'm on a diet, on a diet from the fake beef
'Cause in my eyes all that I see is dead meat
Momma said God took his time when he made me
I put my pride to the side, off safety
I'm on a diet, on a diet from the fake beef
'Cause in my eyes all that I see is dead meat
Momma said God took his time when he made me (yeah)
God took his time when he made me
I put my pride to the side, off safety
And look alive, look alive
Smoke one, ready to po' one
Tote one, scared of no one
You never know when your close ones is a pussy, 'til your nose run
Bickin' back bein' bool, trigger happy his goons
Bigger mansion and pool, I need a map for this room
Don't need a casket to view 'em
You can leave the rats in the sewers
I'm speedin' past in the newest, soft top like the Jewish
Thrasher Sweatshirt, Vans on
Aw daddy, the bitches hands on
Fucked your bitch for a Sam's card, a SIM card and an Android
Shots all in the airway, bullets make 'em do ballet
Pullin' triggers like hairspray, shoot 'em in the head bad hair day
In broad day light let's play, lil' kids playin' jump rope
Leave his body on the front porch, it's a cold world but the sun show
Where the paper and the drugs, though?
At your neighbor with the snub-nose
I be seen with the unseen, you be seen with the unknowns
All your bitches in the done zone, all my bitches in the fun zone
Swallowin' all my unborns, say it taste like a love song
In the cut like a cutworm, keep it cool, keep the cup warm
Rum bum bum bum bum if they come for 'em, I tell 'em
God took his time when he made me
Got my pride to the side, off safety
On a diet, on a diet from the fake beef
'Cause in my eyes all that I see is dead meat
Momma said God took his time when he made me
Pride to the side, off safety
On a diet, on a diet from the fake beef
'Cause in my eyes all that I see is dead meat
Momma said God took his time when he made me
God took his time when he made me
Sorry, boys, bar is closin', where we goin' for breakfast?
Put pressure on the precious, and put extra on the extras
Extra ready for my presence, extra sexy but she selfish
Just want me to see selfies of the pelvis, overwhelming
Talking money over salmon in Italian and Australian
Fuck it even have some salad, I'm just valuin' the value
Wake up and smell the azeleas
Sang her prayers like Mahalia
I just don't know what to tell ya, but, hell yeah, hell yeah, hell yeah
Devil lies jumpin' at ya, coming from what's coming at ya
I come from where they come at ya
In a way you can't come back from
I attack from every crack, while you been chillin' I been active
I been still inside the action, you been actin' I been buildin'
You been blabbin', you been bickerin'
I been black and I been sippin' like the Dracula
I been feelin' like Galactus, got a million in the mattress, a gazillion in the pantry
If you don't know why I'm not answering you should kill who you been askin'
God took his time when he made me
Got my pride to the side, off safety
I'm on a diet, on a diet from the fake beef
'Cause in my eyes all that I see is dead meat
Momma said God took his time when he made me
Pride to the side, off safety
On a diet, on a diet from the fake beef
'Cause in my eyes all that I see is dead meat
Momma said God took his time when he made me
God took his time when he made me
Pride to the side, off safety
Look alive, look alive
Look alive, look alive, yeah
Look alive, look alive
Momma said God took his time when he made me
Look alive, look alive
Carter Five, Carter Five, yeah,
Carter Five, Carter Five, yeah, yeah, yeah, yeah"
Open Safe,"Turn the music up
Mustard on that beat
Tattoos on my face, n- (mm)
Grill shinin' in your face, n- (yeah)
Blowin' smoke in your face, n- (mm)
H- smilin' in my face, n-
Your h- smilin' in my face, n- (hello)
She out of line, she out of place, n- (hello)
Everybody know my face, n-
All eyes on me, get the mace, n-
Uh, bad b- with the face glitter
Snoop Dogg, murder was the case n-
Yeah, my homie got a open case, n-
We in this b- lookin' like a open safe, n-
Uh, lookin' like an open safe, n-
We in this b- lookin' like a open safe, n-
Yeah, if it's beef, we over-ate, n-
Bap, bap, bap, bap, it's no debate, n-
Yeah, there go the bass, n-
You n- starve, we let food go to waste, n-
Choke your punk a- out, neck brace, n-
I do the same sh- I learned on sex-tapes with her
New money, call it cake, fresh-baked, n-
Hungry, bullets eatin' off your chest-plate, n-
I hope this b- don't think thatt I'ma have faith in her (no-no)
B- screamed when the d- was halfway in her
When the d- was halfway in her
Damn, you ain't dead yet? I'm amazed, n-
Guess what? I'm comin' back with that gauge, n-
Leather face, but I feel like suede, n-
Got you dizzy, turning over in your grave, n-
I could shoot this b- and still drive straight, n-
Bap, bap, bap, bap, I'm irate, n-
5'5, stuntin' like I'm 5'8, n- (what?)
Bumbu out the glass, no chase n- (Bumbu)
Only smoke on gas, no brakes, n-
No brakes, road rage
My new money gonna die of old age
When they shoot me, don't race, we gon' need our own space
Need a piece of that pie, we gon' need it homemade
I be comin' home late, bad b-, long face
She do every single thing but rub me the wrong way
'96 Dom P, I have that with Corn Flakes
And I never been intrigued by the patterns on snakes
You could dump a dead body, man, I think I know a place
She gon' suck the prototype then swallow all the proteges, n-
Lookin' like a open safe, n-
We in this b-, looking like Miss Oprah's safe, n- (we're safe)
My homie caught a whole case (Whole case)
Celebrating like he got a cold case, n- (oh)
Whew, wait n-
Had to take a smoke break, n-
A smoke break, n-
I stick her hands in the fan blades, n-
That's what she told me where her man stayed, n-
I ran up in that b- on a rampage, n-
In the morning, brains and the pancakes, n-
My b- classy and she keep her classmates with her
Your b- ashy and she keep a ash-tray with her
Had to do it one time for my skate, n-
Skate up on you, blam-blam, skate away, n-
Kick push, that means grind and get paid, n-
These pay cuts bleed through the Band-Aid, n-
So walk it like you talk it, sashay, n-
Skate up on you, blam-blam
Okay n-, I just left José n-, I just left José, n-
Federales on my a-, f- had a boat chase, n-
They didn't see no face, n-
Your b- spent the whole day with us
If she open her f- mouth, knock all the white out, no racism
That's cold, homies, pump that bass, n-
And sometimes we close the safe, n-
But there ain't no code to break, n-
I capitalize off my own mistakes, you lowercase, n-
Your b- cut her legs when they was on my shoulder-blades, n-
Don't hate (don't hate), call an ace, an ace, n-
Got Mack with me up in this b- and a MAC just in case n-
I'm a Scarface, n-, f- your human race, n-
I'm on base, n-, yeah Lil Tunechi safe, n-
Uh, lookin' like an open safe, n-
We in this b- lookin' like an open safe, n-
Ya, uh, lookin' like an open safe, n-
We in this b- lookin' like an open safe, n-
Your h- smilin' in my face n-
She outta line, she out of place, n-
Hope this b- don't think thatt I'ma have faith in her (no-no)
B- screamed when the d- was halfway in her"
