Song Name,Lyrics
4 Minutes (feat. Justin Timberlake & Timbaland),"I'm outta time and
All I got is four minutes (freaky, freaky), four minutes aye
I'm outta time and
All I got is four minutes (freaky, freaky), four minutes aye
I'm outta time and
All I got is four minutes (freaky, freaky), four minutes aye (four, four)
I'm outta time and
All I got is four minutes (freaky, freaky), four minutes aye (four, four)
I'm outta time and
All I got is four minutes (freaky, freaky), four minutes aye (four, four)
I'm outta time and
All I got is four minutes (freaky, freaky), four minutes aye (four, four)
I'm outta time and
All I got is four minutes (freaky, freaky), four minutes aye (four, four)
I'm outta time and
All I got is four minutes (freaky, freaky) (four, four)
Come on, ah
Yeah, ha
Break down
Come on
Hey, uh
Come on
Madonna, break it
Come on boy
I've been waiting for somebody
To pick up my stroll, uh
Uh, well don't waste time
Give me a sign
Tell me how you wanna roll, uh, mm
I want somebody to speed it up for me
Then take it down slow
There's enough room for both
Well, I can handle that
You just gotta show me where it's at
Are you ready to go?
(Are you ready to go?) (freaky, freaky, freaky, freaky, freaky come on)
If you want it
You already got it
If you thought it
It better be what you want, uh (freaky, freaky)
If you feel it
It must be real just
Say the word and
I'm a give you what you want, uh
Time is waiting
We only got four minutes
To save the world
No hesitating
Grab a boy
Grab a girl
Time is waiting
We only got four minutes
To save the world
No hesitating
We only got four minutes, huh
Four minutes
So keep it up, keep it up
Don't be a pri- (hey), Madonna, uh
You gotta get 'em a, hop
Tick tock tick tock tick tock
That's right, keep it up, keep it up
Don't be a pri- (hey) Madonna, uh
You gotta get em' a, hop
Tick tock tick tock tick tock (freaky, freaky)
Sometimes I think what I need
Is a you intervention, yeah
And you know I can (ah c'mon)
Tell that you like it
And that it's good, by the way
That you move, ooh, hey
The road to hell is paved
With good intentions, yeah
But if I die tonight
At least I can say I did
What I wanted to do, uh
Tell me, how 'bout you?
If you want it
You already got it
If you thought it
It better be what you want (uh, c'mon)
If you feel it
It must be real just
Say the word and
I'ma give you what you want, uh
Time is waiting
We only got four minutes
To save the world
No hesitating
Grab a boy
Grab a girl
Time is waiting
We only got four minutes
To save the world
No hesitating
We only got four minutes, huh
Four minutes
So keep it up, keep it up
Don't be a pri-hey, Madonna, uh
You gotta get 'em a, hop
Tick tock tick tock tick tock
That's right, keep it up, keep it up
Don't be a pri-hey, Madonna, uh
You gotta get 'em a, hop
Tick tock tick tock tick tock
Breakdown, yeah
(Tick tock tick tock tick tock)
Yeah, uh huh
(Tick tock tick tock tick tock)
I only got four minutes, to save the world"
BREAK MY SOUL - THE QUEENS REMIX,Unavailable
Hung Up on Tokischa,Unavailable
Live to Tell,"I have a tale to tell
Sometimes it gets so hard to hide it well
I was not ready for the fall
Too blind to see the writing on the wall
A man can tell a thousand lies
I've learned my lesson well
Hope I live to tell
The secret I have learned, 'til then
It will burn inside of me
I know where beauty lives
I've seen it once, I know the warm she gives
The light that you could never see
It shines inside, you can't take that from me
A man can tell a thousand lies
I've learned my lesson well
Hope I live to tell
The secret I have learned, 'til then
It will burn inside of me
The truth is never far behind
You kept it hidden well
If I live to tell
The secret I knew then
Will I ever have the chance again
If I ran away, I'd never have the strength
To go very far
How would they hear the beating of my heart
Will it grow cold
The secret that I hide, will I grow old
How will they hear
When will they learn
How will they know
A man can tell a thousand lies
I've learned my lesson well
Hope I live to tell
The secret I have learned, 'til then
It will burn inside of me
The truth is never far behind
You kept it hidden well
If I live to tell
The secret I knew then
Will I ever have the chance again
A man can tell a thousand lies
I've learned my lesson well
Hope I live to tell
The secret I have learned, 'til then
It will burn inside of me"
Crazy for You,"Swaying room as the music starts
Strangers making the most of the dark
Two by two, their bodies become one
I see you through the smokey air
Can't you feel the weight of my stare?
You're so close but still a world away
What I'm dying to say, is that
I'm crazy for you
Touch me once and you'll know it's true
I never wanted anyone like this
It's all brand new
You'll feel it in my kiss
I'm crazy for you
Crazy for you
Trying hard to control my heart
I walk over to where you are
Eye to eye, we need no words at all
Slowly now we begin to move
Every breath I'm deeper into you
Soon we two are standing still in time
If you read my mind, you'll see
I'm crazy for you
Touch me once and you'll know it's true
I never wanted anyone like this
It's all brand new
You'll feel it in my kiss
You'll feel it in my kiss
Because I'm crazy for you
Touch me once and you'll know it's true
I never wanted anyone like this
It's all brand new
You'll feel it in my kiss
I'm crazy for you
Crazy for you
Crazy for you
Crazy for you
It's all brand new
I'm crazy for you
And you know it's true
I'm crazy, crazy for you
It's all brand new
I'm crazy for you
And you know it's true
Yeah, I'm crazy for you
Crazy for you, baby"
American Pie,"A long, long time ago
I can still remember
How that music used to make me smile
And I knew that if I had my chance
I could make those people dance
And maybe they'd be happy for a while
Did you write the book of love?
And do you have faith in God above?
If the Bible tells you so
Now do you believe in rock and roll?
And can music save your mortal soul?
And can it teach me how to dance real slow?
Well, I know that you're in love with him
'Cause I saw you dancin' in the gym
You both kicked off your shoes (both kicked off your shoes)
Man, I dig those rhythm and blues
I was a lonely teenage bronkin' buck
With a pink carnation and a pick-up truck
But I knew that I was out of luck
The day the music died
I started singing
Bye bye, Miss American Pie
Drove my Chevy to the levy
But the levy was dry
And good old boys were drinking whiskey and rye
Singing this will be the day that I die
This will be the day that I die
I met a girl who sang the blues
And I asked her for some happy news
But she just smiled and turned away
Well, I went down to the sacred store
Where I heard the music years before
But the man there said the music wouldn't play
Well now, in the streets the children screamed (the children screamed)
The lovers cried and the poets dreamed (the poets dreamed)
But not a word was spoken (not a word was spoken)
The church bells all were broken
And the three men I admire the most
The father, son, and the holy ghost
They caught the last train for the coast
The day the music died
We started singing
Bye bye, Miss American Pie
Drove my Chevy to the levy
But the levy was dry
And good old boys were drinking whiskey and rye
Singing this will be the day that I die
This will be the day that I die
Bye bye, Miss American Pie
Drove my Chevy to the levy
But the levy was dry
And good old boys were drinking whiskey and rye
Singing this will be the day that I die
This will be the day that I die
We started singing
We started singing
We started singing
We started singing"
Take a Bow,"Take a bow, the night is over
This masquerade is getting older
Light are low, the curtains down
There's no one here (There's no one here, there's no one in the crowd)
Say your lines but do you feel them
Do you mean what you say when there's no one around (No one around)
Watching you, watching me,
One lonely star (One lonely star you don't know who you are)
I've always been in love with you (Always with you)
I guess you've always known it's true (You know it's true)
You took my love for granted, why oh why
The show is over, say good-bye
Say good-bye (Bye bye), say good-bye
Make them laugh, it comes so easy
When you get to the part
Where you're breaking my heart (Breaking my heart)
Hide behind your smile,
All the world loves a clown (Just make 'em smile the whole world loves a clown)
Wish you well, I cannot stay
You deserve an award for the role that you played (Role that you played)
No more masquerade,
You're one lonely star (One lonely star and you don't know who you are)
I've always been in love with you (Always with you)
I guess you've always known it's true (You know it's true)
You took my love for granted, why oh why
The show is over, say good-bye
I've always been in love with you (Always with you)
I guess you've always known it's true (You know it's true)
You took my love for granted, why oh why
The show is over, say good-bye
Say good-bye (Bye bye), say good-bye
All the world is a stage (World is a stage)
And everyone has their part (Has their part)
But how was I to know which way the story'd go
How was I to know you'd break (You'd break, you'd break, you'd break)
You'd break my heart
I've always been in love with you (I've always been in love with you)
Guess you've always known
You took my love for granted, why oh why
The show is over, say good-bye
I've always been in love with you (Always with you)
I guess you've always known it's true (You know it's true)
You took my love for granted, why oh why
The show is over, say good-bye
Say good-bye (Bye bye), say good-bye
Say good-bye"
Jump,"There's only so much you can learn in one place
The more that I wait, the more time that I waste
I haven't got much time to waste, it's time to make my way
I'm not afraid of what I'll face, but I'm afraid to stay
I'm going down my own road and I can make it alone
All work and no fighting, I'll find a place of my own
Are you ready to jump?
Get ready to jump
Don't ever look back, oh baby
Yes, I'm ready to jump
Just take my hands
Get ready to jump
We learned our lesson from the start, my sisters and me
The only thing you can depend on is your family
And life's gonna drop you down like the limbs of a tree
It sways and it swings and it bends until it makes you see
Are you ready to jump?
Get ready to jump
Don't ever look back, oh baby
Yes, I'm ready to jump
Just take my hands
Get ready to, are you ready?
There's only so much you can learn in one place
The more that you wait, the more time that you waste
All work and no fighting, I'll find a place of my own
It sways and it swings and it bends until you make it your own
I can make alone
I can make alone
I can make alone
Are you ready to jump?
Get ready to jump
Don't ever look back, oh baby
Yes, I'm ready to jump
Just take my hands
Get ready to jump
Are you ready to jump?
Get ready to jump
Don't ever look back, oh baby
Yes, I'm ready to jump
Just take my hands
Get ready to, are you ready?"
Into the Groove,Unavailable
Ray of Light,"Zephyr in the sky at night, I wonder
Do my tears of morning sink beneath the sun?
She's got herself a universe, gone quickly
For the call of thunder threatens everyone
And I feel like I just got home
And I feel
And I feel like I just got home
And I feel
Faster than the speeding light, she's flying
Trying to remember where it all began
She's got herself a little piece of Heaven
Waiting for the time when Earth shall be as one
And I feel like I just got home
And I feel
And I feel like I just got home
And I feel
Quicker than a ray of light
Quicker than a ray of light
Quicker than a ray of light
Zephyr in the sky at night, I wonder
Do my tears of morning sink beneath the sun?
She's got herself a universe, gone quickly
For the call of thunder threatens everyone
And I feel...
Quicker than a ray of light, then gone for
Someone else will be there
Through the endless years
She's got herself a universe
She's got herself a universe
She's got herself a universe
And I feel
And I feel
And I feel like I just got home
And I feel
Quicker than a ray of light
She's flying
Quicker than a ray of light
I'm flying"
Music,"Hey Mister DJ
Put a record on
I wanna dance with my baby
Hey Mister DJ
Put a record on
I wanna dance with my baby
And when the music starts
I never want to stop
It's gonna drive me crazy
Music, music, music, music
Music, music, music, music, music
Music makes the people come together
Music, mix the bourgeoisie and the rebel
Don't think of yesterday
And I don't look at the clock
I like to boogie-woogie, uh, uh
It's like riding on the wind
And it never goes away
Touches everything I'm in
Got to have it everyday
Music makes the people come together, yeah
Music, mix the bourgeoisie and the rebel
Hey Mister DJ
Hey Mister DJ
Put a record on
I wanna dance with my baby
And when the music starts
I never wanna stop
It's gonna drive me crazy
Uh, uh, uh
Music (music) makes the people (makes the people)
Come together, yeah
Music (music) mix the bourgeoisie (mix the bourgeoisie)
And the rebel"
Me Against the Music (feat. Madonna) - LP Version / Video Mix,Unavailable
Vogue,"Strike a pose
Strike a pose
(Vogue, vogue, vogue)
(Vogue, vogue, vogue)
Look around, everywhere you turn is heartache
It's everywhere that you go (look around)
You try everything you can to escape
The pain of life that you know (life that you know)
When all else fails and you long to be
Something better than you are today
I know a place where you can get away
It's called a dance floor, and here's what it's for, so
Come on, vogue
Let your body move to the music (move to the music)
Hey, hey, hey
Come on, vogue
Let your body go with the flow (go with the flow)
You know you can do it
All you need is your own imagination
So use it that's what it's for (that's what it's for)
Go inside, for your finest inspiration
Your dreams will open the door (open up the door)
It makes no difference if you're black or white
If you're a boy or a girl
If the music's pumping it will give you new life
You're a superstar, yes, that's what you are, you know it
Come on, vogue
Let your body move to the music (move to the music)
Hey, hey, hey
Come on, vogue
Let your body go with the flow (go with the flow)
You know you can do it
Beauty's where you find it
Not just where you bump and grind it
Soul is in the music, oh
That's where I feel so beautiful
Magical, life's a ball
So get up on the dance floor
Come on, vogue
Let your body move to the music (move to the music)
Hey, hey, hey
Come on, vogue
Let your body go with the flow (go with the flow)
You know you can do it
Vogue, (Vogue)
Beauty's where you find it (move to the music)
Vogue, (Vogue)
Beauty's where you find it (go with the flow)
Greta Garbo, and Monroe
Dietrich and DiMaggio
Marlon Brando, Jimmy Dean
On the cover of a magazine
Grace Kelly, Harlow, Jean
Picture of a beauty queen
Gene Kelly, Fred Astaire
Ginger Rogers, dance on air
They had style, they had grace
Rita Hayworth gave good face
Lauren, Katherine, Lana too
Bette Davis, we love you
Ladies with an attitude
Fellows that were in the mood
Don't just stand there, let's get to it
Strike a pose, there's nothing to it
Vogue, vogue
Vogue, vogue
Oooh, you've got to
Let your body move to the music
Oooh, you've got to just
Let your body go with the flow
Oooh, you've got to
Vogue"
You'll See,"You think that I can't live without your love?
You'll see
You think I can't go on another day?
You think I have nothing
Without you by my side?
You'll see, somehow, someway
You think that I can never laugh again?
You'll see
You think that you've destroyed my faith in love?
You think after all you've done
I'll never find my way back home?
You'll see, somehow, someday
All by myself
I don't need anyone at all
I know I'll survive
I know I'll stay alive
All on my own
I don't need anyone this time
It will be mine
No one can take it from me
You'll see
You think that you are strong? But you are weak
You'll see
It takes more strength to cry, admit defeat
I have truth on my side
You only have deceit
You'll see, somehow, someday
All by myself
I don't need anyone at all
I know I'll survive
I know I'll stay alive
I'll stand on my own
I won't need anyone this time
It will be mine
No one can take it from me
You'll see
You'll see
You'll see
You'll see"
Who's That Girl,"Who's that girl?
Who's that girl?
When you see her, say a prayer and kiss your heart goodbye
She's trouble, in a word get closer to the fire
Run faster, her laughter burns you up inside
You're spinning round and round
You can't get up, you try but you can't
Quién es esa niña?
Who's that girl?
Señorita, más fina
Who's that girl?
Quién es esa niña?
Who's that girl?
Señorita, más fina
Who's that girl?
You try to avoid her, fate is in your hands
She's smiling, an invitation to the dance
Her heart is on the street, tu corazón es suyo
Now you're falling at her feet
You try to get away but you can't
Quién es esa niña?
Who's that girl?
Señorita, más fina
Who's that girl?
Quién es esa niña?
Who's that girl?
Señorita, más fina
Who's that girl?
Light up my life, so blind I can't see
Light up my life, no one can help me now
Run faster, her laughter burns you up inside
You're spinning round and round
You can't get up, you try but you can't
Quién es esa niña?
Who's that girl?
Señorita, más fina
Who's that girl?
Quién es esa niña?
Who's that girl?
Señorita, más fina
Who's that girl?
Light up my life, so blind I can't see
Light up my life, no one can help me now
Who's that girl
Now, who's that girl?
Now, who's that girl?
Now, who's that girl?
Quién es esa niña?
Who's that girl?
Señorita, más fina
Who's that girl?
Quién es esa niña?
Who's that girl?
Señorita, más fina
Who's that girl."
Frozen On Fire,"How can life be what you want it to be?
You're frozen
When your heart's not open
Mmm-hmm, if I could melt your heart
Mmm-hmm, we'd never be apart (mmm)
Mmm-hmm, if I could melt your heart
Mmm-hmm, we'd never be apart (Sick)
If it's late in the night, you can't call me
It-it's OK, I'm alright, I'm poppin' Molly (yeah)
And I wished you were here to put it on me
But I'm the only one invited to my party, I just can't be
I-I just can't be what you want me to be
You got me drowning in emotion (mmm)
I couldn't see what you want me to see
There's no fixing me, I'm frozen (frozen)
Mmm-hmm, if I could melt your heart (mmm)
Mmm-hmm, we'd never be apart
Falling eye, this cannot be yours
I'll make you feel things you ain't never felt before
Lately, lately you say I've been running your mind
How can I move on and leave you behind?
Trust me it gets easier every time
Trust me I do this shit every time
I-I would be what you want me to be
You got me drowning in emotion (emotion)
I couldn't see what you want me to see
There's no fixing me, I'm frozen
Mmm-hmm, if I could melt your heart (mmm)
Mmm-hmm, we'd never be apart
Mmm-hmm, give yourself to me
Mmm-hmm, you hold the key (Sick)
It's okay, I'm alright, I'll keep on falling
It's okay, I'm alright, I'll keep on falling
It's okay, I'm alright, I'll keep on falling
It's okay, I'm alright, I'll keep on falling"
