Song Name,Lyrics
Love Takes Time,"I had it all, but I let it slip away
Couldn't see I treated you wrong
Now I wander around, feeling down and cold
Trying to believe that you're gone
Love takes time
To heal when you're hurting so much
Couldn't see that I was blind
To let you go
I can't escape the pain inside
'Cause love takes time
I don't wanna be here
I don't wanna be here alone (Ooh-ooh)
Losing my mind from this hollow in my heart
Suddenly, I'm so incomplete
Lord, I'm needing you now
Tell me how to stop the rain
Tears are falling down endlessly (Oh-oh)
Love takes time
To heal when you're hurting so much
Couldn't see that I was blind
To let you go
I can't escape the pain inside
'Cause love takes time
And I don't wanna be here
I don't wanna be here, alone
You might say that it's over
You might say that you don't care
You might say you don't miss me
You don't need me
But I know that you do
And I feel that you do, inside (Oh, oh)
Love takes time
To heal when you're hurting so much
Couldn't see that I, I was so blind
To let you go
I can't escape the pain inside
'Cause love takes time
I don't wanna be there
I don't wanna be there, alone"
I Want To Know What Love Is,"I gotta take a little time
A little time to think things over
I better read between the lines
In case I need it when I'm colder, hey
In my life, there's been heartache and pain
I don't know if I can face it again
Can't stop now, I've traveled so far
To change this lonely life
I wanna know what love is
I want you to show me
I wanna feel what love is
I know you can show me
I'm gonna take a little time (Take a little time)
A little time to look around me
I've got nowhere left to hide (Nowhere left to hide)
It looks like love has finally found me
In my life, there's been heartache and pain
I don't know if I can face it again
Can't stop now, I've traveled so far
To change this lonely life
I wanna know what love is
I want you to show me
I wanna feel what love is (Feel what love is)
And I know you can show me, show me
I wanna know
I wanna know what love is
I want you to show me (And I'm feeling so much love)
I wanna feel what love is
And I know you can show me
I wanna know what love is
Let's talk about love
I want you to show me"
Whenever You Call - Bonus Track,Unavailable
Don't Forget About Us - Radio Edit,"Don't forget about us
Don't, baby, don't, baby, don't let it go
No, baby, no, baby, no, baby, no (Don't forget about us)
Don't, baby, don't, baby, don't let it go
My baby boy (Y'all know what this is, haha)
Just let it die with no goodbyes
Details don't matter, we both paid the price
Tears in my eyes
You know sometimes it'd be like that, baby, yeah
Now every time I see you
I pretend I'm fine
When I wanna reach out to you
But I turn and I walk and I let it ride
Baby, I must confess
We were bigger than anything
Remember us at our best
And don't forget about
Late nights, playin' in the dark
And wakin' up inside my arms
Boy, you'll always be in my heart and
I can see it in your eyes, you still want it
So don't forget about us
I'm just speaking from experience
Nothing can compare to your first true love
So I hope this will remind you
When it's for real, it's forever
So don't forget about us
Oh, they say that you're in a new relationship
But we both know, nothing comes close to
What we had, it perseveres
That we both can't forget it
How good we used to get it
There's only one me and you
And how we used to shine (We used to shine)
No matter what you go through
We are one, that's a fact
That you can't deny
So, baby, we just can't let
The fire pass us by
Forever we'd both regret
So don't forget about
Late nights, playin' in the dark
And wakin' up inside my arms
Boy, you'll always be in my heart and
I can see it in your eyes, you still want it
So don't forget about us
I'm just speaking from experience
Nothing can compare to your first true love
So I hope this will remind you
When it's for real, it's forever
So don't forget about us
And if she's got your head all messed up now
That's the trickery
So why you act like you don't know how this lovin' used to be?
I bet she can't do like me, she'll never be MC
Baby, don't you, don't you forget about us
Late nights, playin' in the dark
And wakin' up inside my arms
Boy, you'll always be in my heart and
I can see it in your eyes, you still want it
So don't forget about us
I'm just speaking from experience
Nothing can compare to your first true love
So I hope this will remind you
When it's for real, it's forever
So don't forget about us
Late nights, playin' in the dark
And wakin' up inside my arms
Boy, you'll always be in my heart and
I can see it in your eyes, you still want it
So don't forget about us
I'm just speaking from experience
Nothing can compare to your first true love
So I hope this will remind you
When it's for real, it's forever
So don't forget about us
Don't, baby, don't, baby, don't let it go
No, baby, no, baby, no, baby no (Don't forget about us)
Don't, baby, don't, baby, don't let it go
When it's for real, it's forever
So don't forget about us"
I Still Believe,Unavailable
#Beautiful,Unavailable
Breakdown (feat. Krayzie Bone & Wish Bone),Unavailable
Open Arms,"Lying beside you, here in the dark
Feeling your heart beat with mine, mine
Softly you whisper, you're so sincere
How could our love be so blind?
We sailed on together
We've drifted apart
And here you are by my side
So now I come to you with open arms
Nothing to hide, believe what I say
So here I am with open arms
Hoping you'll see what your love means to me
Open arms, arms
Yeah, yeah
Living without you, living alone
This empty house seems so cold
Wantin' to hold you, wantin' you near
How much I wanted you home
But now that you've come back
Turned night into day
I need you to stay, yeah, yeah
So now I come to you with open arms
Nothing to hide, believe what I say
So here I am with open arms
Hoping you'll see what your love means to me, yeah
Open arms, arms
Arms"
It's Like That,"This is
The point when I need everybody get to the dance floor
It's like that y'all (That y'all)
That y'all (That y'all)
That-that-that-that, I like that y'all (That y'all)
That y'all (That y'all)
That y'all (That y'all)
Like that-that-that-that, I like that y'all (That y'all)
I came to have a party
Open off that Bacardi
Feeling so hot tamale
Boy, I know you watchin' me so what's it gonna be?
Purple taking me higher
I'm lifted and I like it
Boy, you got me inspired
Baby come and get it if you're really feelin' me
'Cause it's my night
No stress, no fights
I'm leavin' it all behind
No tears, no time to cry
Just makin' the most of life
Everybody is livin' it up
All the fellas keep lookin' at us ('Cause)
Me and my girls on the floor like what
While the DJ keeps on spinnin' the cut
It's like that y'all (That y'all)
That y'all (That y'all)
It's like that-that-that, I like that y'all (That y'all)
It's like that y'all (That y'all)
That y'all (That y'all)
It's like that-that-that, I like that y'all (That y'all)
You like this and you know it
Caution, it's so explosive
Them chickens is ash and I'm lotion
Baby, come and get it let me give you what you need
It's a special occasion
Mimi's emancipation
A cause for celebration
I ain't gonna let nobody's drama bother me
'Cause it's my night (My night)
No stress, no fights
I'm leavin' it all behind
No tears (No tears)
No time to cry
Just makin' the most of life
Everybody is livin' it up
All the fellas keep lookin' at us ('Cause)
Me and my girls on the floor like what
While the DJ keeps on spinnin' the cut
It's like that y'all (That y'all)
That y'all (That y'all)
It's like that-that-that, I like that y'all (That y'all)
It's like that y'all (That y'all)
That y'all (That y'all)
It's like that-that-that, I like that y'all (That y'all)
'Cause it's my night
(It's my, it's my night)
No stress, no fights
I'm leaving it all behind
No tears (No tears)
No time to cry
(Baby, I'm)
Just making the most of life
Everybody is livin' it up (I said everybody)
All the fellas keep lookin' at us (Lookin' at us)
Me and my girls on the floor like what
While the DJ keeps on spinnin' the cut
It's like that y'all (That y'all)
That y'all (That y'all)
It's like that-that-that, I like that y'all (That y'all)
It's like that y'all (That y'all)
That y'all (That y'all)
It's like that-that-that, I like that y'all (That y'all)
This is my night (Let's go now, what?)
Let's go now (What)
Here we go now (What)
Here we go now (What)
Let's go now (What)
Let's go now (What)
Here we go now (What)
Here we go now (What)
Let's go now (What)
Let's go now (What)
Here we go now (What)
Here we go now (What)
Let's go now (What)
Let's go now (What)
Here we go now (What)
Here we go now (What)"
The Roof (When I Feel the Need) (feat. Brandy),"Oh yeah
Oh, oh, yeah, oh, oh, yeah
It wasn't raining yet
But it was definitely
A little misty on
That warm November night
And my heart was pounding
My inner voice resounding
Begging me to turn away
But I just had to see your face
To feel alive
And then you casually walked in the room
And I was twisted in the web
Of my desire for you
My apprehension blew away
I only wanted you
To taste my sadness
As you kissed me in the dark
Every time I feel the need
I envision you caressing me
And go back in time
To relieve the splendor of you and I
On the rooftop that rainy night
And so we finished the Moet and
Started feeling liberated
And I surrendered as you took me
In your arms
I was so caught up in the moment
I couldn't bear to let you go yet
So I threw caution to the wind
And started listening to my longing heart
And then you softly pressed your lips to mine
And feelings surfaced I'd suppressed
For such a long time
And for a while I forgot
The sorrow and the pain
And melted with you as we stood
There in the rain
Every time I feel the need
I envision you caressing me
And go back in time
To relieve the splendor of you and I
On the rooftop that rainy night
Every time I feel the need
I envision you caressing me
And go back in time
To relieve the splendor of you and I
On the rooftop that rainy night
Last night I dreamed that I
Whispered the words I love you
And touched you so very
Subtly as we were kissing goodbye
Pretty baby, how I'm missing you
Every time I feel the need
I envision you caressing me
And go back in time
To relieve the splendor of you and I
On the rooftop that rainy night
Every time I feel the need
I envision you caressing me
And go back in time
To relieve the splendor of you and I
On the rooftop that rainy night
Every time I feel the need
I envision you caressing me
And go back in time
To relieve the splendor of you and I
Every time I feel the need
I envision you caressing me
And go back in time
To relieve the splendor of you and I
On the rooftop that rainy night"
We Are The World - Live,"Carini, educati, pazienti
Grazie a tutti, grazie, grazie
There comes a time when we heed a certain call
When the world must come together as one
There are people dying
Whoa, and it's time to lend a hand to life, the greatest gift of all
We can't go on pretending day by day
That someone, somewhere will soon make a change
We are all a part of God's great family
And the truth, love is all we need
We are the world, we are the children
We are the ones who'll make a brighter day, so let's start giving
That's a choice we're making
We're saving our own lives
It's true, we'll make a better day, just you and me
Oh, send them your heart so you'll know that someone cares
And their lives will be stronger and free
As God has shown us by turning stone to bread
So, we all must lend a helping hand
We are the world (we are the world), we are the children (we are the children)
We are the ones who'll make a brighter day, so let's start giving (whoa-oh)
That's a choice we're making
We're saving our own lives
It's true, we'll make a better day, just you and me (hey, yeah)
Now when you're down and out
There seems no hope at all (no hope at all)
But if you just believe there's no way we can fall
No, no, no, just realize oh, that a change can only come
When we stand together as one
We are the world (we are the world), we are the children (we are the children)
We are the ones who'll make a brighter day, so let's start giving (let's start giving)
That's a choice we're making
We're saving our own lives
It's true, we'll make a better day, just you and me (everybody sing) (come on now)
We are the world (we are the world), we are the children (we are the children)
We are the ones who'll make a brighter day, so let's start giving (so let's start giving)
That's a choice we're making
We're saving our own lives
It's true, we'll make a better day, just you and me
We are the world (we are the world), we are the children (we are the children)
We are the ones who'll make a brighter day, so let's start giving (so let's start giving)
That's a choice we're making
We're saving our own lives
It's true, we'll make a better day, just you and me
We are the world (we are the world), we are the children (we are the children)
We are the ones who'll make a brighter day, so let's start giving (let's start giving)
That's a choice we're making
We're saving our own lives
It's true, we'll make a better day, just you and me
Grazie
Grazie mille
Grazie, mille grazie, ancora"
Butterfly,"When you love someone so deeply
They become your life
It's easy to succumb to overwhelming fears inside
Blindly I imagined I could
Keep you under glass
Now I understand to hold you
I must open up my hands
And watch you rise
Spread your wings and prepare to fly
For you have become a butterfly, oh
Fly abandonedly into the sun
If you should return to me
We truly were meant to be
So spread your wings and fly
Butterfly
I have learned that beauty
Has to flourish in the light
Wild horses run unbridled
Or their spirit dies
You have given me the courage
To be all that I can
And I truly feel your heart will
Lead you back to me when you're
Ready to land
Spread your wings and prepare to fly
For you have become a butterfly, oh
Fly abandonedly into the sun
If you should return to me
We truly were ment to be
So spread your wings and fly
Butterfly, butterfly
I can't pretend these tears
Aren't over flowing steadily
I can't prevent this hurt from
Almost overtaking me
But I will stand and say goodbye
For you'll never be mine
Until you know the way it feels to fly
Spread your wings and prepare to fly
For you have become a butterfly, oh
Fly abandonedly into the sun
If you should return to me
We truly were meant to be
So spread your wings and fly
Butterfly
Spread your wings and prepare to fly
For you have become a butterfly, oh
Fly abandonedly into the sun
If you should return to me
We truly were meant to be
So spread your wings and fly
Butterfly
So flutter through the sky
Butterfly
Fly
Spread your wings and fly
Butterfly"
Anytime You Need a Friend,"If you're lonely
And need a friend
And troubles seem like
They never end
Just remember to keep the faith
And love will be there to light the way
Anytime you need a friend
I will be here
You'll never be alone again
So don't you fear
Even if you're miles away
I'm by your side
So don't you ever be lonely
Love will make it alright
When the shadows are closing in
And your spirit diminishing
Just remember you're not alone
And love will be there
To guide you home
Anytime you need a friend
I will be here
You'll never be alone again
So don't you fear
Even if you're miles away
I'm by your side
So don't you ever be lonely
Love will make it alright
If you just believe in me
I will love you endlessly
Take my hand
Take me into your heart
I'll be there forever baby
I won't let go
I'll never let go
Anytime you need a friend
I will be here
You'll never be alone again
So don't you fear
Even if you're miles away
I'm by your side
So don't you ever be lonely
It's alright
It's alright, it's alright
Yes, you know it's alright
Oh, don't ever feel it
Oh, I'm by your side don't you ever be lonely
Yeah, anytime
Oh, you'll never be alone"
My Love,Unavailable
Underneath the Stars,"One summer night, we ran away for a while
Laughing we hurried beneath the sky
To an obscure place to hide
That no one could find
And we drifted to another state of mind
And imagined I was yours and you were mine
As we lay upon the grass there in the dark
Underneath the stars (young love)
Underneath the stars (young love)
Weak in the knees wrapped in the warm, gentle breeze
I, so shy, a bundle of butterflies
Flushed with the heat of desire
On a natural high
As we drifted to another place and time
And the feeling was so heady and sublime
As I lost my heart to you there in the dark
Underneath the stars, (oh, woah)
Young love
Beautiful and bittersweetly
You were fading into me and
I was gently fading into you
But the time went sailing by
Reluctantly we said goodbye
And we left our secret place so far behind
And I lay in bed all night and I was
Drifting, drifting, drifting,
Drifting (and we drifted to another state of mind)
(And imagined I was yours and you were mine)
(As we lay upon the grass there in the dark)
Underneath the stars (young love)
Young love
Underneath the stars (young love)
Underneath the stars (young love)
Underneath the stars (young love)
Underneath the stars (young love)
Underneath the stars (young love)
Underneath the stars (young love)"
Can't Take That Away (Mariah's Theme),"They can say anything they want to say
Try to bring me down
But I will not allow anyone to succeed
Hanging clouds over me
And they can try hard to make me feel
That I don't matter at all
But I refuse to falter doing what I believe
Or lose faith in my dreams
'Cause there's, there's a light in me
That shines brightly
They can try
But they can't take that away from me
They, they can do anything they want to you
If you let them in
But they won't ever win
If you cling to your pride
And just push them aside
Say
I, I have learned there's an inner peace I own
Something in my soul
That they cannot possess
So I won't be afraid
And the darkness will fade
'Cause there's, there's a light in me
That shines brightly
They can try
But they can't take that away from me
No
They can't take this
Precious love
I'll always have inside me
Certainly the Lord will guide me
Where I need to go
They can say anything they want to say
Try to break me down
But I won't face the ground
I will rise steadily
Sailing out of their reach
Oh Lord
They do try hard to make me feel
That I don't matter at all
But I refuse to falter doing what I believe
Or lose faith in my dreams
'Cause there's a light in me
That shines brightly
Yes, they can try
But they can't take that away from me
From me"
The Prince Of Egypt (When You Believe),Unavailable
Lead the Way,"Who would've believed
That you and me would fall
And land together
And who could've foreseen
In you I'd find the place
I belonged forever
And if I move closer
Then love will take over
And lead the way
And I'd given up hope
Losing the faith that love
Could be mine to treasure
And now
Nothing's the same
I found myself reborn
On the day I met you
And if we move closer
Then love will take over
And lead the way
Suddenly you are lying here with me
And the truths I used to hold have changed
And if I move closer
And let it take over
Then love will lead the way
If we move closer
And let it take over
Then love will lead the way"
Someday,"You were so blind to let me go
You had it all but did not know
No one you'll find will ever be
Closer to all your dreams than me
Believing the grass would be greener
You told yourself ""I just don't need her now""
But I know you'll soon discover
You're never satisfied with any other
Someday ooh someday
The one you gave away will be the only one you're wishing for
Someday hey hey
Boy you're gonna pay 'cause baby I'm the one who's keeping score
You'll change your mind and call my name
Soon as you find they're all the same
And when you find yourself alone
Don't come back crying
You should have known
Believe me I'm not pretending
It's not hard to predict
This ending now
'Cause I know you'll soon discover
You're needing me in spite of all the others
Someday ooh someday
The one you gave away will be the only one you're wishing for
Someday hey hey
Boy you're gonna pay 'cause baby I'm the one who's keeping score
Someday ooh someday
The one you gave away will be the only one you're wishing for
Someday hey hey
Boy you're gonna pay 'cause baby I'm the one who's keeping score
Maybe now you just can't conceive
That there will ever come a time when you're cold and lonely
Baby, how could you ever believe
That another could replace me, the one and only
But when your down in your time of need
And you're thinking that you might be coming back to own me
Just think again 'cause
I won't need your love anymore!
Someday ooh someday
The one you gave away will be the only one you're wishing for
Someday hey hey
Boy you're gonna pay 'cause baby I'm the one who's keeping score
Someday ooh someday
The one you gave away will be the only one you're wishing for
Someday hey hey
Boy you're gonna pay 'cause baby I'm the one who's keeping score
Someday ooh someday
The one you gave away will be the only one you're wishing for
Someday hey hey
Boy you're gonna pay 'cause baby I'm the one who's keeping score"
When I Saw You,"Hmmm...
Soft heavenly eyes gazed into me
Transcending space and time
And I was a rendered still
There were no words for me to find at all
Or as I stood there beside myself
I could see you and no one else
When I saw you
When I saw you
I could not breathe, I fell so deep
When I saw you
When I saw you
I'd never be, I'd never be a same
Na na na
Na na na
O-o-o-o-oh
O-o-o-o-oh
O-only once in a lifetime love rushes in
Changin' you with a tide and dawn's ribbon of light
Bursts through the dark
Wakening you inside
And I thought it was all untrue
Until there all at once, I knew
When I saw you
When I saw you
I could not breathe, I fell so deep
When I saw you
When I saw you
I'd never be, I'd never be the same
With no beginning and without an end
You are the one for me and it's evident
And your eyes told me so, o-oh yeah
Your eyes let me know o-o-o-oh...
When I saw you
When I saw you
I could not breathe, I fell so deep
When I saw you
When I saw you
I'd never be, I'd never be a same
O-o-o-o-oh...
I'd never be the same"
I'll Be Lovin' U Long Time,"I'll be lovin you long time (eternally)
I, I'll be lovin', I'll be lovin', I'll be lovin'
I'll be lovin you long time
I, I'll be lovin', I'll be lovin', I'll be lovin'
I'll be lovin you long time
You ain't even gotta worry
About a thing I gotcha babe
And ain't nobody takin' me away
It's not a game I'm here to stay, see
Our love is stronger than any drug
Addictive just can't get enough
And everytime I'm with you I want some more
Just close the door
And let's explore each other
Long as I know you got me
I'll be loving you long time (as I can breathe)
I'll be loving you long time (eternally)
There's no stopping you and me
I'll be loving you long time (as I can breathe)
I'll be loving you long time (eternally)
Don't care what no one has to say
They don't understand us like we do
I need you near me night and day
Together there ain't nothin' we can't do
Scoop me up and we can go
To that little spot where no one knows
Spend a little time just us alone
You can caress my body and never let go
Long as I know you got me (I'll be)
I'll be loving you long time (as I can breathe)
I'll be loving you long time (eternally)
There's no stopping you and me
I'll be loving you long time (as I can breathe)
I'll be loving you long time (eternally)
I, don't want another ain't gon' never be another
Can't nobody do what you do to me (nobody)
Don't want another, ain't gon' never be another (no)
Can't nobody do what you do to me (can't nobody love me)
Don't want another, ain't gon' never be another
Can't nobody do what you do to me (hey)
I'll be loving you long as I can breathe (I'll be loving you)
I'll be loving you long time (eternally) (as long as I can breathe)
Long as I know you got me
I'll be loving you long time (as I can be)
I'll be loving you long time (eternally)
There's no stopping you and me
I'll be loving you long time (as I can be)
I'll be loving you long time (eternally)
I'll be loving you long time
I, I'll be lovin', I'll be lovin', I'll be lovin'
I'll be lovin you long time (eternally)
I'll be lovin', I'll be lovin', I'll be lovin'
I'll be lovin you long time (eternally)
I, I'll be lovin', I'll be lovin', I'll be lovin'
I'll be lovin you long time (eternally)
I'll be lovin', I'll be lovin', I'll be lovin'
I'll be lovin you long time
I'll be lovin' you long time (eternally)
I'll be lovin' you long time (eternally)"
Can't Let Go,"There you are holding her hand
I am lost
Dying to understand
Didn't I cherish you right
Don't you know you were my life
Even though I try I can't let go
Something in your eyes
Captured my soul
And every night I see you in my dreams
You're all I know
I can't let go
Just cast aside
You don't even know I'm alive
You just walk on by
Don't care to see me cry
And here I am
Still holding on
I can't accept
My world is gone, no no
Even though I try I can't let go
Something in your eyes
Captured my soul
And every night I see you in my dreams
You're all I know
I can't let go
Do you even realize the sorrow I have inside
Everyday of my life
Do you know the way it feels
When all you have just dies
I try and try to deny that I need you
But still you remain on my mind
No I just can't get you out of my mind
I never can say goodbye
'Cause every night
I see you in my dreams
You're all I know
I can't let you go
Even though I try
I can't let go
Something in your eyes
Captured my soul
And every night I see you in my dreams
You're all I know
I can't let go"
U Make Me Wanna,"Let's go
K I S S me
Uh and I just wanna make
Love, love, love
Uh, I love it when you say
K I S S me
Uh and I just wanna make
Love, love, love
A yo, the crib got your friends working
We travel to France for French curtains
You was there when I was on the bench hurtin'
Now that I own my team it's only right that I condone my queen
Try to show her my dream
And I can't let her get lost now, she carries the money
The hammer and material across town
And understands she's fine and understands she's mine
She understands the grind, cook, cleans and irons
And whatever she wanna push I'ma co-sign
And if I ain't got it already than I'ma go find it
I guess I'ma lucky don and she's a lucky queen
'Cause her jewelery box look likes lucky charms
All color stones and she know that I'm in the hood
But she also knows that I'm coming home
Mr. Raspy thought I was in love with money
Till the first time we getting nasty
K I S S me
Uh, and I just wanna make
Love, love, love
I love it when you say
K I S S me
Uh, and I just wanna make
Love, love, love
Uh yo, whatever the road to paradise is, we on it
Gave you your income tax checks so I can get on with
Those were the days, these are the times
You held me down with nearly damn near everything
Even my rhymes
I will play a song for you and you will let me know exactly
How the ladies will respond from a women's point of view
And that's why my girl is with me
I love it when she layin' in the bed with a pearl long vickie
The next best thing to a soldier
Go hard with a fat ass and a head full of rollers
Just look in her eyes and tell she's real
Just imagine the way she smells and the way she feel
And the sex was crazy then and crazy still
And you know I'm from the streets so it's crazy ill
And we waitin' on the new island
We been to all them 4, 5 times, come on mommy, you whilin'
K I S S me
Uh, and I just wanna make
Love, love, love
Uh, I love it when you say
K I S S me
Uh, and I just wanna make
Love, love, love
Uh, when things was rough, only person I could call was you
Now everything I do, I do it all for you
Come touch me, come kiss me
Come love me anyway you wanna, boy
And I'm hood as long as I'm close to you
And we doing what grown folks is supposed to do, come on
Come hold me, come feel me
Come take me anyway you wanna, baby
Aye yo the money is great but what we got is more better
We got the four letters when it comes from the heart it's more pleasure
And for the fact that you trust me still
Thus far I appreciate what we've built
All the minks that I bought you that dragged the floor
And all the nights you sat up and bagged the roar
Damn, I'm thinking that you gotta hate it
But yet and still you tolerate it that's why ma, we gotta make it
K I S S me
Yeah uh, and I just wanna make
Love, love, love
Yeah uh, I love it when you say
K I S S me
Uh and I just wanna make
Love, love, love
K I S S me
And I just wanna make
Love, love, love
Yeah uh, I love it when you say
K I S S me
And I just wanna make
Love, love, love
You make me feel love"
Save The Day (with Ms. Lauryn Hill) - 2020,Unavailable
