Song Name,Lyrics
Rock with You - Single Version,"Girl, close your eyes
Let that rhythm get into you
Don't try to fight it
There ain't nothing that you can do
Relax your mind
Lay back and groove with mine
You gotta feel that heat
And we can ride the boogie
Share that beat of love
I wanna rock with you (all night)
Dance you into day (sunlight)
I wanna rock with you (all night)
We're gonna rock the night away (rock, right)
Out on the floor
There ain't nobody there but us
Girl, when you dance
There's a magic that must be love
Just take it slow
'Cause we got so far to go
When you feel that heat
And we're gonna ride the boogie
Share that beat of love
I wanna rock with you (all night)
Dance you into day (sunlight)
I wanna rock with you (all night)
We gon' rock the night away (rock, right)
And when the groove is dead and gone (yeah)
You know that love survives
So we can rock forever, on
I wanna rock with you
I wanna groove with you
Wanna rock (all night)
With you, girl (sunlight)
Rock with you, rock with you, yeah (all night)
Dance the night away (rock, right)
I wanna rock with you, yeah (all night)
Rock you into day (sunlight)
I wanna rock with you (all night)
Rock the night away (rock, right)
Feel the heat, feel the beat (all night)
(Woo)
Rock you into day (sunlight)
I wanna rock (all night)
Rock the night away (rock, right)"
Man in the Mirror - 2012 Remaster,"I'm gonna make a change
For once in my life
It's gonna feel real good
Gonna make a difference
Gonna make it right
As I, turn up the collar on
My favorite winter coat
This wind is blowin' my mind
I see the kids in the street
With not enough to eat
Who am I, to be blind pretending not to see their needs?
A summer's disregard
A broken bottle top
And a one man's soul
They follow each other on the wind ya know
'Cause they got nowhere to go
That's why I want you to know
I'm starting with the man in the mirror
I'm asking him to change his ways
And no message could've been any clearer
If they wanna make the world a better place
Take a look at yourself and then make a change
I've been a victim of a selfish kind of love
It's time that I realize
That there are some with no home
Not a nickel to loan
Could it be really me pretending that they're not alone?
A willow deeply scarred
Somebody's broken heart
And a washed out dream (washed out dream)
They follow the pattern of the wind, ya see
'Cause they got no place to be
That's why I'm starting with me
I'm starting with the man in the mirror (oh)
I'm asking him to change his ways (oh)
And no message could've been any clearer
If you wanna make the world a better place
Take a look at yourself and then make a change
I'm starting with the man in the mirror (oh)
I'm asking him to change his ways (oh)
And no message could've been any clearer
If you wanna make the world a better place
Take a look at yourself and then make that
Change
I'm starting with the man in the mirror (oh yeah)
I'm asking him to change his ways (better change)
No message could've been any clearer
(If you wanna make the world a better place)
(Take a look at yourself and then make the change)
you can't
(Then you close your) close your, your mind
With the man in the mirror, oh yeah
I'm asking him to change his ways (better change)
No message could've been any clearer
If you wanna make the world a better place
Take a look at yourself and then make a change
gonna feel real good now
I'm gonna make a change
It's gonna feel real good
Come on (change)
Just lift yourself
You know
You've got to stop it
Yourself (yeah)
I've got to make that change today
(Man in the mirror) you got to
You got to not let yourself brother
(Yeah) you know
(Make that change) I've got to get that man, that man
You've got to
You've got to move
Come on
Come on
You got to
Stand up, stand up (yeah, make that change)
Stand up
Stand up and lift
Yourself, now
(Man in the mirror)
Gonna make that change come on
(Man in the mirror)
You know it
You know it
You know it
You know
Change
Make that change"
Black or White,Unavailable
Dirty Diana - 2012 Remaster,"Oh, no
Oh, no
Oh, no
You'll never make me stay
So take your weight off of me
I know your every move
So won't you just let me be
I've been here times before
But I was too blind to see
That you seduce every man
This time you won't seduce me
She's saying, ""That's okay
Hey, baby, do what you please
I have the stuff that you want
I am the thing that you need
She looked me deep in the eyes
She touchin' me so to start
She says there's no turnin' back""
She trapped me in her heart
Dirty Diana, nah
Dirty Diana, nah
Dirty Diana, no
Dirty Diana
Let me be
Oh, no
Oh, no
Oh, no
She likes the boys in the bands
She knows when they come to town
Every musician's fan, after the curtain comes down
She waits at backstage doors, for those who have prestige
Who promise fortune and fame, a life that's so carefree
She's saying, ""That's okay
Hey, baby, do what you want
I'll be your night lovin' thing
I'll be the freak you can taunt
I don't care what you say
I wanna go too far
I'll be your everything
If you make me a star""
Dirty Diana, nah
Dirty Diana, nah
Dirty Diana, no
Dirty Diana
Dirty Diana, nah
Dirty Diana, nah
Dirty Diana, no
Dirty Diana
Diana
Diana
Dirty Diana
It's Dia-aa-aa... come on
She said, ""I have to go home
'Cause I'm real tired you see
Now I hate sleepin' alone
Why don't you come with me?""
I said, ""My baby's at home
She's probably worried tonight
I didn't call on the phone
To say that I'm alright""
Diana walked up to me
She said, ""I'm all yours tonight""
And then I ran to the phone
Sayin', ""Baby I'm alright""
I said, ""But unlock the door""
'Cause I forgot the key
She said, ""He's not coming back
Because he's sleeping with me""
Dirty Diana, nah
Dirty Diana, nah
Dirty Diana, nah
Dirty Diana, no
Dirty Diana, nah
Dirty Diana, nah
Dirty Diana, nah
Dirty Diana
Come on!
Come on!
Come on!
Come on!
Come on!
Come on!
Come on!
Come on!
Come on!
Come on!
Come on!
Come on!"
You Rock My World,"Darkchild, I like that
Oh, oh, oh
My life will never be the same
'Cause girl you came and changed
The way I walk
The way I talk
I cannot explain
These things I feel for you
But girl, you know it's true
Stay with me
Fulfill my dreams
And I'll be all you need
Feels so right (girl)
I've searched for the perfect love all my life
(All my life)
Oh, oh, oh, ooh, feels like I (like I)
Have finally found a perfect love this time (and I finally found)
Come on, girl
You rocked my world, you know you did
And everything I own I give
The rarest love who'd think I'd find
Someone like you to call mine
You rocked my world, you know you did
And everything I own I give
The rarest love who'd think I'd find
Someone like you to call mine
My mind
I knew that love would bring
Such happiness I'm in
I tried to keep my sanity
I've waited patiently
Girl, you know it seems
My life is so complete
A love that's true because of you
Keep doing what you do
Oh, oh, oh, oh, ooh, think that I
Finally found the perfect love I've searched for all my life (searched for all my life)
Oh, oh, oh, oh, ooh, who's think I'd find
Such a perfect love that's awesomely so right
Oh, oh, oh, girl
You rocked my world, you know you did (come on, come on, come on)
Everything I own I give
The rarest love who'd think I'd find (girl)
Someone like you to call mine
You rocked my world, you know you did
And everything I own I give (Girl)
The rarest love who'd think I'd find (Girl, girl)
Someone like you to call mine
You rocked my world, you know you did
And everything I own I give
The rarest love who'd think I'd find
Someone like you to call mine
You rocked my world, you know you did
And everything I own I give
The rarest love who'd think I'd find
Someone like you to call mine
And girl, I know that this is love
I felt the magic's all in the air
And girl, I'll never get enough
That's why I always have to have you here, woo!
You rocked my world, you know you did
Everything I own I give (look what you did to me, baby)
The rarest love who'd think I'd find
Someone like you to call mine (you, you, you, you)
You rocked my world, you know you did (know you did baby)
And everything I own I give ('cause you rock my world)
The rarest love who'd think I'd find
Someone like you to call mine
The way you talk to me
The way you're loving me
The way you, you give it to me
(You rocked my world, you know you did)
Yeah, yeah
You, you, yeah, yeah, woo
You rock my world
You rock my world,
You rock my world,
Come on, girl,
You rocked my world, you know you did
And everything I own I give
The rarest love who'd think I'd find
Someone like you to call mine
You rocked my world, you know you did
And everything I own I give
The rarest love who'd think I'd find
Someone like you to call mine"
Love Never Felt So Good,"Baby, love never felt so good
And I'd doubt if it ever could
Not like you hold me, hold me
Oh baby, love never felt so fine
And I'd doubt if it's never mine
Not like you hold me, hold me
And the night is gonna be just fine
Gotta fly, gotta see
I can't wait, I can't take it
'Cause baby, every time I love you
In and out of my life, in and out baby
Tell me, if you really love me
It's in and out of my life, in and out baby
So baby, yes, love never felt so good
Baby (mm-mm), love never felt so fine (so fine)
And I'd doubt if it's ever mine
Not like you hold me, hold me
Oh baby, love never felt so good
And I'd doubt if it ever could
Not like you hold me, hold me
And the night is gonna be just fine
Gotta fly, gotta see, can't believe
I can't take it
'Cause baby, every time I love you
It's in and out of my life, in and out baby
Tell me, if you really love me
It's in and out of my life, driving me crazy
Baby, love never felt so good
Baby, love never felt so fine
And I'd doubt if it was mine, all mine
Not like you hold me, hold me
Oh baby, love never felt so good, so good
And I'd doubt if it ever could
Not like you hold me, hold me
And the night is gonna be just fine
Gotta fly, gotta see
Can't believe
I can't take it
'Cause baby, every time I love you
It's in and out of my life, in and out, baby
Tell me if you really love me
It's in and out of my life, driving me crazy
'Cause baby, love never felt so good (so good)
Oh, it never felt so good
Never felt so good
Don't you know, it never felt so good
Never felt so good (yeah, yeah)
Alright, that's fine
That's it"
Human Nature,Unavailable
Wanna Be Startin' Somethin',"I said you wanna be startin' somethin'
You got to be startin' somethin'
I said you wanna be startin' somethin'
You got to be startin' somethin'
It's too high to get over (yeah, yeah)
Too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)
It's too high to get over (yeah, yeah)
Too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)
I took my baby to the doctor
With a fever, but nothin' he found
By the time this hit the street
They said she had a breakdown
Someone's always tryin'
To start my baby cryin'
Talkin', squealin', lyin'
Sayin' you just want to be startin' somethin'
I said you wanna be startin' somethin'
You got to be startin' somethin'
I said you wanna be startin' somethin'
You got to be startin' somethin'
It's too high to get over (yeah, yeah)
Too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)
It's too high to get over (yeah, yeah)
Too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)
You love to pretend that you're good
When you're always up to no good
You really can't make him hate her
So your tongue became a razor
Someone's always tryin'
To keep my baby cryin'
Treacherous, cunnin', declinin'
You got my baby cryin'
I said you wanna be startin' somethin' (hee!)
You got to be startin' somethin'
I said you wanna be startin' somethin'
You got to be startin' somethin'
It's too high to get over (yeah, yeah)
Too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)
It's too high to get over (yeah, yeah)
Too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)
You're a vegetable (you're a vegetable)
You're a vegetable (you're a vegetable)
Still they hate you (still they hate you)
You're a vegetable (you're a vegetable)
You're just a buffet (you're just a buffet, you're a vegetable)
You're a vegetable (you're a vegetable)
They eat off of you (they eat off of you, you're a vegetable)
You're a vegetable, ow!
Billie Jean is always talkin'
When nobody else is talkin'
Tellin' lies and rubbin' shoulders
So they called her mouth a motor
Someone's always tryin'
To start my baby cryin'
Talkin', squealin', spyin'
Sayin' you just want to be startin' somethin'
I said you wanna be startin' somethin'
You got to be startin' somethin'
I said you wanna be startin' somethin'
You got to be startin' somethin'
It's too high to get over (yeah, yeah)
Too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)
It's too high to get over (yeah, yeah)
Too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)
You're a vegetable (you're a vegetable)
You're a vegetable (you're a vegetable)
Still they hate you (still they hate you)
You're a vegetable (you're a vegetable)
You're just a buffet (you're just a buffet, you're a vegetable)
You're a vegetable (you're a vegetable)
They eat off of you (they eat off of you, you're a vegetable)
You're a vegetable, ow!
Ow!
Hee hee, ha-ha, ooh!
If you can't feed your baby (yeah, yeah)
Then don't have a baby (yeah, yeah)
And don't think maybe (yeah, yeah)
If you can't feed your baby (yeah, yeah)
You'll be always tryin'
To stop that child from cryin'
Hustlin', stealin', lyin'
Now baby's slowly dyin'
I said you wanna be startin' somethin'
You got to be startin' somethin'
I said you wanna be startin' somethin'
You got to be startin' somethin'
It's too high to get over (yeah, yeah)
It's too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)
It's too high to get over (yeah, yeah)
It's too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)
Lift your head up high
And scream out to the world
""I know I am someone""
And let the truth unfurl
No one can hurt you now
Because you know what's true
Yes, I believe in me
So you believe in you
Help me sing it
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (hoo-hoo)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (hee-hee-hee)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (hee-hee-hee)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (help me sing it babe)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (hee-hee-hee)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (yeah, sing it to the world)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (sing it out loud)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (hoo-hoo)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (help me sing it)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (hoo-hoo)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (hee-hee-hee)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (help me sing it)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (hoo-hoo)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (hee-hee-hee)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (sing it to the world)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (hoo-hoo)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (hee-hee-hee)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (hee-hee-hee)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (help me sing it, babe)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (hee-hee-hee)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (yeah)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (sing it to the world)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (sing it out loud)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa (hoo-hoo)
Ma-ma-se, ma-ma-sa, ma-ma-ko-ssa
Ma-ma-se, ma-ma-sa..."
You Are Not Alone,"Another day has gone
I'm still all alone
How could this be?
You're not here with me
You never said goodbye
Someone tell me why
Did you have to go?
And leave my world so cold
Everyday I sit and ask myself
How did love slip away?
Something whispers in my ear and says
That you are not alone
I am here with you
Though you're far away
I am here to stay
But you are not alone
I am here with you
Though we're far apart
You're always in my heart
But you are not alone
'Lone, 'lone
Why, 'lone
Just the other night
I thought I heard you cry
Asking me to come
And hold you in my arms
I can hear your prayers
Your burdens I will bear
But first I need your hand
Then forever can begin
Everyday I sit and ask myself
How did love slip away?
Something whispers in my ear and says
That you are not alone
I am here with you
Though you're far away
I am here to stay
But you are not alone
I am here with you
Though we're far apart
You're always in my heart
But you are not alone
Whisper three words and I'll come running
And girl you know that I'll be there
I'll be there
That you are not alone
I am here with you
Though you're far away
I am here to stay
But you are not alone
I am here with you
Though we're far apart
You're always in my heart
For you are not alone (You are not alone)
For I am here with you (I am here with you)
Though you're far away (Though you're far away)
I am here to stay (You and me)
For you are not alone (You're always in my heart)
For I am here with you
Though we're far apart
You're always in my heart
For you are not alone
Not alone, oh
You are not alone
You are not alone
Say it again
You are not alone
You are not alone
Not alone, not alone
If you just reach out for me girl
In the morning, in the evening
Not alone, not alone
You and me
Not alone
Oh, together, together
Gotta stop being alone
Gotta stop being alone"
Off the Wall,"When the world is on your shoulder
Gotta straighten up your act and boogie down
If you can't hang with the feelin'
Then there ain't no room for you this part of town
'Cause we're the party people night and day
Livin' crazy that's the only way
So tonight gotta leave that nine to five upon the shelf
And just enjoy yourself
Groove, let the madness in the music get to you
Life ain't so bad at all
If you live it off the wall
Life ain't so bad at all (live life off the wall)
Live your life off the wall (live it off the wall)
You can shout out all you want to
'Cause there ain't no sin in folks all getting loud
If you take the chance and do it
There there ain't no one who's gonna put you down
'Cause we're the party people night and day
Livin' crazy that's the only way
So tonight gotta leave that nine to five upon the shelf
And just enjoy yourself
Groove, let the madness in the music get to you
Life ain't so bad at all
If you live it off the wall
Life ain't so bad at all (live life off the wall)
Live your life off the wall (live it off the wall)
Do what you want to do
There ain't no rules it's up to you (ain't no rules it's all up to you)
It's time to come alive
And party on right through the night (all right)
Gotta hide your inhibitions
Gotta let that fool loose deep inside your soul
Want to see an exhibition
Better do it now before you get too old
'Cause we're the party people night and day
Livin' crazy that's the only way
So tonight gotta leave that nine to five upon the shelf
And just enjoy yourself
Groove, let the madness in the music get to you
Life ain't so bad at all
If you live it off the wall
Life ain't so bad at all (live life off the wall)
Live your life off the wall (live it off the wall)
So tonight gotta leave that nine to five upon the shelf
And just enjoy yourself
Come on and groove (yeah) and let the madness in the music get to you
Life ain't so bad at all
If you live it off the wall
So tonight gotta leave that nine to five upon the shelf
And just enjoy yourself
Come on and groove (yeah) and let the madness in the music get to you
Life ain't so bad at all
If you live it off the wall"
Starlight,Unavailable
Scream,"Tired of injustice
Tired of the schemes
Lies are disgusted
So what does it mean
Kicking me down
I got to get up
As jacked as it sounds
The whole system sucks, damnit
Peek in the shadow
Come into the light
You tell me I'm wrong
Then you better prove you're right
You're sellin' out souls but
I care about mine
I've got to get stronger
And I won't give up the fight
With such confusions don't it make you wanna scream
Your bash abusin' victimize within the scheme
You try to cope with every lie they scrutinize
Somebody please have mercy
'Cause I just can't take it
Stop pressurin' me, just stop pressurin' me
Stop pressurin' me, make me wanna scream
Stop pressurin' me, just stop pressurin' me
Stop pressurin' me, make me wanna scream
Tired of you tellin' the story your way
It's causin' confusion
You think it's okay
You keep changin' the rules
While I keep playin' the game
I can't take it much longer
I think I might go insane
With such confusion don't it make you wanna scream
Your bash abusin' victimize within the scheme
You find your pleasure scandalizin' every lie
Oh father, please have mercy 'cause
I just can't take it
Stop pressurin' me, just stop pressurin' me
Stop pressurin' me, make me wanna scream
Stop pressurin' me, just stop pressurin' with me
Stop fuckin' with me, make me wanna scream
Stop pressurin' me, just stop pressurin' me
Stop pressurin' me, make me wanna scream
Stop pressurin' me, just stop pressurin' with me
Stop fuckin' with me, make me wanna scream
""Oh my God, can't believe what I saw
As I turned on the TV, this evening
I was disgusted by all the injustice
All the injustice""
""All the injustice""
""A man has been brutally beaten to death by
Police after being wrongly identified as a
Robbery suspect. The man was
An 18 year old black male...""
With such collusions don't it make you wanna scream
Your bash abusin' victimize' within the scheme
You try to cope with every lie they scrutinize
Oh brother please have mercy
'Cause I just can't take it
Stop pressurin' me, just stop pressurin' me
Stop pressurin' me, make me wanna scream
Stop pressurin' me, just stop pressurin' with me
Stop fuckin' with me, make me wanna scream
Stop pressurin' me, just stop pressurin' me
Stop pressurin' me, make me wanna scream
Stop pressurin' me, just stop pressurin' with me
Stop fuckin' with me, make me wanna scream"
"Can You Feel It - 7"" Version",Unavailable
Leave Me Alone - 2012 Remaster,"Aaow
Hoo-hoo
I don't care what you talkin' bout, baby
I don't care what you say
Don't you come walkin' beggin' back mama
I don't care anyway
Time after time I gave you all of my money
No excuses to make
Ain't no mountain that I can't climb, baby
All is going my way
Who's laughing, baby?
Don't you know
(And there's the choice that we make)
(And this choice you will take)
Who's laughin', baby?
So just leave me alone
(Leave me alone, leave me alone)
Leave me alone
Leave me alone
(Leave me alone, leave me alone, leave me alone)
Leave me alone
Stop it
Just stop doggin' me around
There was a time I used to say, ""Girl, I need you""
But who is sorry now?
You really hurt, you used to take and deceive me
Now who is sorry now?
You got a way of making me feel so sorry
I found out right away
Don't you come walkin' beggin' I ain't lovin' you
Don't you get in my way
Who's laughing, baby?
Don't you know
(And there's the choice that we make)
(And this choice you will take)
Who's laughin', baby?
So just leave me alone
(Leave me alone, leave me alone)
Leave me alone
Leave me alone
(Leave me alone, leave me alone, leave me alone)
Leave me alone
Stop it
Just stop doggin' me around
Who's laughing, baby?
Don't you know
(And there's the choice that we make)
(And this choice you will take)
Who's laughin', baby?
So just leave me alone
(Leave me alone, leave me alone)
Leave me alone
Leave me alone
(Leave me alone, leave me alone, leave me alone)
Leave me alone
Stop it
Just stop doggin' me around
Leave me alone
Leave me alone
(Leave me alone, leave me alone, leave me alone)
Leave me alone
Stop it
Just stop doggin' me around
Don't come beggin' me
Don't come beggin'
Don't come lovin' me
Don't come beggin'
I love you
I don't want it
I don't
I don't
I don't
I, I, I, I
Aaow
Don't come beggin' me
Don't come beggin'
Don't come lovin' me
Don't come beggin'
I love you
I don't want it
I don't need it
I don't"
Stranger in Moscow,"I was wandering in the rain
Mask of life, feelin' insane
Swift and sudden fall from grace
Sunny days seem far away
Kremlin's shadow belittlin' me
Stalin's tomb won't let me be
On and on and on it came
Wish the rain would just let me be
How does it feel? (How does it feel?)
How does it feel?
How does it feel?
When you're alone
And you're cold inside
Here abandoned in my fame
Armageddon of the brain
KGB was doggin' me
Take my name and just let me be
Then a begger boy called my name
Happy days will drown the pain
On and on and on it came
And again, and again, and again...
Take my name and just let me be
How does it feel? (How does it feel?)
How does it feel?
How does it feel?
How does it feel?
How does it feel? (How does it feel now?)
How does it feel?
How does it feel?
When you're alone
And you're cold inside
How does it feel? (How does it feel?)
How does it feel?
How does it feel?
How does it feel?
How does it feel? (How does it feel now?)
How does it feel?
How does it feel?
When you're alone
And you're cold inside
Like a stranger in Moscow
Lord have mercy
Like a stranger in Moscow
Lord have mercy
We're talkin' danger
We're talkin' danger baby
Like a stranger in Moscow
We're talkin' danger
We're talkin' danger baby
Like a stranger in Moscow
I'm livin' lonely
I'm livin' lonely baby
A stranger in Moscow"
I Want You Back,Unavailable
Torture,"It was on a street so evil
So bad that even hell disowned it
Every single step was trouble
For the fool who stumbled on it
Eyes within the dark were watching
I felt the sudden chill of danger
Something told me keep on walking
Told me I should not have come there
Baby, 'cause you cut me like a knife
Without your love in my life
Alone I walk in the night
'Cause I just can't stop this feelin'
It's torture
It's torture
It's torture
She was up a stair to nowhere
A room forever I'll remember
She stared as though I should have known her
Tell me what's your pain or pleasure
Every little thing you find here
Is simply for the thrill you're after
Loneliness or hearts of fire
I am here to serve all masters
She said reality is a knife
When there's no love in your life
And merciful is the night
When you just can't stop this feeling
It's torture
It's torture
It's torture
And I still can't find the meaning, no no no
Of the face I keep on seeing
Was she real or am I dreaming?
Did the sound of your name
Turn a wheel, strike a flame in me
Baby, 'cause you cut me like a knife
Without your love in my life
Alone I walk in the night
And I just can't stop this feelin'
It's torture
It's torture
It's torture
It's torture
(It's heading 'round the flame)
It's torture
(When you call my name)
It's torture, hey
It's torture
It's torture
It's torture
It's torture
(Heading 'round the flame)
It's torture
(When you call my name)
It's torture, hey"
Shake Your Body (Down to the Ground) - Single Edit,Unavailable
Another Part of Me - 2012 Remaster,"We're takin' over
We have the truth
This is the mission to see it through
Don't point your finger
Not dangerous
This is our planet
You're one of us
We're sendin' out a major love
And this is our message to you (message to you)
The planets are linin' up
We're bringin' brighter days
They're all in line waitin' for you
Can't you see?
You're just another part of me
Out from a nation
I feel the truth
The final message we'll bring to you
There is no danger to feel the truth
So come again
We need you
We're sendin' out a major love
And this is our message to you (message to you)
The planets are linin' up
We're bringin' brighter days
They're all in line waitin' for you
So know the truth
You're just another part of me
We're sendin' out a major love
And this is our message to you (message to you)
The planets are linin' up
We're bringin' brighter days
They're all in line waitin' for you
Can't you see?
You're just another part of me
Another part of me
We're taking over
This is the truth, baby
Another part of me"
Thriller (Megamix),"It's close to midnight and something evil's lurking
In the dark
Under the moonlight you see a sight that almost stops
Your heart
You try to scream, but terror takes the sound before
You make it
You start to freeze as horror looks you right between
The eyes
You're paralyzed
'Cause this is thriller, thriller night
And no one's gonna save you from the beast about to strike
You know it's thriller, thriller night
You're fighting for your life inside a killer
Thriller tonight
I'm gonna triller tonight
You hear the door slam and realize there's nowhere
Left to run
You feel the cold hand and wonder if you'll ever see
The sun
You close your eyes and hope that this is just
Imagination, girl
But all the while you hear the creature creepin' up
Behind
You're out of time
'Cause this is thriller, thriller night
And no one's gonna save you from the beast about to strike
You know it's thriller, thriller night
You're fighting for your life inside a killer
Thriller tonight
I'm gonna thriller tonight
Killer, thriller
Darkness falls across the land
The midnight hour is close at hand
Creatures crawl in search of blood
To terrorize y'awl's neighborhood
And whosoever shall be found
Without the soul for getting down
Must stand and face the hounds of hell
And rot inside a corpse's shell
I'm gonna thriller tonight
'Cause this is thriller
'Cause this is thriller
'Cause this is thriller
'Cause this is thriller
Killer thriller (Thriller tonight)
I'm gonna thriller tonight
I'm gonna thriller tonight
I'm gonna thriller tonight
'Cause this is thriller"
ABC,"You went to school to learn girl
Things you never knew before
Like ""I"" before ""E"" except after ""C""
And why 2 plus 2 makes 4
Now, now, now
I'm gonna teach you, teach you, teach you
All about love girl, all about love
Sit yourself down, take a seat
All you gotta do is repeat after me
A B C, It's easy as
1 2 3, as simple as
Do re mi, A B C, 1 2 3
Baby you and me girl
Come on and love me just a little bit
I'm gonna teach you how to sing it out
Come on, come on, come on
Let me tell you what it's all about
Reading, writing, arithmatic
Are the branches of the learning tree
But without the roots of love everyday girl
Your education ain't complete
Teacher's gonna show you (she's gonna show you)
How to get an ""A"" (na, na, na, na, na, na)
How to spell ""me"", ""you"", add the two
Listen to me baby thats all you got to do
Oh,
A B C, It's easy as
1 2 3, as simple as
Do re mi, A B C, 1 2 3
Baby you and me girl
A B C it's easy, it's like counting up to 3
Singing simple melodies
That's how easy love can be
Singing simple melodies
1 2 3 baby you and me
Sit down girl, I think I love ya'
No, get up girl, show me what you can do
Shake it, shake it baby, come on now
Shake it, shake it baby, oooh, oooh
Shake it, shake it baby, yeah
1 2 3 baby, oooh oooh
A B C baby, ah, ah
Do re mi baby, wow
Thats how easy love can be
A B C it's easy, it's like counting up to 3
Singing simple melodies
That's how easy love can be
Teacher's gonna teach you how to
Sing it out, sing it out, sing it out baby"
Heal the World,"(Think about um, the generations
And ah, say we want to make it a better place for our children
And our children's children so that they, they
They, they know it's a better world for them
And think if they can make it a better place)
There's a place in your heart
And I know that it is love
And this place it was brighter than tomorrow
And if you really try
You'll find there's no need to cry
In this place you'll feel there's no hurt or sorrow
There are ways to get there
If you care enough for the living
Make a little space
Make a better place
Heal the world
Make it a better place
For you and for me, and the entire human race
There are people dying
If you care enough for the living
Make a better place for you and for me
If you want to know why
There's love that cannot lie
Love is strong
It only cares of joyful giving
If we try we shall see
In this bliss we cannot feel
Fear of dread, we stop existing and start living
Then it feels that always
Love's enough for us growing
Make a better world
So make a better world
Heal the world
Make it a better place
For you and for me, and the entire human race
There are people dying
If you care enough for the living
Make a better place for you and for me
And the dream we were conceived in will reveal a joyful face
And the world we once believed in will shine again in grace
Then why do we keep strangling life
Wound this earth, crucify its soul?
Though it's plain to see, this world is heavenly
Be god's glow
We could fly so high
Let our spirits never die
In my heart I feel you are all my brothers
Create a world with no fear
Together we cry happy tears
See the nations turn their swords into plowshares
We could really get there
If you cared enough for the living
Make a little space
To make a better place
Heal the world
Make it a better place
For you and for me, and the entire human race
There are people dying
If you care enough for the living
Make a better place for you and for me
Heal the world
Make it a better place
For you and for me, and the entire human race
There are people dying
If you care enough for the living
Make a better place for you and for me
Heal the world (heal the world)
Make it a better place
For you and for me, and the entire human race
There are people dying
If you care enough for the living
Make a better place for you and for me
There are people dying
If you care enough for the living
Make a better place for you and for me
There are people dying
If you care enough for the living
Make a better place for you and for me
You and for me (for a better place)
You and for me (make a better place)
You and for me (make a better place)
You and for me (heal the world we live in)
You and for me (save it for our children)
You and for me (heal the world we live in)
You and for me (save it for our children)
You and for me (heal the world we live in)
You and for me (save it for our children)
You and for me (heal the world we live in)
You and for me (save it for our children)"
