Song Name,Lyrics
I Get Around (Mono),"I get around (get around, 'round, 'round, I get around)
From town to town (get around, 'round, 'round, I get around)
I'm a real cool head (get around, 'round, 'round, I get around)
I'm makin' real good bread (get around, 'round, 'round, I get around)
I'm gettin' bugged driving up and down the same old strip
I gotta find a new place where the kids are hip
My buddies and me are getting real well known
Yeah, the bad guys know us and they leave us alone
I get around (get around, 'round, 'round, I get around)
From town to town (get around, 'round, 'round, I get around)
I'm a real cool head (get around, 'round, 'round, I get around)
I'm makin' real good bread (get around, 'round, 'round, I get around)
I get around ('round, get around, 'round, 'round)
We always take my car, 'cause it's never been beat
And we've never missed yet with the girls we meet
None of the guys go steady 'cause it wouldn't be right
To leave their best girl home now on a Saturday night
I get around (get around, 'round, 'round, I get around)
From town to town (get around, 'round, 'round, I get around)
I'm a real cool head (get around, 'round, 'round, I get around)
I'm makin' real good bread (get around, 'round, 'round, I get around)
I get around ('round, 'round)
'Round, 'round, get around, I get around
Yeah, I get around, 'round, 'round, I get around
Get around, 'round, 'round, I get around
Get around, 'round, 'round, I get around
Get around, 'round, 'round, I get around
Get around, 'round, 'round, I get around (I get around)
Get around, 'round, 'round, I get around
Get around, 'round, 'round, I get around
Get around, 'round, 'round, I get around
Get around, 'round, 'round, I get around"
People,"People
People who need people
Are the luckiest people in the world
We're children, needing other children
And yet letting a grown-up pride
Hide all the need inside
Acting more like children than children
Lovers, very special people
They're the luckiest people in the world
With one person
One very special person
A feeling deep in your soul
Says you were half now you're whole
No more hunger and thirst
But first be a person who needs people
People who need people
Are the luckiest people in the world
With one person, one very special person
A feeling deep in your soul
Says you were half now you're whole
No more hunger and thirst
But first be a person who needs people
People who need people
Are the luckiest people in the world"
A Hard Day's Night - Remastered 2009,"It's been a hard day's night
And I've been workin' like a dog
It's been a hard day's night
I should be sleepin' like a log
But when I get home to you
I find the things that you do
Will make me feel alright
You know I work all day
To get you money to buy you things
And it's worth it just to hear you say
You're gonna give me everything
So why on Earth should I moan?
'Cause when I get you alone
You know I feel okay
When I'm home
Everything seems to be right
When I'm home
Feeling you holding me tight, tight, yeah
It's been a hard day's night
And I've been workin' like a dog
It's been a hard day's night
I should be sleepin' like a log
But when I get home to you
I find the things that you do
Will make me feel alright, ow
So why on Earth should I moan?
'Cause when I get you alone
You know I feel okay
When I'm home
Everything seems to be right
When I'm home
Feeling you holding me tight, tight, yeah
Oh, it's been a hard day's night
And I've been workin' like a dog
It's been a hard day's night
I should be sleepin' like a log
But when I get home to you
I find the things that you do
Will make me feel alright
You know I feel alright
You know I feel alright"
Love Me Do - Remastered 2009,"Love, love me do
You know I love you
I'll always be true
So please, love me do
Whoa-oh, love me do
Love, love me do
You know I love you
I'll always be true
So please, love me do
Whoa-oh, love me do
Someone to love
Somebody new
Someone to love
Someone like you
Love, love me do
You know I love you
I'll always be true
So please, love me do
Whoa-oh, love me do
Love, love me do
You know I love you
I'll always be true
So please, love me do
Whoa-oh, love me do
Yeah, love me do
Whoa-oh, love me do
Yeah, love me do"
Walk on By,"If you see me walking down the street
And I start to cry each time we meet
Walk on by, walk on by
Make believe
That you don't see the tears
Just let me grieve
In private 'cause each time I see you
I break down and cry
And walk on by (don't stop)
And walk on by (don't stop)
And walk on by
I just can't get over losing you
And so if I seem, broken and blue
Walk on by
Walk on by
Foolish pride
That's all that I have left
So let me hide
The tears and the sadness you gave me
When you said goodbye
Walk on by (don't stop)
Walk on by (don't stop)
Walk on by (don't stop)
Walk on
Walk on by
Walk on by
Foolish pride
That's all that I have left
So let me hide
The tears and the sadness you gave me
When you said goodbye
Walk on by (don't stop)
Walk on by (don't stop)
Now you really gotta go, so walk on by (don't, don't stop)
Baby, leave, you'll never see the tears I cry (don't, don't stop)
Now you really gotta go, so walk on by (don't, don't stop)
Mmm, baby, leave, you'll never see the tears I cry (don't, don't stop)
Now you really gotta go, so walk on by (don't, don't)"
House Of The Rising Sun,"There is a house way down in New Orleans
They call the Rising Sun
And it's been the ruin of many a poor boy
And God I know I'm one
Mother was a tailor, yeah, yeah
Sewed my Levi jeans
My father was a gamblin' man, yeah, yeah
Down, way down in New Orleans
Now the only thing a gamblin' man ever needs
Is a suitcase, Lord, and a trunk
And the only time a fool like him is satisfied
Is when he's all stone cold drunk"
Twist And Shout - Remastered 2009,"Well, shake it up, baby, now
Twist and shout
Come on, come on, come, come on, baby, now
Come on and work it on out
Well, work it on out, honey
You know you look so good
You know you got me goin' now
Just like I knew you would
Well, shake it up, baby, now
Twist and shout
Come on, come on, come, come on, baby, now
Come on and work it on out
You know you twist, little girl
You know you twist so fine
Come on and twist a little closer now
And let me know that you're mine, woo
Ah, ah, ah, ah, wow
Baby, now
Twist and shout
Come on, come on, come, come on, baby, now
Come on and work it on out
You know you twist, little girl
You know you twist so fine
Come on and twist a little closer now
And let me know that you're mine
Well, shake it, shake it, shake it, baby, now
Well, shake it, shake it, shake it, baby, now
Well, shake it, shake it, shake it, baby, now
Ah, ah, ah, ah"
Memphis - Live At Whiskey A Go Go / 1964 / Remastered 1995,"Long distance information, give me Memphis Tennessee
Help me find a party that tried to get in touch with me
She did not leave a number but I know who placed the call
'Cause my uncle took a message and he wrote it on the wall
Help me, information, get in touch with my Marie
She's the only one who'd call me here from Memphis Tennessee
Her home is on the south side, high upon a ridge
Just a half a mile from the Mississippi bridge
Last time I saw Marie she was wavin' me goodbye
With ""hurry-home"" drops on her cheek that trickled from her eye
We were pulled apart because her mom did not agree
She tore apart our happy home in Memphis Tennessee
Help me, information, more than that I cannot add
Only that I miss her and all the fun we had
Marie is only six years old, information please
You got to put me through to her in Memphis Tennessee"
Can't Buy Me Love - Remastered 2009,"Can't buy me love, love
Can't buy me love, oh
I'll buy you a diamond ring, my friend
If it makes you feel all right
I'll get you anything, my friend
If it makes you feel all right
'Cause I don't care too much for money
But money can't buy me love
I'll give you all I've got to give
If you say you love me too
I may not have a lot to give
But what I got I'll give to you
I don't care too much for money
Money can't buy me love
Can't buy me love
Everybody tells me so
Can't buy me love
No, no, no, no
Say you don't need no diamond rings
And I'll be satisfied
Tell me that you want the kind of things
That money just can't buy
I don't care too much for money
Money can't buy me love
Ah, woo!
Buy me love
Everybody tells me so
Can't buy me love
No, no, no, no
Say you don't need no diamond rings
And I'll be satisfied
Tell me that you want the kind of things
That money just can't buy
I don't care too much for money
Money can't buy me love
Can't buy me love, love
Can't buy me love, oh"
Do You Want To Know A Secret - Remastered 2009,"You'll never know how much I really love you
You'll never know how much I really care
Listen
Do you want to know a secret?
Do you promise not to tell?
Whoa, oh, oh
Closer
Let me whisper in your ear
Say the words you long to hear
I'm in love with you
Ooh-ooh-ooh-ooh ooh
Listen
Do you want to know a secret?
Do you promise not to tell?
Whoa, oh, oh
Closer
Let me whisper in your ear
Say the words you long to hear
I'm in love with you
Ooh-ooh-ooh-ooh
I've known a secret for a week or two
Nobody knows, just we two
Listen
Do you want to know a secret
Do you promise not to tell
Whoa, oh, oh
Closer
Let me whisper in your ear
Say the words you long to hear
I'm in love with you
Ooh-ooh-ooh ooh-ooh
Ooh-ooh-ooh ooh-ooh
Ooh-ooh-ooh ooh-ooh"
See the Funny Little Clown,"See the funny little clown
See him laughing as you walk by
Everybody thinks he's happy
'Cause you never see a tear in his eye
No one knows he's crying
No one knows he's dying on the inside
'Cause he's laughing on the outside, mmm
No one knows, no one knows
See the funny little clown
He's hiding behind a smile
They all think he's laughing
But I know he's really crying all the while
How his heart is aching
How his heart is breaking on the inside
But he keeps laughing on the outside, mm
No one knows, no one knows
This funny little clown
You never used to see him around
Without his girl beside him
To love and guide him
Until one day his girl just walked away
And to this very day he says
""He never loved her anyway""
Mm, and no one knows except for me
Because you see I'm that funny little clown"
Anyone Who Had a Heart,"Anyone who ever loved could look at me
And know that I love you
Anyone who ever dreamed could look at me
And know I dream of you
Knowing I love you so
Anyone who had a heart
Would take me in his arms and love me, too
You couldn't really have a heart and hurt me
Like you hurt me and be so untrue
What am I to do?
Every time you go away, I always say
This time it's goodbye, dear
Loving you the way I do
I take you back, without you I'd die dear
Knowing I love you so
Anyone who had a heart
Would take me in his arms and love me, too
You couldn't really have a heart and hurt me
Like you hurt me and be so untrue
What am I to do?
Knowing I love you so
Anyone who had a heart
Would take me in his arms and love me, too
You couldn't really have a heart and hurt me
Like you hurt me and be so untrue
Anyone who had a heart would love me too
Anyone who had a heart would take me
In his arms and always love me too
Why won't you?
Anyone who had a heart would love me too, yeah
Anyone who had a heart
Would surely take me in his arms and always love me
Why won't you? Yes
Anyone who had a heart would love me too
Anyone who had a heart
Would surely take me in his arms and always love me"
You Really Got Me,"Girl, you really got me goin'
You got me so I don't know what I'm doin'
Yeah, you really got me now
You got me so I can't sleep at night
Yeah, you really got me now
You got me so I don't know what I'm doin', now
Oh yeah, you really got me now
You got me so I can't sleep at night
You really got me
You really got me
You really got me
See, don't ever set me free
I always wanna be by your side
Girl, you really got me now
You got me so I can't sleep at night
Yeah, you really got me now
You got me so I don't know what I'm doin', now
Oh yeah, you really got me now
You got me so I can't sleep at night
You really got me
You really got me
You really got me
Oh no
See, don't ever set me free
I always wanna be by your side
Girl, you really got me now
You got me so I can't sleep at night
Yeah, you really got me now
You got me so I don't know what I'm doin', now
Oh yeah, you really got me now
You got me so I can't sleep at night
You really got me
You really got me
You really got me"
I Saw Her Standing There - Remastered 2009,"Well, she was just seventeen
You know what I mean
And the way she looked
Was way beyond compare
So how could I dance with another
Ooh, when I saw her standing there?
Well, she looked at me
And I, I could see
That before too long
I'd fall in love with her
She wouldn't dance with another
Ooh, when I saw her standing there
Well, my heart went ""boom""
When I crossed that room
And I held her hand in mine
Oh we danced through the night
And we held each other tight
And before too long
I fell in love with her
Now I'll never dance with another
Ooh, since I saw her standing there
Well, my heart went, ""Boom""
When I crossed that room
And I held her hand in mine
Oh, we danced through the night
And we held each other tight
And before too long
I fell in love with her
Now I'll never dance with another
Oh, since I saw her standing there
Oh, since I saw her standing there
Yeah, well since I saw her standing there"
(I Can't Get No) Satisfaction - Mono Version,"I can't get no satisfaction
I can't get no satisfaction
'Cause I try, and I try, and I try, and I try
I can't get no, I can't get no
When I'm driving in my car
When a man come on the radio
He's telling me more and more
About some useless information
Supposed to fire my imagination
I can't get no, oh, no, no, no, hey, hey, hey
That's what I say
I can't get no satisfaction
I can't get no satisfaction
'Cause I try, and I try, and I try, and I try
I can't get no, I can't get no
When I'm watchin' my TV
And a man comes on and tells me
How white my shirts can be
But, he can't be a man 'cause he doesn't smoke
The same cigarettes as me
I can't get no, oh, no, no, no, hey, hey, hey
That's what I say
I can't get no satisfaction
I can't get no girl reaction
'Cause I try, and I try, and I try, and I try
I can't get no, I can't get no
When I'm ridin' 'round the world
And I'm doin' this and I'm signin' that
And I'm tryin' to make some girl, who tells me
Baby, better come back maybe next week
Can't you see I'm on a losing streak?
I can't get no, oh, no, no, no, hey, hey, hey
That's what I say
I can't get no, I can't get no
I can't get no satisfaction, no satisfaction
No satisfaction, no satisfaction
I can't get no"
Help! - Remastered 2009,"I need somebody
(Help) not just anybody
(Help) you know I need someone, help
So much younger than today
(I never need) I never needed anybody's help in any way
(Now) but now these days are gone (these days are gone)
I'm not so self assured
(And now I find) now I find I've changed my mind
And opened up the doors
Help me if you can, I'm feeling down
And I do appreciate you being 'round
Help me get my feet back on the ground
Won't you please, please help me
In oh so many ways
(My independ-) my independence seems to vanish in the haze
(But) but every now and then (now and then)
I feel so insecure
(I know that I) I know that I just need you like
I've never done before
Help me if you can, I'm feeling down
And I do appreciate you being 'round
Help me get my feet back on the ground
Won't you please, please help me
When I was younger, so much younger than today
I never needed anybody's help in any way
(Now) but now these days are gone (these days are gone)
I'm not so self assured
(And now I find) now I find I've changed my mind
And opened up the doors
Help me if you can, I'm feeling down
And I do appreciate you being 'round
Help me get my feet back on the ground
Won't you please, please help me, help me, help me, ooh"
"Help Me, Rhonda - Single Version/Remastered 2001","Well since she put me down I've been out doin' in my head
I come in late at night and in the mornin' I just lay in bed
Well, Rhonda you look so fine (look so fine)
And I know it wouldn't take much time
For you to help me Rhonda
Help me get her out of my heart
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda yeah
Get her out of my heart
She was gonna be my wife
And I was gonna be her man
(Oh Rhonda)
But she let another guy come between us
And it shattered our plans
(Oh Rhonda)
Well, Rhonda you caught my eye (caught my eye)
And I can give you lotsa reasons why
You gotta help me Rhonda
Help me get her out of my heart
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda yeah
Get her out of my heart
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda
Help, help me Rhonda
Help me Rhonda yeah
Get her out of my heart"
Like a Rolling Stone,"Once upon a time you dressed so fine
Threw the bums a dime in your prime, didn't you?
People call say 'beware doll, you're bound to fall'
You thought they were all kidding you
You used to laugh about
Everybody that was hanging out
Now you don't talk so loud
Now you don't seem so proud
About having to be scrounging your next meal
How does it feel, how does it feel?
To be without a home
Like a complete unknown, like a rolling stone
Ahh you've gone to the finest schools, alright Miss Lonely
But you know you only used to get juiced in it
Nobody's ever taught you how to live out on the street
And now you're gonna have to get used to it
You say you never compromise
With the mystery tramp, but now you realize
He's not selling any alibis
As you stare into the vacuum of his eyes
And say do you want to make a deal?
How does it feel, how does it feel?
To be on your own, with no direction home
A complete unknown, like a rolling stone
Ah you never turned around to see the frowns
On the jugglers and the clowns when they all did tricks for you
You never understood that it ain't no good
You shouldn't let other people get your kicks for you
You used to ride on a chrome horse with your diplomat
Who carried on his shoulder a Siamese cat
Ain't it hard when you discovered that
He really wasn't where it's at
After he took from you everything he could steal
How does it feel, how does it feel?
To be on your own, with no direction home
Like a complete unknown, like a rolling stone
Ahh princess on a steeple and all the pretty people
They're all drinking, thinking that they've got it made
Exchanging all precious gifts
But you better take your diamond ring, you better pawn it babe
You used to be so amused
At Napoleon in rags and the language that he used
Go to him he calls you, you can't refuse
When you ain't got nothing, you got nothing to lose
You're invisible now, you've got no secrets to conceal
How does it feel, ah how does it feel?
To be on your own, with no direction home
Like a complete unknown, like a rolling stone"
Seventh Son,"The seventh son
Johnny rivers
Everybody talkin' 'bout the seventh son
In the whole wide world there is only one
And i'm the one, i'm the one
I'm the one, i'm the one
The one they call the seventh son
I can tell your future, it will come to pass
I can do things to you make your heart feel glad
Look in the sky, predict the rain
Tell when a woman's got another man
I'm the one, oh i'm the one
I'm the one, i'm the one
The one they call the seventh son
I can talk these words that will sound so sweet
They will even make your little heart skip a beat
Heal the sick, raise the dead
Make the little girls talk outta their heads
I'm the one, oh i'm the one
I'm the one, i'm the one
The one they call the seventh son
------ lead guitar ------
I can talk these words that will sound so sweet
They will even make your little heart skip a beat
Heal the sick, raise the dead
And make the little girls talk outta their heads
I'm the one, oh i'm the one
I'm the one, i'm the one
The one they call the seventh son
I'm the one, hey, hey
I'm the one
Oh, i'm the one, babe
Oooo, i'm the one
I'm the one, i'm the one
The one they call the seventh son
I'm the one, i'm the one
The one they call the seventh son"
For Your Love - 2015 Remaster,"For your love
For your love
For your love
I'd give you everything and more, and that's for sure
For your love
I'd bring you diamond rings and things right to your door
For your love
To thrill you with delight
I'll give you diamonds bright
There'll be things that will excite
To make you dream of me at night
For your love
For your love
For your love
For your love, for your love
I would give the stars above
For your love, for your love
I would give you all I could
For your love
For your love
For your love
I'd give the moon if it were mine to give
For your love
I'd give the stars and the sun 'fore I live
For your love
To thrill you with delight
I'll give you diamonds bright
There'll be things that will excite
To make you dream of me at night
For your love
For your love
For your love
For your love"
California Girls - Remix/Remastered 2001,"Well, East Coast girls are hip
I really dig those styles they wear
And the Southern girls, with the way they talk
They knock me out when I'm down there
The Midwest farmers' daughters really make you feel all right
And the Northern girls, with the way they kiss
They keep their boyfriends warm at night
I wish they all could be California
I wish they all could be California
I wish they all could be California girls
The West Coast has the sunshine
And the girls all get so tanned
I dig a French bikini on Hawaiian island dolls
By a palm tree in the sand
I been all around this great big world
And I seen all kinds of girls
Yeah, but I couldn't wait to get back in the States
Back to the cutest girls in the world
I wish they all could be California
I wish they all could be California
I wish they all could be California girls
I wish they all could be California (girls, girls, girls, yeah, I dig the)
I wish they all could be California (girls, girls, girls, yeah, I dig the)
I wish they all could be California (girls, girls, girls, yeah, I dig the)
I wish they all could be California (girls, girls, girls, yeah, I dig the)
I wish they all could be California (girls, girls, girls, yeah, I dig the)
I wish they all could be California (girls, girls, girls, yeah, I dig the)"
Go Now,"We've already said ""goodbye""
Since you gotta go, oh you'd better
Go now, go now, go now (go now, ooh)
Before you see me cry?
I don't want you to tell me just what you intend to do now
'Cause how many times do I have to tell you darlin', darlin'
I'm still in love with you now
Whoa oh oh oh
We've already said ""so long""
I don't want to see you go, oh you'd better
Go now, go now, go now (go now, ooh)
Don't you even try?
Tellin' me that you really don't want it to end this way
'Cause darlin', darlin', can't you see I want you to stay, yeah
Since you gotta go, oh you'd better
Go now, go now, go now (go now, ooh)
Before you see me cry
I don't want you to tell me just what you intend to do now
'Cause how many times do I have to tell you darlin', darlin'
I'm still in love, still in love with you now
Ooh ooh ooh
I don't want to see you go but darlin', you better go now"
Eight Days A Week - Remastered 2009,"Ooh I need your love babe,
Guess you know it's true.
Hope you need my love babe,
Just like I need you.
Hold me, love me, hold me, love me.
Ain't got nothin' but love babe,
Eight days a week.
Love you ev'ry day girl,
Always on my mind.
One thing I can say girl,
Love you all the time.
Hold me, love me, hold me, love me.
Ain't got nothin' but love babe,
Eight days a week.
Eight days a week
I love you.
Eight days a week
Is not enough to show I care.
Ooh I need your love babe, ...
Eight days a week ...
Love you ev'ry ...
Eight days a week. Eight days a week. Eight days a week."
